Parent	Child	EdgeType
1785	PPFIA3	Gene-Term
1785	PPFIA2	Gene-Term
1786	UBA52	Gene-Term
1786	RAD51B	Gene-Term
1786	PDZD11	Gene-Term
1786	USP46	Gene-Term
1787	LRRC7	Gene-Term
1787	CYFIP1	Gene-Term
1787	RAB27A	Gene-Term
1787	CHI3L1	Gene-Term
1788	CRTC1	Gene-Term
1788	XBP1	Gene-Term
1788	MANF	Gene-Term
1788	STAU1	Gene-Term
1789	CDH1	Gene-Term
1789	CTNND1	Gene-Term
1789	CTNNB1	Gene-Term
1789	FER	Gene-Term
1790	STX2	Gene-Term
1790	SNAP23	Gene-Term
1790	SNAP29	Gene-Term
1790	VAMP8	Gene-Term
1791	RPL30	Gene-Term
1791	RPL10A	Gene-Term
1791	RPS27	Gene-Term
1791	RPS17	Gene-Term
1791	RPL36AL	Gene-Term
1792	C1QBP	Gene-Term
1792	GABRB1	Gene-Term
1792	SYNPO2	Gene-Term
1792	LLPH	Gene-Term
1792	RGS12	Gene-Term
1793	MAF1	Gene-Term
1793	ZMYND8	Gene-Term
1793	GATAD2B	Gene-Term
1793	MTA3	Gene-Term
1793	MBD3	Gene-Term
1794	ABHD17A	Gene-Term
1794	ABHD6	Gene-Term
1794	EIF2B3	Gene-Term
1794	ABHD17C	Gene-Term
1794	ABHD17B	Gene-Term
1795	AGRN	Gene-Term
1795	SRGN	Gene-Term
1795	GPC6	Gene-Term
1795	GPC4	Gene-Term
1795	GPC1	Gene-Term
1796	RTN4R	Gene-Term
1796	ADAM22	Gene-Term
1796	LPHN3	Gene-Term
1796	LPHN1	Gene-Term
1796	PPP3CC	Gene-Term
1797	PSMC5	Gene-Term
1797	PSMC4	Gene-Term
1797	PSMA3	Gene-Term
1797	PSMA7	Gene-Term
1797	PSMB8	Gene-Term
1798	PSEN1	Gene-Term
1798	NCSTN	Gene-Term
1798	PSENEN	Gene-Term
1798	PSEN2	Gene-Term
1798	APH1B	Gene-Term
1799	RPS3	Gene-Term
1799	EIF3A	Gene-Term
1799	EIF3B	Gene-Term
1799	RPS20	Gene-Term
1799	EIF3I	Gene-Term
1800	DVL1	Gene-Term
1800	WNT3A	Gene-Term
1800	LRP6	Gene-Term
1800	FZD5	Gene-Term
1800	PI4K2A	Gene-Term
1801	PCDH15	Gene-Term
1801	SERPINI1	Gene-Term
1801	ATCAY	Gene-Term
1801	CTNNA2	Gene-Term
1801	IGSF21	Gene-Term
1802	UBA52	Gene-Term
1802	WNT3A	Gene-Term
1802	LRP6	Gene-Term
1802	FZD5	Gene-Term
1802	USP8	Gene-Term
1803	CDH1	Gene-Term
1803	CORO1C	Gene-Term
1803	SLC6A3	Gene-Term
1803	FLOT1	Gene-Term
1803	FLOT2	Gene-Term
1804	CAD	Gene-Term
1804	GAD1	Gene-Term
1804	GAD2	Gene-Term
1804	GLUL	Gene-Term
1804	GOT1	Gene-Term
1805	STRN	Gene-Term
1805	PPP2CA	Gene-Term
1805	CTTNBP2	Gene-Term
1805	STRN4	Gene-Term
1805	MOB4	Gene-Term
1806	USH2A	Gene-Term
1806	CLRN1	Gene-Term
1806	TULP1	Gene-Term
1806	CNGB1	Gene-Term
1806	PRPH2	Gene-Term
1807	EIF2S1	Gene-Term
1807	PGRMC1	Gene-Term
1807	SIGMAR1	Gene-Term
1807	USP48	Gene-Term
1807	KMO	Gene-Term
1808	GRASP	Gene-Term
1808	GRID2IP	Gene-Term
1808	CBLN2	Gene-Term
1808	CABP1	Gene-Term
1808	BMPR2	Gene-Term
1809	SNPH	Gene-Term
1809	BAI3	Gene-Term
1809	HAP1	Gene-Term
1809	TMEM163	Gene-Term
1809	C1QL3	Gene-Term
1810	EEA1	Gene-Term
1810	VCP	Gene-Term
1810	GDI2	Gene-Term
1810	RAB11B	Gene-Term
1810	ALS2	Gene-Term
1811	UNC119	Gene-Term
1811	FYN	Gene-Term
1811	PAG1	Gene-Term
1811	CD3E	Gene-Term
1811	GZMA	Gene-Term
1812	STAC3	Gene-Term
1812	SARM1	Gene-Term
1812	NMNAT2	Gene-Term
1812	KMO	Gene-Term
1812	ZNRF1	Gene-Term
1813	USH1C	Gene-Term
1813	FRMPD4	Gene-Term
1813	DDN	Gene-Term
1813	RIMS3	Gene-Term
1813	CDK16	Gene-Term
1814	GNB5	Gene-Term
1814	DRD2	Gene-Term
1814	RGS7	Gene-Term
1814	RGS7BP	Gene-Term
1814	RGS9	Gene-Term
1815	IGF1	Gene-Term
1815	IGFBP5	Gene-Term
1815	IGF1R	Gene-Term
1815	IGFBP4	Gene-Term
1815	IGFBP1	Gene-Term
1816	ABCC8	Gene-Term
1816	ABHD6	Gene-Term
1816	EIF2B3	Gene-Term
1816	PALMD	Gene-Term
1816	FBXL20	Gene-Term
1817	CNR1	Gene-Term
1817	ABHD6	Gene-Term
1817	DAGLA	Gene-Term
1817	DAGLB	Gene-Term
1817	NAAA	Gene-Term
1818	JAK2	Gene-Term
1818	CNTN5	Gene-Term
1818	STAT5B	Gene-Term
1818	STAT5A	Gene-Term
1818	IL31RA	Gene-Term
1819	STX1A	Gene-Term
1819	SNAP25	Gene-Term
1819	SYBU	Gene-Term
1819	SNPH	Gene-Term
1819	CPLX4	Gene-Term
1820	DCC	Gene-Term
1820	SDK2	Gene-Term
1820	VSTM5	Gene-Term
1820	DSCAML1	Gene-Term
1820	PHLDB2	Gene-Term
1821	HSPA8	Gene-Term
1821	DNAJB1	Gene-Term
1821	HSP90AA1	Gene-Term
1821	BCAS2	Gene-Term
1821	CWC15	Gene-Term
1822	PPP2CA	Gene-Term
1822	PPP2R1B	Gene-Term
1822	PPP2R3B	Gene-Term
1822	PPP2R4	Gene-Term
1822	PPP2R5C	Gene-Term
1823	EIF4E	Gene-Term
1823	ATAD1	Gene-Term
1823	EIF4A1	Gene-Term
1823	EIF4A2	Gene-Term
1823	EIF4G3	Gene-Term
1824	MYO7A	Gene-Term
1824	RAD51B	Gene-Term
1824	CASK	Gene-Term
1824	NDEL1	Gene-Term
1824	FCHSD2	Gene-Term
1825	AP1S1	Gene-Term
1825	RAB3GAP1	Gene-Term
1825	AP1B1	Gene-Term
1825	AP1M1	Gene-Term
1825	AP1G1	Gene-Term
1826	NRP1	Gene-Term
1826	SEPT5	Gene-Term
1826	CDK5	Gene-Term
1826	DPYSL3	Gene-Term
1826	CDK5R1	Gene-Term
1827	KCNMA1	Gene-Term
1827	GPM6A	Gene-Term
1827	NEUROD2	Gene-Term
1827	CLCN3	Gene-Term
1827	MAP1A	Gene-Term
1828	ATP1A3	Gene-Term
1828	ATP1A1	Gene-Term
1828	ATP1A2	Gene-Term
1828	ATP6V0D1	Gene-Term
1828	FXYD6	Gene-Term
1829	NDUFS7	Gene-Term
1829	NIPSNAP1	Gene-Term
1829	TUFM	Gene-Term
1829	POLG	Gene-Term
1829	MRPL2	Gene-Term
1830	VPS18	Gene-Term
1830	VPS33A	Gene-Term
1830	VPS16	Gene-Term
1830	VPS41	Gene-Term
1830	VPS11	Gene-Term
1831	SPTBN1	Gene-Term
1831	SEPT8	Gene-Term
1831	PJA2	Gene-Term
1831	ADD1	Gene-Term
1831	SPTAN1	Gene-Term
1832	EPS8	Gene-Term
1832	CD3E	Gene-Term
1832	DBNL	Gene-Term
1832	CD6	Gene-Term
1832	CD3D	Gene-Term
1833	GRID2IP	Gene-Term
1833	ROR1	Gene-Term
1833	DAGLB	Gene-Term
1833	BMPR2	Gene-Term
1833	DNMBP	Gene-Term
1834	APP	Gene-Term
1834	APBB1	Gene-Term
1834	MAPK8IP1	Gene-Term
1834	APBA2	Gene-Term
1834	CLSTN1	Gene-Term
1835	GNG3	Gene-Term
1835	GNB3	Gene-Term
1835	GNB4	Gene-Term
1835	GNB2	Gene-Term
1835	GNB1	Gene-Term
1836	NPTN	Gene-Term
1836	NIPSNAP1	Gene-Term
1836	ATP2B1	Gene-Term
1836	MTHFR	Gene-Term
1836	ZNF365	Gene-Term
1837	APBB1	Gene-Term
1837	AKAP12	Gene-Term
1837	NEURL1	Gene-Term
1837	NRN1	Gene-Term
1837	SYNPO2L	Gene-Term
1838	UBA52	Gene-Term
1838	COPS5	Gene-Term
1838	COPS4	Gene-Term
1838	FBXO2	Gene-Term
1838	FBXL20	Gene-Term
1839	PSD	Gene-Term
1839	KCNK1	Gene-Term
1839	SUMO1	Gene-Term
1839	SLC6A13	Gene-Term
1839	RIMS3	Gene-Term
1840	SLC30A3	Gene-Term
1840	AP3B1	Gene-Term
1840	AP3D1	Gene-Term
1840	AP3M1	Gene-Term
1840	AP3S1	Gene-Term
1841	EFNA5	Gene-Term
1841	ARHGEF7	Gene-Term
1841	CDH15	Gene-Term
1841	IGSF9	Gene-Term
1841	KIRREL3	Gene-Term
1841	TANC2	Gene-Term
1842	PLAT	Gene-Term
1842	SERPINI1	Gene-Term
1842	CTNNA2	Gene-Term
1842	CLSTN1	Gene-Term
1842	PSD3	Gene-Term
1842	PREPL	Gene-Term
1843	ANKS1B	Gene-Term
1843	TRIP4	Gene-Term
1843	CSNK1G1	Gene-Term
1843	CRHBP	Gene-Term
1843	CC2D1A	Gene-Term
1843	ASCC1	Gene-Term
1844	TENM2	Gene-Term
1844	NTNG1	Gene-Term
1844	CDH13	Gene-Term
1844	SDK2	Gene-Term
1844	FZD9	Gene-Term
1844	FLRT2	Gene-Term
1845	SH3GL2	Gene-Term
1845	NRG1	Gene-Term
1845	GRM8	Gene-Term
1845	C1QL1	Gene-Term
1845	BAI3	Gene-Term
1845	C1QL3	Gene-Term
1846	RTN4R	Gene-Term
1846	TENM2	Gene-Term
1846	LPHN1	Gene-Term
1846	LRIT3	Gene-Term
1846	FLRT3	Gene-Term
1846	FLRT2	Gene-Term
1847	MDM2	Gene-Term
1847	GABRD	Gene-Term
1847	PRIMA1	Gene-Term
1847	CRHBP	Gene-Term
1847	SIPA1L1	Gene-Term
1847	C15orf43	Gene-Term
1848	RNF112	Gene-Term
1848	IL1RAP	Gene-Term
1848	PTPRD	Gene-Term
1848	NETO1	Gene-Term
1848	ARHGAP44	Gene-Term
1848	SLITRK4	Gene-Term
1849	ABCC8	Gene-Term
1849	SLC1A2	Gene-Term
1849	SLC18A1	Gene-Term
1849	SLC1A7	Gene-Term
1849	MARCKS	Gene-Term
1849	SLC16A1	Gene-Term
1850	PTPRS	Gene-Term
1850	GPC6	Gene-Term
1850	GPC4	Gene-Term
1850	GPC1	Gene-Term
1850	LRRTM3	Gene-Term
1850	LRRTM4	Gene-Term
1851	PSMC5	Gene-Term
1851	PSMC2	Gene-Term
1851	PSMC4	Gene-Term
1851	PSMA8	Gene-Term
1851	PSMD10	Gene-Term
1851	ADRM1	Gene-Term
1852	ESYT1	Gene-Term
1852	MYH10	Gene-Term
1852	CABP4	Gene-Term
1852	CPT1C	Gene-Term
1852	CABP1	Gene-Term
1852	PVRL3	Gene-Term
1853	IQSEC3	Gene-Term
1853	SEMA4F	Gene-Term
1853	KIF21B	Gene-Term
1853	PDZD11	Gene-Term
1853	PLEKHA5	Gene-Term
1853	CC2D1A	Gene-Term
1854	VCP	Gene-Term
1854	SIGMAR1	Gene-Term
1854	SPG11	Gene-Term
1854	FUS	Gene-Term
1854	CHMP2B	Gene-Term
1854	ALS2	Gene-Term
1855	DRD3	Gene-Term
1855	TC2N	Gene-Term
1855	EIF2B3	Gene-Term
1855	PALMD	Gene-Term
1855	RGS14	Gene-Term
1855	ABLIM3	Gene-Term
1856	CBLN4	Gene-Term
1856	PTPRZ1	Gene-Term
1856	SLITRK2	Gene-Term
1856	PTPRA	Gene-Term
1856	IL1RAP	Gene-Term
1856	CBLN2	Gene-Term
1857	GSK3B	Gene-Term
1857	RAPGEF4	Gene-Term
1857	KCNA6	Gene-Term
1857	CEP112	Gene-Term
1857	CCDC79	Gene-Term
1857	FARP1	Gene-Term
1858	BCL2L1	Gene-Term
1858	CASP8	Gene-Term
1858	BCL2L11	Gene-Term
1858	BECN1	Gene-Term
1858	BAD	Gene-Term
1858	BID	Gene-Term
1859	CDC42	Gene-Term
1859	DVL1	Gene-Term
1859	PAK2	Gene-Term
1859	RAC1	Gene-Term
1859	PAK3	Gene-Term
1859	MUSK	Gene-Term
1860	EEF1A2	Gene-Term
1860	CHRM4	Gene-Term
1860	DGKB	Gene-Term
1860	DGKE	Gene-Term
1860	APOL2	Gene-Term
1860	APOL4	Gene-Term
1861	DRD5	Gene-Term
1861	DRD4	Gene-Term
1861	DARS	Gene-Term
1861	DRD2	Gene-Term
1861	DRD3	Gene-Term
1861	DRD1	Gene-Term
1862	RPS3	Gene-Term
1862	RPS18	Gene-Term
1862	RPS9	Gene-Term
1862	EIF3A	Gene-Term
1862	EIF3B	Gene-Term
1862	EIF3E	Gene-Term
1863	FGA	Gene-Term
1863	SIGMAR1	Gene-Term
1863	RGS7	Gene-Term
1863	NMNAT2	Gene-Term
1863	KYNU	Gene-Term
1863	KMO	Gene-Term
1864	USH1C	Gene-Term
1864	CIB2	Gene-Term
1864	USH2A	Gene-Term
1864	MYO7A	Gene-Term
1864	PCDH15	Gene-Term
1864	CLRN1	Gene-Term
1865	RAB11A	Gene-Term
1865	ASAP1	Gene-Term
1865	RAB8A	Gene-Term
1865	EXOC4	Gene-Term
1865	EXOC3	Gene-Term
1865	CNGB1	Gene-Term
1866	NRP1	Gene-Term
1866	GSK3B	Gene-Term
1866	FYN	Gene-Term
1866	CDK5	Gene-Term
1866	DPYSL3	Gene-Term
1866	CDK5R1	Gene-Term
1867	SCN2A	Gene-Term
1867	KCNQ3	Gene-Term
1867	CALM1	Gene-Term
1867	CALM3	Gene-Term
1867	KCNQ2	Gene-Term
1867	CALM2	Gene-Term
1868	KCNA1	Gene-Term
1868	SH3GL1	Gene-Term
1868	PPT1	Gene-Term
1868	DCLK1	Gene-Term
1868	ABHD17A	Gene-Term
1868	ABHD6	Gene-Term
1869	AP2B1	Gene-Term
1869	CLTA	Gene-Term
1869	WNT5A	Gene-Term
1869	CLTB	Gene-Term
1869	FZD5	Gene-Term
1869	ROR1	Gene-Term
1870	RHOA	Gene-Term
1870	CDC42	Gene-Term
1870	RAC1	Gene-Term
1870	ARHGAP44	Gene-Term
1870	ABR	Gene-Term
1870	ARHGAP39	Gene-Term
1871	EIF2S1	Gene-Term
1871	EIF2B1	Gene-Term
1871	EIF2B2	Gene-Term
1871	EIF2B5	Gene-Term
1871	EIF2B3	Gene-Term
1871	EIF2B4	Gene-Term
1872	GIPC1	Gene-Term
1872	TRAPPC4	Gene-Term
1872	SRGAP2	Gene-Term
1872	TRAPPC6B	Gene-Term
1872	TRAPPC5	Gene-Term
1872	TRAPPC3	Gene-Term
1873	SYNGR2	Gene-Term
1873	DYSF	Gene-Term
1873	SYNGR4	Gene-Term
1873	SYPL2	Gene-Term
1873	CLSTN2	Gene-Term
1873	CLSTN3	Gene-Term
1874	GSG1L	Gene-Term
1874	GRIP1	Gene-Term
1874	APC2	Gene-Term
1874	SYPL2	Gene-Term
1874	ACAN	Gene-Term
1874	CLSTN2	Gene-Term
1875	LAMA2	Gene-Term
1875	LPHN3	Gene-Term
1875	LPHN1	Gene-Term
1875	PACSIN1	Gene-Term
1875	PCDH17	Gene-Term
1875	FLRT3	Gene-Term
1876	CTNNB1	Gene-Term
1876	BCL9	Gene-Term
1876	APC	Gene-Term
1876	LEF1	Gene-Term
1876	BTRC	Gene-Term
1876	CTNNBIP1	Gene-Term
1877	CALM1	Gene-Term
1877	CALM3	Gene-Term
1877	KCNN3	Gene-Term
1877	KCNN2	Gene-Term
1877	CALM2	Gene-Term
1877	KCNN1	Gene-Term
1878	CASR	Gene-Term
1878	HDAC4	Gene-Term
1878	EIF2B2	Gene-Term
1878	DRP2	Gene-Term
1878	MAP1LC3A	Gene-Term
1878	MAP1S	Gene-Term
1879	SYT10	Gene-Term
1879	CASR	Gene-Term
1879	ANK2	Gene-Term
1879	RNF19A	Gene-Term
1879	ARHGEF28	Gene-Term
1879	RNF216	Gene-Term
1880	CALM1	Gene-Term
1880	DMTN	Gene-Term
1880	MARCKS	Gene-Term
1880	ADD2	Gene-Term
1880	ADD3	Gene-Term
1880	ADD1	Gene-Term
1881	PLCB4	Gene-Term
1881	DCTN6	Gene-Term
1881	DCTN2	Gene-Term
1881	DCTN5	Gene-Term
1881	DCTN1	Gene-Term
1881	ACTR1A	Gene-Term
1882	CDC42	Gene-Term
1882	WASL	Gene-Term
1882	CDC42SE1	Gene-Term
1882	PAK1	Gene-Term
1882	BAIAP2	Gene-Term
1882	WAS	Gene-Term
1883	RHOA	Gene-Term
1883	KCTD13	Gene-Term
1883	ARHGDIA	Gene-Term
1883	FARP1	Gene-Term
1883	ARHGEF11	Gene-Term
1883	ARHGEF12	Gene-Term
1884	ITGA3	Gene-Term
1884	TENM2	Gene-Term
1884	LPHN1	Gene-Term
1884	NTNG1	Gene-Term
1884	ACAN	Gene-Term
1884	KPNA1	Gene-Term
1885	EIF2S1	Gene-Term
1885	SIGMAR1	Gene-Term
1885	TMED9	Gene-Term
1885	EIF2S3	Gene-Term
1885	EIF2AK4	Gene-Term
1885	EIF2S2	Gene-Term
1886	SEPT5	Gene-Term
1886	SEPT8	Gene-Term
1886	SEPT6	Gene-Term
1886	SEPT3	Gene-Term
1886	SEPT4	Gene-Term
1886	SEPT11	Gene-Term
1886	SEPT1	Gene-Term
1887	SLC6A11	Gene-Term
1887	GABRP	Gene-Term
1887	PAG1	Gene-Term
1887	KCNMA1	Gene-Term
