Parent	Child	EdgeType
1680	C11orf85	Gene-Term
1680	CCDC79	Gene-Term
1680	C15orf43	Gene-Term
1681	CYFIP1	Gene-Term
1681	ABI2	Gene-Term
1681	WASF1	Gene-Term
1681	BRK1	Gene-Term
1682	RPS9	Gene-Term
1682	EIF3A	Gene-Term
1682	EIF3B	Gene-Term
1682	EIF3M	Gene-Term
1683	RPS3	Gene-Term
1683	EIF3A	Gene-Term
1683	EIF3B	Gene-Term
1683	EIF3G	Gene-Term
1684	CDH1	Gene-Term
1684	CTNND1	Gene-Term
1684	CTNNB1	Gene-Term
1684	FER	Gene-Term
1685	RHEB	Gene-Term
1685	EIF4EBP1	Gene-Term
1685	MTOR	Gene-Term
1685	RPTOR	Gene-Term
1686	ALCAM	Gene-Term
1686	GRASP	Gene-Term
1686	CNTN6	Gene-Term
1686	CD6	Gene-Term
1687	USP14	Gene-Term
1687	UBA52	Gene-Term
1687	VCP	Gene-Term
1687	PLAA	Gene-Term
1688	CYFIP1	Gene-Term
1688	CYFIP2	Gene-Term
1688	WASF1	Gene-Term
1688	NCKAP1	Gene-Term
1689	STX2	Gene-Term
1689	SNAP23	Gene-Term
1689	SNAP29	Gene-Term
1689	VAMP8	Gene-Term
1690	LRRC7	Gene-Term
1690	CYFIP1	Gene-Term
1690	RAB27A	Gene-Term
1690	CHI3L1	Gene-Term
1691	RPL30	Gene-Term
1691	RPL10A	Gene-Term
1691	RPS27	Gene-Term
1691	RPS17	Gene-Term
1691	RPL36AL	Gene-Term
1692	CNR1	Gene-Term
1692	ABHD6	Gene-Term
1692	DAGLA	Gene-Term
1692	DAGLB	Gene-Term
1692	NAAA	Gene-Term
1693	RPS3	Gene-Term
1693	EIF3A	Gene-Term
1693	EIF3B	Gene-Term
1693	RPS20	Gene-Term
1693	EIF3I	Gene-Term
1694	PSEN1	Gene-Term
1694	NCSTN	Gene-Term
1694	PSENEN	Gene-Term
1694	PSEN2	Gene-Term
1694	APH1B	Gene-Term
1695	CAD	Gene-Term
1695	GAD1	Gene-Term
1695	GAD2	Gene-Term
1695	GLUL	Gene-Term
1695	GOT1	Gene-Term
1696	PSMC5	Gene-Term
1696	PSMC4	Gene-Term
1696	PSMA3	Gene-Term
1696	PSMA7	Gene-Term
1696	PSMB8	Gene-Term
1697	VCP	Gene-Term
1697	SIGMAR1	Gene-Term
1697	SPG11	Gene-Term
1697	FUS	Gene-Term
1697	CHMP2B	Gene-Term
1697	ALS2	Gene-Term
1698	USH1C	Gene-Term
1698	CIB2	Gene-Term
1698	USH2A	Gene-Term
1698	MYO7A	Gene-Term
1698	PCDH15	Gene-Term
1698	CLRN1	Gene-Term
1699	PSMC5	Gene-Term
1699	PSMC2	Gene-Term
1699	PSMC4	Gene-Term
1699	PSMA8	Gene-Term
1699	PSMD10	Gene-Term
1699	ADRM1	Gene-Term
1700	EIF2S1	Gene-Term
1700	EIF2B1	Gene-Term
1700	EIF2B2	Gene-Term
1700	EIF2B5	Gene-Term
1700	EIF2B3	Gene-Term
1700	EIF2B4	Gene-Term
1701	RPS3	Gene-Term
1701	RPS18	Gene-Term
1701	RPS9	Gene-Term
1701	EIF3A	Gene-Term
1701	EIF3B	Gene-Term
1701	EIF3E	Gene-Term
1702	AP2B1	Gene-Term
1702	CLTA	Gene-Term
1702	WNT5A	Gene-Term
1702	CLTB	Gene-Term
1702	FZD5	Gene-Term
1702	ROR1	Gene-Term
1703	NAPG	Gene-Term
1703	NSF	Gene-Term
1703	VAMP4	Gene-Term
1703	STX16	Gene-Term
1703	STX6	Gene-Term
1703	NAPA	Gene-Term
1703	RAB6B	Gene-Term
1704	SEPT5	Gene-Term
1704	SEPT8	Gene-Term
1704	SEPT6	Gene-Term
1704	SEPT3	Gene-Term
1704	SEPT4	Gene-Term
1704	SEPT11	Gene-Term
1704	SEPT1	Gene-Term
1705	CDH1	Gene-Term
1705	STX4	Gene-Term
1705	CTNND1	Gene-Term
1705	EXOC4	Gene-Term
1705	CTNNB1	Gene-Term
1705	EXOC3	Gene-Term
1705	CTNNA1	Gene-Term
1706	THY1	Gene-Term
1706	NTNG1	Gene-Term
1706	NTNG2	Gene-Term
1706	CNTN4	Gene-Term
1706	CNTN5	Gene-Term
1706	MDGA1	Gene-Term
1706	NRN1	Gene-Term
1707	ACTR2	Gene-Term
1707	VCP	Gene-Term
1707	UNC13D	Gene-Term
1707	VAT1	Gene-Term
1707	GDI2	Gene-Term
1707	MAPK1	Gene-Term
1707	FABP5	Gene-Term
1708	GNG3	Gene-Term
1708	WNT5A	Gene-Term
1708	GNB5	Gene-Term
1708	PLCB1	Gene-Term
1708	PLCB3	Gene-Term
1708	FZD5	Gene-Term
1708	FZD3	Gene-Term
1709	HSPA8	Gene-Term
1709	HNRNPD	Gene-Term
1709	HNRNPA3	Gene-Term
1709	HNRNPR	Gene-Term
1709	ELAVL1	Gene-Term
1709	EIF4A3	Gene-Term
1709	FUS	Gene-Term
1709	HNRNPH2	Gene-Term
1710	AGRN	Gene-Term
1710	LRP8	Gene-Term
1710	APOE	Gene-Term
1710	BCAN	Gene-Term
1710	GPC6	Gene-Term
1710	GPC4	Gene-Term
1710	GPC1	Gene-Term
1710	CSPG5	Gene-Term
1711	GSK3B	Gene-Term
1711	DVL1	Gene-Term
1711	WNT3A	Gene-Term
1711	GSK3A	Gene-Term
1711	LRP6	Gene-Term
1711	FZD5	Gene-Term
1711	CSNK1G1	Gene-Term
1711	CSNK1G2	Gene-Term
1712	CACNG3	Gene-Term
1712	ADAM23	Gene-Term
1712	DLG4	Gene-Term
1712	LGI1	Gene-Term
1712	ADAM22	Gene-Term
1712	CACNG2	Gene-Term
1712	CACNG4	Gene-Term
1712	CACNG8	Gene-Term
1713	EPHB1	Gene-Term
1713	EPHB2	Gene-Term
1713	PSEN1	Gene-Term
1713	NCSTN	Gene-Term
1713	PSENEN	Gene-Term
1713	APH1A	Gene-Term
1713	PSEN2	Gene-Term
1713	CNTN1	Gene-Term
1714	GRIK2	Gene-Term
1714	DLG1	Gene-Term
1714	DLG4	Gene-Term
1714	GRIK4	Gene-Term
1714	GRIK5	Gene-Term
1714	DLG3	Gene-Term
1714	GRIK1	Gene-Term
1714	GRIK3	Gene-Term
1715	PPP2CA	Gene-Term
1715	PPP1CC	Gene-Term
1715	CDC42	Gene-Term
1715	CDC20	Gene-Term
1715	RPS27	Gene-Term
1715	NDE1	Gene-Term
1715	DYNLL2	Gene-Term
1715	NDEL1	Gene-Term
1716	ARPC2	Gene-Term
1716	ACTR2	Gene-Term
1716	ARPC3	Gene-Term
1716	ARPC5L	Gene-Term
1716	ARPC1A	Gene-Term
1716	ACTR3	Gene-Term
1716	ARPC4	Gene-Term
1716	ARPC1B	Gene-Term
1717	SNAP29	Gene-Term
1717	RAB5C	Gene-Term
1717	LAMP1	Gene-Term
1717	PSEN1	Gene-Term
1717	DNAJC5	Gene-Term
1717	ARL8A	Gene-Term
1717	SYNGR1	Gene-Term
1717	NCSTN	Gene-Term
1718	RHOA	Gene-Term
1718	SHANK1	Gene-Term
1718	CDC42	Gene-Term
1718	SH3KBP1	Gene-Term
1718	RAC1	Gene-Term
1718	LRRC4B	Gene-Term
1718	ARHGAP44	Gene-Term
1718	ABR	Gene-Term
1718	ARHGAP39	Gene-Term
1719	CDC42	Gene-Term
1719	CDH2	Gene-Term
1719	CTNNB1	Gene-Term
1719	MAPK14	Gene-Term
1719	MEF2C	Gene-Term
1719	ABL1	Gene-Term
1719	CTNNA1	Gene-Term
1719	CDH15	Gene-Term
1719	CTNNA2	Gene-Term
1720	NAPG	Gene-Term
1720	YKT6	Gene-Term
1720	NSF	Gene-Term
1720	NAPA	Gene-Term
1720	ANK2	Gene-Term
1720	SPTBN2	Gene-Term
1720	SPTBN1	Gene-Term
1720	TMED9	Gene-Term
1720	ANK1	Gene-Term
1720	ANK3	Gene-Term
1721	TNC	Gene-Term
1721	APP	Gene-Term
1721	CDH2	Gene-Term
1721	PENK	Gene-Term
1721	ADAM10	Gene-Term
1721	FGA	Gene-Term
1721	WFS1	Gene-Term
1721	APOE	Gene-Term
1721	C4A	Gene-Term
1721	SPARCL1	Gene-Term
1722	ACTN1	Gene-Term
1722	VTI1B	Gene-Term
1722	APP	Gene-Term
1722	ACTN2	Gene-Term
1722	IGF1	Gene-Term
1722	FGB	Gene-Term
1722	FGA	Gene-Term
1722	SPARC	Gene-Term
1722	SRGN	Gene-Term
1722	CLU	Gene-Term
1723	UBA52	Gene-Term
1723	CDC20	Gene-Term
1723	RNF19A	Gene-Term
1723	PJA2	Gene-Term
1723	NEDD4	Gene-Term
1723	TRIM9	Gene-Term
1723	FBXO2	Gene-Term
1723	FBXL20	Gene-Term
1723	ZNRF1	Gene-Term
1723	ZNRF2	Gene-Term
1724	RPS23	Gene-Term
1724	RPL30	Gene-Term
1724	RPL8	Gene-Term
1724	RPL23	Gene-Term
1724	RPS9	Gene-Term
1724	RPL6	Gene-Term
1724	RPL14	Gene-Term
1724	RPS20	Gene-Term
1724	RPL24	Gene-Term
1724	RPL3L	Gene-Term
1725	CDH1	Gene-Term
1725	CTNND1	Gene-Term
1725	CDH2	Gene-Term
1725	CTNNB1	Gene-Term
1725	CTNNA1	Gene-Term
1725	CDH15	Gene-Term
1725	CDH9	Gene-Term
1725	CDH8	Gene-Term
1725	CDH13	Gene-Term
1725	CDH11	Gene-Term
1726	ARFGAP1	Gene-Term
1726	ARF1	Gene-Term
1726	ARF4	Gene-Term
1726	SEC22B	Gene-Term
1726	KIF21B	Gene-Term
1726	KIF5A	Gene-Term
1726	DCTN2	Gene-Term
1726	SPTBN2	Gene-Term
1726	KIF1A	Gene-Term
1726	TMED9	Gene-Term
1726	DYNLL2	Gene-Term
1727	PRKACA	Gene-Term
1727	RAB11A	Gene-Term
1727	RAB8A	Gene-Term
1727	TUBA1A	Gene-Term
1727	AKAP9	Gene-Term
1727	YWHAG	Gene-Term
1727	PRKAR2B	Gene-Term
1727	NDE1	Gene-Term
1727	YWHAE	Gene-Term
1727	DCTN2	Gene-Term
1727	NPHP4	Gene-Term
1728	CHRNB4	Gene-Term
1728	SCAMP1	Gene-Term
