Parent	Child	EdgeType
1283	ARHGEF7	Gene-Term
1283	PLCG1	Gene-Term
1283	CAMK4	Gene-Term
1284	NCSTN	Gene-Term
1284	PSENEN	Gene-Term
1284	APH1A	Gene-Term
1284	CNTN6	Gene-Term
1285	LRRC7	Gene-Term
1285	CYFIP1	Gene-Term
1285	RAB27A	Gene-Term
1285	CHI3L1	Gene-Term
1286	PPP2CA	Gene-Term
1286	PPFIA1	Gene-Term
1286	PPFIA3	Gene-Term
1286	PPFIA2	Gene-Term
1287	ALCAM	Gene-Term
1287	GRASP	Gene-Term
1287	CNTN6	Gene-Term
1287	CD6	Gene-Term
1288	STRN	Gene-Term
1288	PPP2CA	Gene-Term
1288	CTTNBP2	Gene-Term
1288	STRN4	Gene-Term
1288	MOB4	Gene-Term
1289	DVL1	Gene-Term
1289	WNT3A	Gene-Term
1289	LRP6	Gene-Term
1289	FZD5	Gene-Term
1289	PI4K2A	Gene-Term
1290	UBA52	Gene-Term
1290	WNT3A	Gene-Term
1290	LRP6	Gene-Term
1290	FZD5	Gene-Term
1290	USP8	Gene-Term
1291	CAD	Gene-Term
1291	GAD1	Gene-Term
1291	GAD2	Gene-Term
1291	GLUL	Gene-Term
1291	GOT1	Gene-Term
1292	EEA1	Gene-Term
1292	RAB5C	Gene-Term
1292	RAB5A	Gene-Term
1292	RAB5B	Gene-Term
1292	ALS2	Gene-Term
1293	ATP1A3	Gene-Term
1293	ATP1A1	Gene-Term
1293	ATP1A2	Gene-Term
1293	ATP6V0D1	Gene-Term
1293	FXYD6	Gene-Term
1294	EIF2S1	Gene-Term
1294	EIF2B1	Gene-Term
1294	EIF2B2	Gene-Term
1294	EIF2B5	Gene-Term
1294	EIF2B3	Gene-Term
1294	EIF2B4	Gene-Term
1295	AP2B1	Gene-Term
1295	CLTA	Gene-Term
1295	WNT5A	Gene-Term
1295	CLTB	Gene-Term
1295	FZD5	Gene-Term
1295	ROR1	Gene-Term
1296	RAB6B	Gene-Term
1296	RAB18	Gene-Term
1296	RAB3GAP1	Gene-Term
1296	RAB3GAP2	Gene-Term
1296	DCTN2	Gene-Term
1296	DYNLL2	Gene-Term
1297	AGRN	Gene-Term
1297	BCAN	Gene-Term
1297	GPC6	Gene-Term
1297	GPC4	Gene-Term
1297	GPC1	Gene-Term
1297	CSPG5	Gene-Term
1298	USH1C	Gene-Term
1298	CIB2	Gene-Term
1298	USH2A	Gene-Term
1298	MYO7A	Gene-Term
1298	PCDH15	Gene-Term
1298	CLRN1	Gene-Term
1299	CHRNB4	Gene-Term
1299	CHRNB2	Gene-Term
1299	CHRNA4	Gene-Term
1299	CHRNA7	Gene-Term
1299	JAK2	Gene-Term
1299	CHRNA3	Gene-Term
1300	AGRN	Gene-Term
1300	LRP8	Gene-Term
1300	APOE	Gene-Term
1300	GPC6	Gene-Term
1300	GPC4	Gene-Term
1300	GPC1	Gene-Term
1301	PSEN1	Gene-Term
1301	NCSTN	Gene-Term
1301	PSENEN	Gene-Term
