Parent	Child	EdgeType
1765	KCTD8	Gene-Term
1766	DAB1	Gene-Term
1766	IQSEC3	Gene-Term
1766	ELFN1	Gene-Term
1766	IGSF9	Gene-Term
1766	KIRREL3	Gene-Term
1767	TOR1A	Gene-Term
1767	KPNA2	Gene-Term
1767	CANX	Gene-Term
1767	SLC6A5	Gene-Term
1767	ATAD1	Gene-Term
1768	CNR1	Gene-Term
1768	ABHD6	Gene-Term
1768	DAGLA	Gene-Term
1768	DAGLB	Gene-Term
1768	NAAA	Gene-Term
1769	STAC3	Gene-Term
1769	SARM1	Gene-Term
1769	NMNAT2	Gene-Term
1769	KMO	Gene-Term
1769	ZNRF1	Gene-Term
1770	SLC30A3	Gene-Term
1770	AP3B1	Gene-Term
1770	AP3D1	Gene-Term
1770	AP3M1	Gene-Term
1770	AP3S1	Gene-Term
1771	ABHD17A	Gene-Term
1771	ABHD6	Gene-Term
1771	EIF2B3	Gene-Term
1771	ABHD17C	Gene-Term
1771	ABHD17B	Gene-Term
1772	VPS18	Gene-Term
1772	VPS33A	Gene-Term
1772	VPS16	Gene-Term
1772	VPS41	Gene-Term
1772	VPS11	Gene-Term
1773	SPTBN1	Gene-Term
1773	SEPT8	Gene-Term
1773	PJA2	Gene-Term
1773	ADD1	Gene-Term
1773	SPTAN1	Gene-Term
1774	PLAT	Gene-Term
1774	SERPINI1	Gene-Term
1774	CLSTN1	Gene-Term
1774	PSD3	Gene-Term
1774	PREPL	Gene-Term
1775	NPTN	Gene-Term
1775	NIPSNAP1	Gene-Term
1775	ATP2B1	Gene-Term
1775	MTHFR	Gene-Term
1775	ZNF365	Gene-Term
1776	GNG3	Gene-Term
1776	GNB3	Gene-Term
1776	GNB4	Gene-Term
1776	GNB2	Gene-Term
1776	GNB1	Gene-Term
1777	RHOA	Gene-Term
1777	CDC42	Gene-Term
1777	RAC1	Gene-Term
1777	ABR	Gene-Term
1777	ARHGAP39	Gene-Term
1778	STRN	Gene-Term
1778	PPP2CA	Gene-Term
1778	CTTNBP2	Gene-Term
1778	STRN4	Gene-Term
1778	MOB4	Gene-Term
1779	IGF1	Gene-Term
1779	IGFBP5	Gene-Term
1779	IGF1R	Gene-Term
1779	IGFBP4	Gene-Term
1779	IGFBP1	Gene-Term
1780	APBB1	Gene-Term
1780	AKAP12	Gene-Term
1780	NEURL1	Gene-Term
1780	NRN1	Gene-Term
1780	SYNPO2L	Gene-Term
1781	JAK2	Gene-Term
1781	CNTN5	Gene-Term
1781	STAT5B	Gene-Term
1781	STAT5A	Gene-Term
1781	IL31RA	Gene-Term
1782	PPP2CA	Gene-Term
1782	PPP2R1B	Gene-Term
1782	PPP2R3B	Gene-Term
1782	PPP2R4	Gene-Term
1782	PPP2R5C	Gene-Term
1783	HSPA8	Gene-Term
1783	DNAJB1	Gene-Term
1783	HSP90AA1	Gene-Term
1783	BCAS2	Gene-Term
1783	CWC15	Gene-Term
1784	MAF1	Gene-Term
1784	ZMYND8	Gene-Term
1784	GATAD2B	Gene-Term
1784	MTA3	Gene-Term
1784	MBD3	Gene-Term
1785	RTN4R	Gene-Term
1785	ADAM22	Gene-Term
1785	LPHN3	Gene-Term
1785	LPHN1	Gene-Term
1785	PPP3CC	Gene-Term
1786	SNPH	Gene-Term
1786	BAI3	Gene-Term
1786	HAP1	Gene-Term
1786	TMEM163	Gene-Term
1786	C1QL3	Gene-Term
1787	CDC42	Gene-Term
1787	WASL	Gene-Term
1787	PAK1	Gene-Term
1787	BAIAP2	Gene-Term
1787	WAS	Gene-Term
1788	HDAC4	Gene-Term
1788	EIF2B2	Gene-Term
1788	DRP2	Gene-Term
1788	MAP1LC3A	Gene-Term
1788	MAP1S	Gene-Term
1789	PSMC5	Gene-Term
1789	PSMC4	Gene-Term
1789	PSMA3	Gene-Term
1789	PSMA7	Gene-Term
1789	PSMB8	Gene-Term
1790	GRID2IP	Gene-Term
1790	ROR1	Gene-Term
1790	DAGLB	Gene-Term
1790	BMPR2	Gene-Term
1790	DNMBP	Gene-Term
1791	RPL30	Gene-Term
1791	RPL10A	Gene-Term
1791	RPS27	Gene-Term
1791	RPS17	Gene-Term
1791	RPL36AL	Gene-Term
1792	LRRC7	Gene-Term
1792	TOR1A	Gene-Term
1792	CANX	Gene-Term
1792	ATCAY	Gene-Term
1792	POLG	Gene-Term
1793	NDUFS7	Gene-Term
1793	NIPSNAP1	Gene-Term
1793	TUFM	Gene-Term
1793	POLG	Gene-Term
1793	MRPL2	Gene-Term
1794	PSEN1	Gene-Term
1794	NCSTN	Gene-Term
1794	PSENEN	Gene-Term
1794	PSEN2	Gene-Term
1794	APH1B	Gene-Term
1795	FLNA	Gene-Term
1795	HCN3	Gene-Term
1795	PHLDB2	Gene-Term
1795	TMLHE	Gene-Term
1795	FBLIM1	Gene-Term
1796	RPS3	Gene-Term
1796	EIF3A	Gene-Term
1796	EIF3B	Gene-Term
1796	RPS20	Gene-Term
1796	EIF3I	Gene-Term
1797	SYNGR2	Gene-Term
1797	DYSF	Gene-Term
1797	SYNGR4	Gene-Term
1797	SYPL2	Gene-Term
1797	CLSTN2	Gene-Term
1797	CLSTN3	Gene-Term
1798	GSG1L	Gene-Term
1798	GRIP1	Gene-Term
1798	APC2	Gene-Term
1798	SYPL2	Gene-Term
1798	ACAN	Gene-Term
1798	CLSTN2	Gene-Term
1799	USH1C	Gene-Term
1799	CIB2	Gene-Term
1799	USH2A	Gene-Term
1799	MYO7A	Gene-Term
1799	PCDH15	Gene-Term
1799	CLRN1	Gene-Term
1800	DRD3	Gene-Term
1800	TC2N	Gene-Term
1800	EIF2B3	Gene-Term
1800	PALMD	Gene-Term
1800	RGS14	Gene-Term
1800	ABLIM3	Gene-Term
1801	IQSEC3	Gene-Term
1801	SEMA4F	Gene-Term
1801	KIF21B	Gene-Term
1801	PDZD11	Gene-Term
1801	PLEKHA5	Gene-Term
1801	CC2D1A	Gene-Term
1802	ANKS1B	Gene-Term
1802	TRIP4	Gene-Term
1802	CSNK1G1	Gene-Term
1802	CRHBP	Gene-Term
1802	CC2D1A	Gene-Term
1802	ASCC1	Gene-Term
1803	KCNA1	Gene-Term
1803	SH3GL1	Gene-Term
1803	PPT1	Gene-Term
1803	DCLK1	Gene-Term
1803	ABHD17A	Gene-Term
1803	ABHD6	Gene-Term
1804	BCL2L1	Gene-Term
1804	CASP8	Gene-Term
1804	BCL2L11	Gene-Term
1804	BECN1	Gene-Term
1804	BAD	Gene-Term
1804	BID	Gene-Term
1805	TENM2	Gene-Term
1805	NTNG1	Gene-Term
1805	CDH13	Gene-Term
1805	SDK2	Gene-Term
1805	FZD9	Gene-Term
1805	FLRT2	Gene-Term
1806	RTN4R	Gene-Term
1806	TENM2	Gene-Term
1806	LPHN1	Gene-Term
1806	LRIT3	Gene-Term
1806	FLRT3	Gene-Term
1806	FLRT2	Gene-Term
1807	CTNNB1	Gene-Term
1807	BCL9	Gene-Term
1807	APC	Gene-Term
1807	LEF1	Gene-Term
1807	BTRC	Gene-Term
1807	CTNNBIP1	Gene-Term
1808	RHOA	Gene-Term
1808	KCTD13	Gene-Term
1808	ARHGDIA	Gene-Term
1808	FARP1	Gene-Term
1808	ARHGEF11	Gene-Term
1808	ARHGEF12	Gene-Term
1809	MICAL1	Gene-Term
1809	TENM2	Gene-Term
1809	IQSEC3	Gene-Term
1809	ERC1	Gene-Term
1809	PHLDB2	Gene-Term
1809	BCL11A	Gene-Term
1810	PLCB4	Gene-Term
1810	DCTN6	Gene-Term
1810	DCTN2	Gene-Term
1810	DCTN5	Gene-Term
1810	DCTN1	Gene-Term
1810	ACTR1A	Gene-Term
1811	RNF112	Gene-Term
1811	IL1RAP	Gene-Term
1811	PTPRD	Gene-Term
1811	NETO1	Gene-Term
1811	ARHGAP44	Gene-Term
1811	SLITRK4	Gene-Term
1812	GSK3B	Gene-Term
1812	RAPGEF4	Gene-Term
1812	KCNA6	Gene-Term
1812	CEP112	Gene-Term
1812	CCDC79	Gene-Term
1812	FARP1	Gene-Term
1813	GIPC1	Gene-Term
1813	TRAPPC4	Gene-Term
1813	SRGAP2	Gene-Term
1813	TRAPPC6B	Gene-Term
1813	TRAPPC5	Gene-Term
1813	TRAPPC3	Gene-Term
1814	FGA	Gene-Term
1814	SIGMAR1	Gene-Term
1814	RGS7	Gene-Term
1814	NMNAT2	Gene-Term
1814	KYNU	Gene-Term
1814	KMO	Gene-Term
1815	EIF2S1	Gene-Term
1815	SIGMAR1	Gene-Term
1815	TMED9	Gene-Term
1815	EIF2S3	Gene-Term
1815	EIF2AK4	Gene-Term
1815	EIF2S2	Gene-Term
1816	PSMC5	Gene-Term
1816	PSMC2	Gene-Term
1816	PSMC4	Gene-Term
1816	PSMA8	Gene-Term
1816	PSMD10	Gene-Term
1816	ADRM1	Gene-Term
1817	CBLN4	Gene-Term
1817	PTPRZ1	Gene-Term
1817	SLITRK2	Gene-Term
1817	PTPRA	Gene-Term
1817	IL1RAP	Gene-Term
1817	CBLN2	Gene-Term
1818	AP2B1	Gene-Term
1818	CLTA	Gene-Term
1818	WNT5A	Gene-Term
1818	CLTB	Gene-Term
1818	FZD5	Gene-Term
1818	ROR1	Gene-Term
1819	EIF2S1	Gene-Term
1819	EIF2B1	Gene-Term
1819	EIF2B2	Gene-Term
1819	EIF2B5	Gene-Term
1819	EIF2B3	Gene-Term
1819	EIF2B4	Gene-Term
1820	RPS3	Gene-Term
1820	RPS18	Gene-Term
1820	RPS9	Gene-Term
1820	EIF3A	Gene-Term
1820	EIF3B	Gene-Term
1820	EIF3E	Gene-Term
1821	THY1	Gene-Term
1821	NTNG1	Gene-Term
1821	NTNG2	Gene-Term
1821	CNTN4	Gene-Term
1821	CNTN5	Gene-Term
1821	MDGA1	Gene-Term
1821	NRN1	Gene-Term
1822	ACTR2	Gene-Term
1822	VCP	Gene-Term
1822	UNC13D	Gene-Term
1822	VAT1	Gene-Term
1822	GDI2	Gene-Term
1822	MAPK1	Gene-Term
1822	FABP5	Gene-Term
1823	RHOA	Gene-Term
1823	ACTB	Gene-Term
1823	CDC42	Gene-Term
1823	RAC1	Gene-Term
1823	PFN1	Gene-Term
1823	PFN2	Gene-Term
1823	SRGAP2	Gene-Term
1824	GNG3	Gene-Term
1824	WNT5A	Gene-Term
1824	GNB5	Gene-Term
1824	PLCB1	Gene-Term
1824	PLCB3	Gene-Term
1824	FZD5	Gene-Term
1824	FZD3	Gene-Term
1825	SLITRK2	Gene-Term
1825	SLITRK1	Gene-Term
1825	C1QBP	Gene-Term
1825	LRRC4B	Gene-Term
1825	IL1RAP	Gene-Term
1825	LRFN5	Gene-Term
1825	SLITRK4	Gene-Term
1826	HTR3A	Gene-Term
1826	SLC6A4	Gene-Term
1826	SNCA	Gene-Term
1826	HTR1B	Gene-Term
1826	OPRD1	Gene-Term
1826	HTR2A	Gene-Term
1826	HTR3E	Gene-Term
1827	RHOA	Gene-Term
1827	CDC42	Gene-Term
1827	RAC1	Gene-Term
1827	PLEKHG5	Gene-Term
1827	ARHGEF15	Gene-Term
1827	DNMBP	Gene-Term
1827	ARHGAP39	Gene-Term
1828	WBP2	Gene-Term
1828	DBN1	Gene-Term
1828	EIF2B5	Gene-Term
1828	TSPYL2	Gene-Term
1828	ZMYND8	Gene-Term
1828	ARHGEF15	Gene-Term
1828	GATAD2B	Gene-Term
1829	GNB5	Gene-Term
1829	GNGT1	Gene-Term
1829	PDCL	Gene-Term
1829	GNG5	Gene-Term
1829	GNG7	Gene-Term
1829	GNG4	Gene-Term
1829	GNG2	Gene-Term
1830	TOR1A	Gene-Term
1830	TUFM	Gene-Term
1830	CDKL5	Gene-Term
1830	NPTX2	Gene-Term
1830	DNAJA3	Gene-Term
1830	DNM1L	Gene-Term
1830	POLG	Gene-Term
1831	SEPT5	Gene-Term
1831	SEPT8	Gene-Term
1831	SEPT6	Gene-Term
1831	SEPT3	Gene-Term
1831	SEPT4	Gene-Term
1831	SEPT11	Gene-Term
1831	SEPT1	Gene-Term
1832	SNTB2	Gene-Term
1832	CAV3	Gene-Term
1832	DMD	Gene-Term
1832	SNTA1	Gene-Term
1832	SNTB1	Gene-Term
1832	UTRN	Gene-Term
1832	SSPN	Gene-Term
1833	SLC6A11	Gene-Term
1833	GABRP	Gene-Term
1833	PAG1	Gene-Term
1833	KCNMA1	Gene-Term
1833	SEPT4	Gene-Term
1833	MAP1A	Gene-Term
1833	PXK	Gene-Term
1834	CDH1	Gene-Term
1834	SRC	Gene-Term
1834	SYP	Gene-Term
1834	SNAP25	Gene-Term
1834	CTTN	Gene-Term
1834	SNAPIN	Gene-Term
1834	SRCIN1	Gene-Term
1835	GRIK2	Gene-Term
1835	DLG1	Gene-Term
1835	DLG4	Gene-Term
1835	GRIK4	Gene-Term
1835	GRIK5	Gene-Term
1835	DLG3	Gene-Term
1835	GRIK1	Gene-Term
1835	GRIK3	Gene-Term
1836	PPP2CA	Gene-Term
1836	PPP1CC	Gene-Term
1836	CDC42	Gene-Term
1836	CDC20	Gene-Term
1836	RPS27	Gene-Term
1836	NDE1	Gene-Term
1836	DYNLL2	Gene-Term
1836	NDEL1	Gene-Term
1837	CACNG3	Gene-Term
1837	ADAM23	Gene-Term
1837	DLG4	Gene-Term
1837	LGI1	Gene-Term
1837	ADAM22	Gene-Term
1837	CACNG2	Gene-Term
1837	CACNG4	Gene-Term
1837	CACNG8	Gene-Term
1838	SNAP29	Gene-Term
1838	RAB5C	Gene-Term
1838	LAMP1	Gene-Term
1838	PSEN1	Gene-Term
1838	DNAJC5	Gene-Term
1838	ARL8A	Gene-Term
1838	SYNGR1	Gene-Term
1838	NCSTN	Gene-Term
1839	AGRN	Gene-Term
1839	LRP8	Gene-Term
1839	APOE	Gene-Term
1839	BCAN	Gene-Term
1839	GPC6	Gene-Term
1839	GPC4	Gene-Term
1839	GPC1	Gene-Term
1839	CSPG5	Gene-Term
1840	AGRN	Gene-Term
1840	PTK2B	Gene-Term
1840	SRC	Gene-Term
1840	PTK2	Gene-Term
1840	MUSK	Gene-Term
1840	RAPSN	Gene-Term
1840	CHRNG	Gene-Term
1840	CHRNB1	Gene-Term
1841	DCC	Gene-Term
1841	RHOA	Gene-Term
1841	SRC	Gene-Term
1841	PTK2	Gene-Term
1841	CDC42	Gene-Term
1841	RAC1	Gene-Term
1841	TRIO	Gene-Term
1841	ABLIM3	Gene-Term
1842	RAB3A	Gene-Term
1842	GDI2	Gene-Term
1842	RAB6B	Gene-Term
1842	RAB18	Gene-Term
1842	DCTN2	Gene-Term
1842	RAB3GAP1	Gene-Term
1842	RAB3GAP2	Gene-Term
1842	DYNLL2	Gene-Term
1843	SHANK1	Gene-Term
1843	NLGN1	Gene-Term
1843	SHANK2	Gene-Term
1843	PRKCB	Gene-Term
1843	CDKL5	Gene-Term
1843	KIF1A	Gene-Term
1843	DBNL	Gene-Term
1843	ZMYND8	Gene-Term
1844	SEMA3F	Gene-Term
1844	GIPC1	Gene-Term
1844	PLXND1	Gene-Term
1844	NRP1	Gene-Term
1844	NRP2	Gene-Term
1844	SEMA4C	Gene-Term
1844	SEMA4F	Gene-Term
1844	SEMA3E	Gene-Term
1845	MAPK8IP2	Gene-Term
1845	SLC2A8	Gene-Term
1845	ADCYAP1	Gene-Term
1845	RAB3GAP1	Gene-Term
1845	CPLX3	Gene-Term
1845	AKAP12	Gene-Term
1845	TMEM163	Gene-Term
1845	C1QL3	Gene-Term
1846	DLG1	Gene-Term
1846	DLG4	Gene-Term
1846	DLG3	Gene-Term
1846	DLG2	Gene-Term
1846	CASR	Gene-Term
1846	FMR1	Gene-Term
1846	CASK	Gene-Term
1846	MAP1S	Gene-Term
1847	SYNDIG1	Gene-Term
1847	LPHN3	Gene-Term
1847	LPHN1	Gene-Term
1847	NTNG1	Gene-Term
1847	CDH8	Gene-Term
1847	ZNF804A	Gene-Term
1847	FLRT2	Gene-Term
1847	SYNDIG1L	Gene-Term
1848	CRKL	Gene-Term
1848	GAK	Gene-Term
1848	RPS6KB1	Gene-Term
1848	HPCA	Gene-Term
1848	RHEB	Gene-Term
1848	BRAF	Gene-Term
1848	MTOR	Gene-Term
1848	MAF1	Gene-Term
1849	COPS5	Gene-Term
1849	COPS4	Gene-Term
1849	GPS1	Gene-Term
1849	COPS8	Gene-Term
1849	COPS6	Gene-Term
1849	COPS3	Gene-Term
1849	COPS2	Gene-Term
1849	COPS7A	Gene-Term
1850	GABRG1	Gene-Term
1850	OLFM3	Gene-Term
1850	GRIA2	Gene-Term
1850	KCNK1	Gene-Term
1850	APP	Gene-Term
1850	SORCS3	Gene-Term
1850	CNTNAP4	Gene-Term
1850	VPS35	Gene-Term
1851	EXOC4	Gene-Term
1851	EXOC3	Gene-Term
1851	EXOC2	Gene-Term
1851	EXOC1	Gene-Term
1851	EXOC7	Gene-Term
1851	EXOC5	Gene-Term
1851	EXOC8	Gene-Term
1851	EXOC6	Gene-Term
1852	STX1B	Gene-Term
1852	SYT11	Gene-Term
1852	SYNJ1	Gene-Term
1852	DNAJC6	Gene-Term
1852	SNCA	Gene-Term
1852	TMEM230	Gene-Term
1852	VPS35	Gene-Term
1852	PARK7	Gene-Term
1853	ITGB3	Gene-Term
1853	SLC6A4	Gene-Term
1853	RPS7	Gene-Term
1853	COMT	Gene-Term
1853	SLC6A3	Gene-Term
1853	FGB	Gene-Term
1853	APOE	Gene-Term
1853	MTHFR	Gene-Term
1854	EIF3A	Gene-Term
1854	EIF3D	Gene-Term
1854	EIF3B	Gene-Term
1854	EIF3K	Gene-Term
1854	EIF3C	Gene-Term
1854	EIF3F	Gene-Term
1854	EIF3H	Gene-Term
1854	EIF3L	Gene-Term
1855	ARPC2	Gene-Term
1855	ACTR2	Gene-Term
1855	ARPC3	Gene-Term
1855	ARPC5L	Gene-Term
1855	ARPC1A	Gene-Term
1855	ACTR3	Gene-Term
1855	ARPC4	Gene-Term
1855	ARPC1B	Gene-Term
1856	HSPA8	Gene-Term
1856	HNRNPD	Gene-Term
1856	HNRNPA3	Gene-Term
1856	HNRNPR	Gene-Term
1856	ELAVL1	Gene-Term
1856	EIF4A3	Gene-Term
1856	FUS	Gene-Term
1856	HNRNPH2	Gene-Term
1857	CACNA1C	Gene-Term
1857	GRIN1	Gene-Term
1857	DNM1	Gene-Term
1857	PSEN1	Gene-Term
1857	STAT3	Gene-Term
1857	MAPT	Gene-Term
1857	YWHAE	Gene-Term
1857	PSEN2	Gene-Term
1857	SRI	Gene-Term
1858	ARF6	Gene-Term
1858	ARFGAP1	Gene-Term
1858	AP2B1	Gene-Term
1858	ITSN1	Gene-Term
1858	CLTA	Gene-Term
1858	FCHO2	Gene-Term
1858	EPS15	Gene-Term
1858	AAK1	Gene-Term
1858	CLTB	Gene-Term
1859	CDC42	Gene-Term
1859	CDH2	Gene-Term
1859	CTNNB1	Gene-Term
1859	MAPK14	Gene-Term
1859	MEF2C	Gene-Term
1859	ABL1	Gene-Term
1859	CTNNA1	Gene-Term
1859	CDH15	Gene-Term
1859	CTNNA2	Gene-Term
1860	YWHAQ	Gene-Term
1860	YWHAZ	Gene-Term
1860	VAMP2	Gene-Term
1860	RAB8A	Gene-Term
1860	RAB10	Gene-Term
1860	SLC2A4	Gene-Term
1860	YWHAG	Gene-Term
1860	YWHAE	Gene-Term
1860	YWHAH	Gene-Term
1861	RTN4R	Gene-Term
1861	LPHN3	Gene-Term
1861	LPHN1	Gene-Term
1861	LRIT3	Gene-Term
1861	SCRIB	Gene-Term
1861	LRFN3	Gene-Term
1861	LRRC4	Gene-Term
1861	FLRT3	Gene-Term
1861	FLRT2	Gene-Term
