Parent	Child	EdgeType
1680	SEPT6	Gene-Term
1680	SEPT2	Gene-Term
1681	STX6	Gene-Term
1681	VPS51	Gene-Term
1682	RELA	Gene-Term
1682	CREBBP	Gene-Term
1683	ANK1	Gene-Term
1683	ITGAM	Gene-Term
1684	RPS18	Gene-Term
1684	EIF1AX	Gene-Term
1685	CRHR2	Gene-Term
1685	CRH	Gene-Term
1686	AGER	Gene-Term
1686	S100B	Gene-Term
1687	BRAF	Gene-Term
1687	MAP2K1	Gene-Term
1688	DARS	Gene-Term
1688	EPRS	Gene-Term
1689	HMGCR	Gene-Term
1689	HMGCS1	Gene-Term
1690	VPS45	Gene-Term
1690	ZFYVE20	Gene-Term
1691	SNAP29	Gene-Term
1691	STX17	Gene-Term
1692	YWHAZ	Gene-Term
1692	YWHAB	Gene-Term
1693	ABI1	Gene-Term
1693	WASF2	Gene-Term
1694	ITGB1	Gene-Term
1694	ITGA5	Gene-Term
1695	EIF3A	Gene-Term
1695	EIF3CL	Gene-Term
1696	MAPK1	Gene-Term
1696	RPS6KA1	Gene-Term
1697	TSC1	Gene-Term
1697	TBC1D7	Gene-Term
1698	PTCH1	Gene-Term
1698	SHH	Gene-Term
1699	COPS4	Gene-Term
1699	COPS7B	Gene-Term
1700	PSMA3	Gene-Term
1700	PSMB10	Gene-Term
1701	NRP1	Gene-Term
1701	SEMA3A	Gene-Term
1702	VPS4B	Gene-Term
1702	CHMP2B	Gene-Term
1703	DROSHA	Gene-Term
1703	DGCR8	Gene-Term
1704	ACTB	Gene-Term
1704	CFL1	Gene-Term
1705	PSMA3	Gene-Term
1705	PSMA7	Gene-Term
1705	PSMB9	Gene-Term
1706	RPL23	Gene-Term
1706	RPS14	Gene-Term
1706	SEC61A1	Gene-Term
1707	PABPC1	Gene-Term
1707	EIF4E	Gene-Term
1707	EIF4G1	Gene-Term
1708	EFNA5	Gene-Term
1708	EPHA3	Gene-Term
1708	EPHA2	Gene-Term
1709	RPS3	Gene-Term
1709	WASF3	Gene-Term
1709	LTV1	Gene-Term
1710	ARPC2	Gene-Term
1710	ACTR2	Gene-Term
1710	ARPC5	Gene-Term
1711	SNTB2	Gene-Term
1711	CAV3	Gene-Term
1711	SYNPO2L	Gene-Term
1712	GSK3B	Gene-Term
1712	CTNNB1	Gene-Term
1712	AXIN1	Gene-Term
1713	FGB	Gene-Term
1713	FGA	Gene-Term
1713	FGG	Gene-Term
1714	EGFR	Gene-Term
1714	SOS1	Gene-Term
1714	GRB2	Gene-Term
1715	GNB5	Gene-Term
1715	RGS7	Gene-Term
1715	CCT5	Gene-Term
1716	UBA52	Gene-Term
1716	USP46	Gene-Term
1716	WDR48	Gene-Term
1717	C11orf85	Gene-Term
1717	CCDC79	Gene-Term
1717	C15orf43	Gene-Term
1718	HRAS	Gene-Term
1718	RAF1	Gene-Term
1718	PIK3CA	Gene-Term
1719	PABPC1	Gene-Term
1719	GSPT1	Gene-Term
1719	GSPT2	Gene-Term
1720	ITGB3	Gene-Term
1720	ITGAV	Gene-Term
1720	ITGA2B	Gene-Term
1721	CDC20	Gene-Term
1721	TRIP13	Gene-Term
1721	MAD2L1	Gene-Term
1722	NCK2	Gene-Term
1722	ILK	Gene-Term
1722	LIMS1	Gene-Term
1723	VAMP4	Gene-Term
1723	STX6	Gene-Term
1723	VTI1A	Gene-Term
1724	EFNB2	Gene-Term
1724	EPHB4	Gene-Term
1724	EPHA5	Gene-Term
1725	ALCAM	Gene-Term
1725	GRASP	Gene-Term
1725	CNTN6	Gene-Term
1725	CD6	Gene-Term
1726	PABPC1	Gene-Term
1726	EIF4A3	Gene-Term
1726	SMG1	Gene-Term
1726	RBM8A	Gene-Term
1727	ILK	Gene-Term
1727	LIMS2	Gene-Term
1727	PARVA	Gene-Term
1727	PARVB	Gene-Term
1728	DOC2A	Gene-Term
1728	PRRT2	Gene-Term
1728	CORO1A	Gene-Term
1728	KCTD13	Gene-Term
1729	CRTC1	Gene-Term
1729	XBP1	Gene-Term
1729	MANF	Gene-Term
1729	STAU1	Gene-Term
1730	ENAH	Gene-Term
1730	VASP	Gene-Term
1730	CAMK2N1	Gene-Term
1730	EVL	Gene-Term
1731	RPS3	Gene-Term
1731	EIF3A	Gene-Term
1731	EIF3B	Gene-Term
1731	EIF3G	Gene-Term
1732	SEC22B	Gene-Term
1732	GOSR2	Gene-Term
1732	SEPT11	Gene-Term
1732	SCFD1	Gene-Term
1733	GIPC1	Gene-Term
1733	ACTN1	Gene-Term
1733	VCL	Gene-Term
1733	ACTN4	Gene-Term
1734	USP14	Gene-Term
1734	UBA52	Gene-Term
1734	VCP	Gene-Term
1734	PLAA	Gene-Term
1735	C1QB	Gene-Term
1735	C1QC	Gene-Term
1735	C4A	Gene-Term
1735	C4B	Gene-Term
1736	PCDH15	Gene-Term
1736	CLRN1	Gene-Term
1736	CAMK2G	Gene-Term
1736	CACNG2	Gene-Term
1737	STX2	Gene-Term
1737	SNAP23	Gene-Term
1737	SNAP29	Gene-Term
1737	VAMP8	Gene-Term
1738	SMC1B	Gene-Term
1738	RAD21	Gene-Term
1738	SMC3	Gene-Term
1738	STAG1	Gene-Term
1739	LRRC7	Gene-Term
1739	CYFIP1	Gene-Term
1739	RAB27A	Gene-Term
1739	CHI3L1	Gene-Term
1740	RHEB	Gene-Term
1740	EIF4EBP1	Gene-Term
1740	MTOR	Gene-Term
1740	RPTOR	Gene-Term
1741	RAB3A	Gene-Term
1741	RAB3GAP1	Gene-Term
1741	DMXL2	Gene-Term
1741	RAB3GAP2	Gene-Term
1742	CYFIP1	Gene-Term
1742	CYFIP2	Gene-Term
1742	WASF1	Gene-Term
1742	NCKAP1	Gene-Term
1743	CDH1	Gene-Term
1743	CTNND1	Gene-Term
1743	CTNNB1	Gene-Term
1743	FER	Gene-Term
1744	RPS9	Gene-Term
1744	EIF3A	Gene-Term
1744	EIF3B	Gene-Term
1744	EIF3M	Gene-Term
1745	RAB11A	Gene-Term
1745	MYO5B	Gene-Term
1745	RAB11FIP3	Gene-Term
1745	RAB11FIP2	Gene-Term
1746	CYFIP1	Gene-Term
1746	ABI2	Gene-Term
1746	WASF1	Gene-Term
1746	BRK1	Gene-Term
1747	NCSTN	Gene-Term
1747	PSENEN	Gene-Term
1747	APH1A	Gene-Term
1747	CNTN6	Gene-Term
1748	HTR3B	Gene-Term
1748	RAB27B	Gene-Term
1748	AKAP12	Gene-Term
1748	NEURL1	Gene-Term
1748	TMEM163	Gene-Term
1749	RPL30	Gene-Term
1749	RPL10A	Gene-Term
1749	RPS27	Gene-Term
1749	RPS17	Gene-Term
1749	RPL36AL	Gene-Term
1750	IGF1	Gene-Term
1750	IGFBP5	Gene-Term
1750	IGF1R	Gene-Term
1750	IGFBP4	Gene-Term
1750	IGFBP1	Gene-Term
1751	GIPC1	Gene-Term
1751	RAB4A	Gene-Term
1751	NEFL	Gene-Term
1751	FZD3	Gene-Term
1751	CUBN	Gene-Term
1752	PSEN1	Gene-Term
1752	NCSTN	Gene-Term
1752	PSENEN	Gene-Term
1752	PSEN2	Gene-Term
1752	APH1B	Gene-Term
1753	ARF4	Gene-Term
1753	RAB11A	Gene-Term
1753	ASAP1	Gene-Term
1753	RAB8A	Gene-Term
1753	CNGB1	Gene-Term
1754	RPS3	Gene-Term
1754	EIF3A	Gene-Term
1754	EIF3B	Gene-Term
1754	RPS20	Gene-Term
1754	EIF3I	Gene-Term
1755	ATP1A3	Gene-Term
1755	ATP1A1	Gene-Term
1755	ATP1A2	Gene-Term
1755	ATP6V0D1	Gene-Term
1755	FXYD6	Gene-Term
1756	IQSEC3	Gene-Term
1756	SLC6A12	Gene-Term
1756	ERC1	Gene-Term
