Parent	Child	EdgeType
1306	SLC16A3	Gene-Term
1306	EMB	Gene-Term
1307	C11orf85	Gene-Term
1307	CCDC79	Gene-Term
1307	C15orf43	Gene-Term
1308	CADPS2	Gene-Term
1308	CADM1	Gene-Term
1308	FARP1	Gene-Term
1309	SV2C	Gene-Term
1309	CBLN2	Gene-Term
1309	CRHBP	Gene-Term
1310	SRC	Gene-Term
1310	ASAP1	Gene-Term
1310	PAG1	Gene-Term
1311	USH1C	Gene-Term
1311	STRN	Gene-Term
1311	SRGN	Gene-Term
1312	MICAL1	Gene-Term
1312	RAB8A	Gene-Term
1312	RAB10	Gene-Term
1313	DYSF	Gene-Term
1313	ANXA1	Gene-Term
1313	CAV3	Gene-Term
1314	PRNP	Gene-Term
1314	CPEB1	Gene-Term
1314	SYCE1	Gene-Term
1315	C1QBP	Gene-Term
1315	TUFM	Gene-Term
1315	PHB2	Gene-Term
1316	PPP1R9B	Gene-Term
1316	PSTPIP1	Gene-Term
1316	SAMD14	Gene-Term
1317	GABRE	Gene-Term
1317	CHRND	Gene-Term
1317	ZACN	Gene-Term
1318	UBA52	Gene-Term
1318	MIB1	Gene-Term
1318	NEURL1	Gene-Term
1319	PICK1	Gene-Term
1319	TMUB1	Gene-Term
1319	ICA1	Gene-Term
1320	PPP2CA	Gene-Term
1320	STRN4	Gene-Term
1320	DYNLL2	Gene-Term
1321	PTEN	Gene-Term
1321	NDRG1	Gene-Term
1321	MTMR2	Gene-Term
1322	IL1RAPL2	Gene-Term
1322	PTPRD	Gene-Term
1322	SLITRK4	Gene-Term
1323	CRHR2	Gene-Term
1323	UCN	Gene-Term
1323	CRHBP	Gene-Term
1324	SLC1A1	Gene-Term
1324	PLEKHG5	Gene-Term
1324	MPDZ	Gene-Term
1325	NCK2	Gene-Term
1325	WBP2	Gene-Term
1325	PTPRA	Gene-Term
1326	MYCBP2	Gene-Term
1326	NMNAT2	Gene-Term
1326	FBXO45	Gene-Term
1327	GABRB1	Gene-Term
1327	SYNPO2	Gene-Term
1327	RGS12	Gene-Term
1328	GRID1	Gene-Term
1328	CBLN2	Gene-Term
1328	ATAD1	Gene-Term
1329	MYRIP	Gene-Term
1329	CADM2	Gene-Term
1329	FARP1	Gene-Term
1330	USH1C	Gene-Term
1330	LIN7A	Gene-Term
1330	CNTN2	Gene-Term
1331	FUS	Gene-Term
1331	ARHGEF28	Gene-Term
1331	CHRFAM7A	Gene-Term
1332	PRIMA1	Gene-Term
1332	SIPA1L1	Gene-Term
1332	LZTS1	Gene-Term
1333	SLC30A3	Gene-Term
1333	AP3B1	Gene-Term
1333	AP3D1	Gene-Term
1334	CLRN1	Gene-Term
1334	TLN2	Gene-Term
1334	PFN2	Gene-Term
1335	GRIA1	Gene-Term
1335	PPP1R9B	Gene-Term
1335	USP46	Gene-Term
1336	DNM1	Gene-Term
1336	TULP1	Gene-Term
1336	MFF	Gene-Term
1337	GRASP	Gene-Term
1337	EIF2S1	Gene-Term
1337	XBP1	Gene-Term
1338	MUSK	Gene-Term
1338	DNAJA3	Gene-Term
1338	DOK7	Gene-Term
1339	SPTBN2	Gene-Term
1339	MINK1	Gene-Term
1339	CHRNE	Gene-Term
1340	ARF6	Gene-Term
1340	TBC1D24	Gene-Term
1340	PSD3	Gene-Term
1341	OTOF	Gene-Term
1341	CHAT	Gene-Term
1341	CHRNA10	Gene-Term
1342	SNTB2	Gene-Term
1342	PTPRN	Gene-Term
1342	ICA1	Gene-Term
1343	LAMA2	Gene-Term
1343	DMD	Gene-Term
1343	ZC4H2	Gene-Term
1344	MKLN1	Gene-Term
1344	SLC6A5	Gene-Term
1344	SAMD4A	Gene-Term
1345	STAU1	Gene-Term
1345	ELAVL1	Gene-Term
1345	SAMD4A	Gene-Term
1346	SRC	Gene-Term
1346	PVR	Gene-Term
1346	PVRL3	Gene-Term
1347	MDM2	Gene-Term
1347	RGS7BP	Gene-Term
1347	PRIMA1	Gene-Term
1348	MAPK1	Gene-Term
1348	ELK1	Gene-Term
1348	PRRT2	Gene-Term
1349	GSG1L	Gene-Term
1349	VWC2	Gene-Term
1349	NRN1	Gene-Term
1350	PPP1CA	Gene-Term
1350	RGMA	Gene-Term
1350	BMPR2	Gene-Term
1351	RAB6B	Gene-Term
1351	ATCAY	Gene-Term
1351	IGSF21	Gene-Term
1352	CDC42	Gene-Term
1352	UTRN	Gene-Term
1352	CDC42SE2	Gene-Term
1353	SEC22B	Gene-Term
1353	MPST	Gene-Term
1353	SEPT11	Gene-Term
1354	LAMP5	Gene-Term
1354	PLEKHA5	Gene-Term
1354	CBLN2	Gene-Term
1355	SNTA1	Gene-Term
1355	KIF21B	Gene-Term
1355	APBB1	Gene-Term
1356	CPLX2	Gene-Term
1356	CDC20	Gene-Term
1356	NEUROD2	Gene-Term
1357	SYNDIG1	Gene-Term
1357	SYNGR1	Gene-Term
1357	PRRT2	Gene-Term
1358	SORCS3	Gene-Term
1358	VPS35	Gene-Term
1358	ATP6V0D1	Gene-Term
1359	OLFM3	Gene-Term
1359	SLC2A4	Gene-Term
1359	FLOT1	Gene-Term
1360	PACSIN2	Gene-Term
1360	CDH11	Gene-Term
1360	ADAM19	Gene-Term
1361	RTN4	Gene-Term
1361	RTN3	Gene-Term
1361	RABAC1	Gene-Term
1362	C1QL1	Gene-Term
1362	BAI3	Gene-Term
1362	C1QL3	Gene-Term
1363	NTF4	Gene-Term
1363	KCNAB2	Gene-Term
1363	KCNC3	Gene-Term
1363	AKR1A1	Gene-Term
1364	SLC32A1	Gene-Term
1364	LRP8	Gene-Term
1364	SLC6A17	Gene-Term
1364	TEX15	Gene-Term
1365	PTK2B	Gene-Term
1365	PTK2	Gene-Term
1365	CD47	Gene-Term
1365	SIRPA	Gene-Term
1366	UBA52	Gene-Term
1366	RAD51B	Gene-Term
1366	MEIOB	Gene-Term
1366	REC114	Gene-Term
1367	KPNA2	Gene-Term
1367	KCTD13	Gene-Term
1367	CHD8	Gene-Term
1367	GATAD2B	Gene-Term
1368	EPHA4	Gene-Term
1368	SH3GL2	Gene-Term
1368	NRG1	Gene-Term
1368	ADAM19	Gene-Term
1369	DOC2A	Gene-Term
1369	PRRT2	Gene-Term
1369	CORO1A	Gene-Term
1369	KCTD13	Gene-Term
1370	LAMP1	Gene-Term
1370	DACT1	Gene-Term
1370	SLC16A3	Gene-Term
1370	SLC17A5	Gene-Term
1371	LRP8	Gene-Term
1371	DNAJC6	Gene-Term
1371	LRRC4	Gene-Term
1371	LZTS1	Gene-Term
1372	UBA52	Gene-Term
1372	USP14	Gene-Term
1372	VCP	Gene-Term
1372	PLAA	Gene-Term
1373	RAB3GAP1	Gene-Term
1373	MPDZ	Gene-Term
1373	KCTD12	Gene-Term
1373	KCTD8	Gene-Term
1374	GRIA1	Gene-Term
1374	TNIK	Gene-Term
1374	NEDD4	Gene-Term
1374	TANC1	Gene-Term
1375	DCC	Gene-Term
1375	RGMA	Gene-Term
1375	PCDH17	Gene-Term
1375	MCTP2	Gene-Term
1376	ADRB1	Gene-Term
1376	SPTBN1	Gene-Term
1376	PJA2	Gene-Term
1376	ADD1	Gene-Term
1377	MAF1	Gene-Term
1377	CHD8	Gene-Term
1377	CTBP1	Gene-Term
1377	GATAD2B	Gene-Term
1378	DLG5	Gene-Term
1378	ALS2	Gene-Term
1378	CCDC88A	Gene-Term
1378	TANC2	Gene-Term
1379	CDH15	Gene-Term
1379	IGSF9	Gene-Term
1379	KIRREL3	Gene-Term
1379	TANC2	Gene-Term
1380	GNB5	Gene-Term
1380	MYO5A	Gene-Term
1380	MYH10	Gene-Term
1380	BLVRB	Gene-Term
1381	DISC1	Gene-Term
1381	TNIK	Gene-Term
1381	NDEL1	Gene-Term
1381	CCDC88A	Gene-Term
1382	DMXL2	Gene-Term
1382	RNF19A	Gene-Term
1382	ARC	Gene-Term
1382	RNF216	Gene-Term
1383	DYSF	Gene-Term
1383	SYNGR4	Gene-Term
1383	SYPL2	Gene-Term
1383	CLSTN3	Gene-Term
1384	SLC4A7	Gene-Term
1384	ELAVL1	Gene-Term
1384	SLC1A1	Gene-Term
1384	SLC16A3	Gene-Term
1385	GRIP1	Gene-Term
1385	NEFH	Gene-Term
1385	ALS2	Gene-Term
1385	CNTNAP1	Gene-Term
1386	CDC42	Gene-Term
1386	SH3KBP1	Gene-Term
1386	NCK2	Gene-Term
1386	SEPT6	Gene-Term
1387	THY1	Gene-Term
1387	ITGA2	Gene-Term
1387	FCGR2B	Gene-Term
1387	CD3E	Gene-Term
1388	LRRC7	Gene-Term
1388	TOR1A	Gene-Term
1388	SLITRK1	Gene-Term
1388	ATCAY	Gene-Term
1389	GRIA2	Gene-Term
1389	EIF4E	Gene-Term
1389	NRG3	Gene-Term
1389	ATAD1	Gene-Term
1390	BDNF	Gene-Term
1390	NLGN1	Gene-Term
1390	NLGN2	Gene-Term
1390	SLITRK4	Gene-Term
1391	FLNA	Gene-Term
1391	HCN3	Gene-Term
1391	PHLDB2	Gene-Term
1391	TMLHE	Gene-Term
1392	TNN	Gene-Term
1392	PTPRZ1	Gene-Term
1392	BCAN	Gene-Term
1392	ACAN	Gene-Term
1393	MT3	Gene-Term
1393	SYT14	Gene-Term
1393	SLC30A1	Gene-Term
1393	SLC30A3	Gene-Term
1394	ALCAM	Gene-Term
1394	GRASP	Gene-Term
1394	CNTN6	Gene-Term
1394	CD6	Gene-Term
1395	ABI2	Gene-Term
1395	NPTX2	Gene-Term
1395	RGMA	Gene-Term
1395	PCDH17	Gene-Term
1396	UBA52	Gene-Term
1396	RAD51B	Gene-Term
1396	RNF40	Gene-Term
1396	PDZD11	Gene-Term
1397	USH1C	Gene-Term
1397	USH2A	Gene-Term
1397	PCDH15	Gene-Term
1397	SLC4A7	Gene-Term
1398	CD47	Gene-Term
1398	SGTA	Gene-Term
1398	DMTN	Gene-Term
1398	TMUB1	Gene-Term
1399	AGRN	Gene-Term
1399	MUSK	Gene-Term
1399	RAPSN	Gene-Term
1399	PRSS12	Gene-Term
1400	SLC2A4	Gene-Term
1400	MYH10	Gene-Term
1400	GHSR	Gene-Term
1400	CPT1C	Gene-Term
1401	RTN4	Gene-Term
1401	EFNB3	Gene-Term
1401	EFNA5	Gene-Term
1401	RGMA	Gene-Term
1402	PTPRZ1	Gene-Term
1402	PPP1R9B	Gene-Term
1402	C16orf70	Gene-Term
1402	SAMD14	Gene-Term
1403	RAB2B	Gene-Term
1403	FGA	Gene-Term
1403	KMO	Gene-Term
1403	ICA1	Gene-Term
1404	SEMA4F	Gene-Term
1404	PDZD11	Gene-Term
1404	PLEKHA5	Gene-Term
1404	CC2D1A	Gene-Term
1405	C1QB	Gene-Term
1405	C1QC	Gene-Term
1405	C4A	Gene-Term
1405	C4B	Gene-Term
1406	GRIK2	Gene-Term
1406	DLG4	Gene-Term
1406	GRIK1	Gene-Term
1406	KLHL17	Gene-Term
1407	GNB5	Gene-Term
1407	RGS7	Gene-Term
1407	RGS7BP	Gene-Term
1407	RGS9	Gene-Term
1408	SCN2A	Gene-Term
1408	GRIA3	Gene-Term
1408	ERC1	Gene-Term
1408	BCL11A	Gene-Term
1409	CACNG8	Gene-Term
1409	FRRS1L	Gene-Term
1409	MFF	Gene-Term
1409	ABR	Gene-Term
1410	ATP2B2	Gene-Term
1410	UBA52	Gene-Term
1410	PDZD11	Gene-Term
1410	PLEKHA5	Gene-Term
1411	ARF6	Gene-Term
1411	SLC2A4	Gene-Term
1411	EXOC4	Gene-Term
1411	EXOC3	Gene-Term
1412	THY1	Gene-Term
1412	ANK2	Gene-Term
1412	IQSEC2	Gene-Term
1412	TSPYL2	Gene-Term
1413	RAB3A	Gene-Term
1413	RAB3GAP1	Gene-Term
1413	DMXL2	Gene-Term
1413	RAB3GAP2	Gene-Term
1414	FKBP5	Gene-Term
1414	MUSK	Gene-Term
1414	SYNE1	Gene-Term
1414	AKR1A1	Gene-Term
1415	APP	Gene-Term
1415	SLC6A3	Gene-Term
1415	FLOT1	Gene-Term
1415	PARK7	Gene-Term
1416	CHRNA3	Gene-Term
1416	MPDZ	Gene-Term
1416	KCTD8	Gene-Term
1416	ABHD17B	Gene-Term
1417	HNRNPR	Gene-Term
1417	NEURL1	Gene-Term
1417	NRN1	Gene-Term
1417	SAMD14	Gene-Term
1418	FRMPD4	Gene-Term
1418	MYH10	Gene-Term
1418	FBXO2	Gene-Term
1418	PVRL3	Gene-Term
1419	VPS35	Gene-Term
1419	USP48	Gene-Term
1419	XRN1	Gene-Term
1419	CDC42SE2	Gene-Term
1420	CD3E	Gene-Term
1420	SEZ6	Gene-Term
1420	DBNL	Gene-Term
1420	CD6	Gene-Term
1421	STXBP5L	Gene-Term
1421	IL1RAPL2	Gene-Term
1421	PTPRD	Gene-Term
1421	PSD3	Gene-Term
1422	FLNA	Gene-Term
1422	RAB11A	Gene-Term
1422	TUBA1A	Gene-Term
1422	ARFGEF2	Gene-Term
1423	CRKL	Gene-Term
1423	BRAF	Gene-Term
1423	RAP1A	Gene-Term
1423	KIDINS220	Gene-Term
1424	MAPK8IP2	Gene-Term
1424	MUSK	Gene-Term
1424	KCNAB2	Gene-Term
1424	AKR1A1	Gene-Term
1425	DDN	Gene-Term
1425	SYNPO	Gene-Term
1425	RAPGEF2	Gene-Term
1425	MAGI2	Gene-Term
1426	GPM6A	Gene-Term
1426	NEUROD2	Gene-Term
1426	CLCN3	Gene-Term
1426	MAP1A	Gene-Term
1427	KCND3	Gene-Term
1427	KCNC3	Gene-Term
1427	HCN3	Gene-Term
1427	TMEM240	Gene-Term
1428	ABHD6	Gene-Term
1428	EIF2B3	Gene-Term
1428	PALMD	Gene-Term
1428	FBXL20	Gene-Term
1429	NIPSNAP1	Gene-Term
1429	ATP2B1	Gene-Term
1429	MTHFR	Gene-Term
1429	ZNF365	Gene-Term
1430	SNCB	Gene-Term
1430	SEPT4	Gene-Term
1430	BLVRB	Gene-Term
1430	KCTD16	Gene-Term
1431	PTPRZ1	Gene-Term
1431	ACAN	Gene-Term
1431	CLSTN2	Gene-Term
1431	HAPLN1	Gene-Term
1432	PRKCZ	Gene-Term
1432	VAMP2	Gene-Term
1432	PRKCI	Gene-Term
1432	SLC2A4	Gene-Term
1433	MYL7	Gene-Term
1433	PGRMC1	Gene-Term
1433	MIB1	Gene-Term
1433	MAP1LC3A	Gene-Term
1434	AKAP5	Gene-Term
1434	AKAP9	Gene-Term
1434	AKAP12	Gene-Term
1434	AKAP7	Gene-Term
1435	KCNK1	Gene-Term
1435	SYCP3	Gene-Term
1435	SYCP2	Gene-Term
1435	SUMO1	Gene-Term
1436	ELK1	Gene-Term
1436	MAPK14	Gene-Term
1436	MAPK10	Gene-Term
1436	SUMO1	Gene-Term
1437	STXBP5L	Gene-Term
1437	MYH10	Gene-Term
1437	SYNPO2	Gene-Term
1437	SCGN	Gene-Term
1438	IGSF11	Gene-Term
1438	PALMD	Gene-Term
1438	ABLIM3	Gene-Term
1438	MYCBPAP	Gene-Term
1439	PRKCZ	Gene-Term
1439	PICK1	Gene-Term
1439	PRKACA	Gene-Term
1439	ASIC1	Gene-Term
1440	VAMP3	Gene-Term
1440	UNC13B	Gene-Term
1440	SLC17A9	Gene-Term
1440	MYO5A	Gene-Term
1441	TBR1	Gene-Term
1441	CDH8	Gene-Term
1441	CDH11	Gene-Term
1441	TMEM163	Gene-Term
1442	CPLX1	Gene-Term
1442	STXBP5	Gene-Term
1442	STX2	Gene-Term
1442	TC2N	Gene-Term
1443	NCSTN	Gene-Term
1443	PSENEN	Gene-Term
1443	APH1A	Gene-Term
1443	CNTN6	Gene-Term
1444	CHRNA5	Gene-Term
1444	DMXL2	Gene-Term
1444	CPLX4	Gene-Term
1444	RNF216	Gene-Term
1445	GRIP1	Gene-Term
1445	MEF2C	Gene-Term
1445	ALS2	Gene-Term
1445	CLSTN2	Gene-Term
1446	JAK2	Gene-Term
1446	DNAJA3	Gene-Term
1446	CNTN5	Gene-Term
1446	IL31RA	Gene-Term
1447	NPTX2	Gene-Term
1447	C1QC	Gene-Term
1447	PCDH17	Gene-Term
1447	NPAS4	Gene-Term
1448	SLC17A7	Gene-Term
1448	HTR2A	Gene-Term
1448	SPOCK1	Gene-Term
1448	KCNK2	Gene-Term
1449	APBA2	Gene-Term
1449	PORCN	Gene-Term
1449	RUSC1	Gene-Term
1449	FCHSD1	Gene-Term
1450	USH1C	Gene-Term
1450	ABCC8	Gene-Term
1450	WFS1	Gene-Term
1450	SLC16A1	Gene-Term
1451	HDAC4	Gene-Term
1451	SUMO1	Gene-Term
1451	HTT	Gene-Term
1451	CTBP1	Gene-Term
1452	MYO7A	Gene-Term
1452	RAD51B	Gene-Term
1452	NDEL1	Gene-Term
1452	FCHSD2	Gene-Term
1453	EFNB1	Gene-Term
1453	GRM6	Gene-Term
1453	LRIT3	Gene-Term
1453	CABP4	Gene-Term
1454	TH	Gene-Term
1454	FGA	Gene-Term
1454	RGS7	Gene-Term
1454	KMO	Gene-Term
1455	YWHAE	Gene-Term
1455	CDK5	Gene-Term
1455	CDK5R1	Gene-Term
1455	NDEL1	Gene-Term
1456	ACTC1	Gene-Term
1456	NPHP4	Gene-Term
1456	FBXO2	Gene-Term
1456	KLHL17	Gene-Term
1457	DMD	Gene-Term
1457	SNTA1	Gene-Term
1457	DTNA	Gene-Term
1457	MAGEE1	Gene-Term
1458	CNTN2	Gene-Term
1458	SLC32A1	Gene-Term
1458	SLC6A1	Gene-Term
1458	C1QL2	Gene-Term
1459	CACNG8	Gene-Term
1459	RAB3IL1	Gene-Term
1459	FRRS1L	Gene-Term
1459	SYNJ2BP	Gene-Term
1460	SNAPIN	Gene-Term
1460	SLC6A11	Gene-Term
1460	RGS7	Gene-Term
1460	KMO	Gene-Term
1461	SLITRK2	Gene-Term
1461	SLITRK1	Gene-Term
1461	PTPRA	Gene-Term
1461	LZTS3	Gene-Term
1462	IQSEC3	Gene-Term
1462	SLC6A12	Gene-Term
1462	PLEKHA5	Gene-Term
1462	IGSF9	Gene-Term
1463	MDM2	Gene-Term
1463	PRIMA1	Gene-Term
1463	SIPA1L1	Gene-Term
1463	C15orf43	Gene-Term
1464	ATP2B1	Gene-Term
1464	GLUL	Gene-Term
1464	MPST	Gene-Term
1464	MTHFR	Gene-Term
1465	FRRS1L	Gene-Term
1465	ABHD6	Gene-Term
1465	ABHD17C	Gene-Term
1465	TMEM240	Gene-Term
1466	PLAT	Gene-Term
1466	SERPINI1	Gene-Term
1466	PSD3	Gene-Term
1466	PREPL	Gene-Term
1467	STX1A	Gene-Term
1467	STX2	Gene-Term
1467	PCDH8	Gene-Term
1467	RNF112	Gene-Term
1468	UNC13B	Gene-Term
1468	PLCB1	Gene-Term
1468	DGKE	Gene-Term
1468	FBXO45	Gene-Term
1469	RIMS1	Gene-Term
1469	PRKAR1A	Gene-Term
1469	KIF21B	Gene-Term
1469	FBXL20	Gene-Term
1470	SLC4A7	Gene-Term
1470	SLC2A4	Gene-Term
1470	SLC16A3	Gene-Term
1470	SLC17A5	Gene-Term
1471	SDK2	Gene-Term
1471	VSTM5	Gene-Term
1471	DSCAML1	Gene-Term
1471	PHLDB2	Gene-Term
1472	PLK2	Gene-Term
1472	SYNPO	Gene-Term
1472	NEDD4	Gene-Term
1472	RAPGEF2	Gene-Term
1473	MEIOB	Gene-Term
1473	RAD21L1	Gene-Term
1473	SMC1B	Gene-Term
1473	CCDC79	Gene-Term
1474	RAC1	Gene-Term
1474	ARHGEF2	Gene-Term
1474	PLEKHG5	Gene-Term
1474	ALS2	Gene-Term
1475	GIPC1	Gene-Term
1475	OTOF	Gene-Term
1475	WFS1	Gene-Term
1475	CHRNA10	Gene-Term
1476	PRKCZ	Gene-Term
1476	PRKCI	Gene-Term
1476	RELA	Gene-Term
1476	ERC1	Gene-Term
1477	TRIP4	Gene-Term
1477	GABRA2	Gene-Term
1477	SV2C	Gene-Term
1477	CRHBP	Gene-Term
1478	WNT5A	Gene-Term
1478	WNT3A	Gene-Term
1478	GPC6	Gene-Term
1478	PTCH1	Gene-Term
1479	ITGA3	Gene-Term
1479	TENM2	Gene-Term
1479	ACAN	Gene-Term
1479	KPNA1	Gene-Term
1480	WNT5A	Gene-Term
1480	WNT3A	Gene-Term
1480	PORCN	Gene-Term
1480	WNT7A	Gene-Term
1481	MSN	Gene-Term
1481	AP2B1	Gene-Term
1481	CLTA	Gene-Term
1481	L1CAM	Gene-Term
1482	GIPC1	Gene-Term
1482	PLEKHG5	Gene-Term
1482	MPDZ	Gene-Term
1482	SLC5A7	Gene-Term
1483	HPCA	Gene-Term
1483	SEZ6	Gene-Term
1483	MAF1	Gene-Term
1483	SYNDIG1L	Gene-Term
1484	ITGA2	Gene-Term
1484	SHARPIN	Gene-Term
1484	CBLN1	Gene-Term
1484	NPTX2	Gene-Term
1485	VCP	Gene-Term
1485	SIGMAR1	Gene-Term
1485	VPS35	Gene-Term
1485	CHMP2B	Gene-Term
1486	ANKS1B	Gene-Term
1486	SNCAIP	Gene-Term
1486	CDKL5	Gene-Term
1486	PHACTR1	Gene-Term
1487	MIB1	Gene-Term
1487	MAP1LC3A	Gene-Term
1487	NAAA	Gene-Term
1487	MAP1S	Gene-Term
1488	LRP8	Gene-Term
1488	DAB1	Gene-Term
1488	FYN	Gene-Term
1488	ARHGEF2	Gene-Term
1489	GSG1L	Gene-Term
1489	GRIP1	Gene-Term
1489	ACAN	Gene-Term
1489	CLSTN2	Gene-Term
1490	OLFM3	Gene-Term
1490	SORCS3	Gene-Term
1490	SPARCL1	Gene-Term
1490	FLOT1	Gene-Term
1491	RPL30	Gene-Term
1491	GABRB1	Gene-Term
1491	LLPH	Gene-Term
1491	ARHGAP33	Gene-Term
1492	APP	Gene-Term
1492	APOE	Gene-Term
1492	CYP46A1	Gene-Term
1492	HMGCR	Gene-Term
1493	LIN7A	Gene-Term
1493	SH3KBP1	Gene-Term
1493	PPFIA4	Gene-Term
1493	MYCBPAP	Gene-Term
1494	ADAM23	Gene-Term
1494	STRN4	Gene-Term
1494	ELFN1	Gene-Term
1494	IGSF9	Gene-Term
1495	LRRC7	Gene-Term
1495	CYFIP1	Gene-Term
1495	RAB27A	Gene-Term
1495	CHI3L1	Gene-Term
1496	BRSK1	Gene-Term
1496	TEX15	Gene-Term
1496	SYCP2L	Gene-Term
1496	PSMC3IP	Gene-Term
1497	SYNGR3	Gene-Term
1497	RAB3C	Gene-Term
1497	SVOP	Gene-Term
1497	RIMS4	Gene-Term
1498	ANKS1B	Gene-Term
1498	TRIP4	Gene-Term
1498	CNTN4	Gene-Term
1498	PHACTR1	Gene-Term
1499	AKT1	Gene-Term
1499	FKBP5	Gene-Term
1499	NDRG1	Gene-Term
1499	POSTN	Gene-Term
1500	DBN1	Gene-Term
1500	SPTBN1	Gene-Term
1500	TMED9	Gene-Term
1500	PRR7	Gene-Term
1501	RAB27B	Gene-Term
1501	AKAP12	Gene-Term
1501	NEURL1	Gene-Term
1501	TMEM163	Gene-Term
1502	C1QBP	Gene-Term
1502	GRID2IP	Gene-Term
1502	ROR1	Gene-Term
1502	MTMR2	Gene-Term
1503	GRID1	Gene-Term
1503	SV2C	Gene-Term
1503	CBLN2	Gene-Term
1503	BMPR2	Gene-Term
1504	RELA	Gene-Term
1504	MAPK1	Gene-Term
1504	JAK2	Gene-Term
1504	AGER	Gene-Term
1505	APBB1	Gene-Term
1505	P2RX2	Gene-Term
1505	NEURL1	Gene-Term
1505	CCDC88A	Gene-Term
1506	RPS7	Gene-Term
1506	GLUL	Gene-Term
1506	MTHFR	Gene-Term
1506	ZNRF1	Gene-Term
1507	GRID2	Gene-Term
1507	STX6	Gene-Term
1507	GOPC	Gene-Term
1507	FZD5	Gene-Term
1508	BDNF	Gene-Term
1508	DRD4	Gene-Term
1508	CRTC1	Gene-Term
1508	NTRK3	Gene-Term
1509	STX12	Gene-Term
1509	ATP6V1B1	Gene-Term
1509	ABHD17C	Gene-Term
1509	NSG1	Gene-Term
1510	DCC	Gene-Term
1510	ADORA2B	Gene-Term
1510	RGMA	Gene-Term
1510	UNC5C	Gene-Term
1511	PLCB1	Gene-Term
1511	MAPK14	Gene-Term
1511	PLCB3	Gene-Term
1511	PRKG2	Gene-Term
1512	ARPC2	Gene-Term
1512	ACTR2	Gene-Term
1512	PSMA7	Gene-Term
1512	RAC1	Gene-Term
1513	STRN4	Gene-Term
1513	ELFN1	Gene-Term
1513	TNIK	Gene-Term
1513	VAT1L	Gene-Term
1514	HTR3A	Gene-Term
1514	SNCA	Gene-Term
1514	HTR1B	Gene-Term
1514	HTR2A	Gene-Term
1514	HTR3C	Gene-Term
1515	APP	Gene-Term
1515	APBB1	Gene-Term
1515	MAPK8IP1	Gene-Term
1515	APBA2	Gene-Term
1515	CLSTN1	Gene-Term
1516	SH3GL2	Gene-Term
1516	NRG1	Gene-Term
1516	GRM8	Gene-Term
1516	BAI3	Gene-Term
1516	HAP1	Gene-Term
1517	BNIP3	Gene-Term
1517	BCL2L1	Gene-Term
1517	VDAC1	Gene-Term
1517	DNM1L	Gene-Term
1517	MFF	Gene-Term
1518	ARF4	Gene-Term
1518	RAB11A	Gene-Term
1518	ASAP1	Gene-Term
1518	RAB8A	Gene-Term
1518	CNGB1	Gene-Term
1519	RAB3A	Gene-Term
1519	RAB8A	Gene-Term
1519	GDI2	Gene-Term
1519	RAB8B	Gene-Term
1519	RAB3IL1	Gene-Term
1520	CAD	Gene-Term
1520	GAD1	Gene-Term
1520	GAD2	Gene-Term
1520	GLUL	Gene-Term
1520	GOT1	Gene-Term
1521	ARF6	Gene-Term
1521	ARF1	Gene-Term
1521	ASAP1	Gene-Term
1521	CLTA	Gene-Term
1521	CLTB	Gene-Term
1522	CAMK2B	Gene-Term
1522	PPP3CC	Gene-Term
