Parent	Child	EdgeType
1720	REC114	Gene-Term
1720	MEI4	Gene-Term
1721	GNRH1	Gene-Term
1721	NSMF	Gene-Term
1722	NRG3	Gene-Term
1722	CADPS2	Gene-Term
1723	RGMA	Gene-Term
1723	MCTP2	Gene-Term
1724	FCGR2B	Gene-Term
1724	BCR	Gene-Term
1725	RELA	Gene-Term
1725	IL1RAP	Gene-Term
1726	PTPRD	Gene-Term
1726	SLITRK4	Gene-Term
1727	ARF6	Gene-Term
1727	CPE	Gene-Term
1728	CDC20	Gene-Term
1728	PLK2	Gene-Term
1729	SLC18A3	Gene-Term
1729	SLC5A7	Gene-Term
1730	TSC1	Gene-Term
1730	TBC1D7	Gene-Term
1731	MND1	Gene-Term
1731	PSMC3IP	Gene-Term
1732	STX6	Gene-Term
1732	VPS51	Gene-Term
1733	STX12	Gene-Term
1733	NSG1	Gene-Term
1734	DROSHA	Gene-Term
1734	DGCR8	Gene-Term
1735	TUFM	Gene-Term
1735	MRPL2	Gene-Term
1736	KYNU	Gene-Term
1736	KMO	Gene-Term
1737	COPS4	Gene-Term
1737	COPS7B	Gene-Term
1738	RPS3	Gene-Term
1738	LTV1	Gene-Term
1739	BRAF	Gene-Term
1739	MAP2K1	Gene-Term
1740	KPNA2	Gene-Term
1740	KPNB1	Gene-Term
1741	PRKCI	Gene-Term
1741	PARD3	Gene-Term
1742	IGF2BP1	Gene-Term
1742	IGF2BP3	Gene-Term
1743	CD3E	Gene-Term
1743	CD3D	Gene-Term
1744	FGA	Gene-Term
1744	F2	Gene-Term
1745	C1QB	Gene-Term
1745	C1QA	Gene-Term
1746	SHARPIN	Gene-Term
1746	RNF31	Gene-Term
1747	DARS	Gene-Term
1747	EPRS	Gene-Term
1748	BRSK1	Gene-Term
1748	SYCP2L	Gene-Term
1749	DNM2	Gene-Term
1749	LYPD6	Gene-Term
1750	PPP1R9B	Gene-Term
1750	SAMD14	Gene-Term
1751	HPCA	Gene-Term
1751	SYNDIG1L	Gene-Term
1752	UTRN	Gene-Term
1752	CNN3	Gene-Term
1753	SYNPO2	Gene-Term
1753	SCGN	Gene-Term
1754	PLAT	Gene-Term
1754	SERPINE1	Gene-Term
1755	DISC1	Gene-Term
1755	ZNF365	Gene-Term
1756	GNG3	Gene-Term
1756	RGS10	Gene-Term
1757	NLGN2	Gene-Term
1757	LHFPL4	Gene-Term
1758	SEMA4C	Gene-Term
1758	CHST10	Gene-Term
1759	TOR1A	Gene-Term
1759	ATCAY	Gene-Term
1760	CAMK2B	Gene-Term
1760	CAMK2D	Gene-Term
1761	SEPT6	Gene-Term
1761	SEPT2	Gene-Term
1762	ELAVL1	Gene-Term
1762	PTBP1	Gene-Term
1763	EIF3A	Gene-Term
1763	EIF3CL	Gene-Term
1764	YWHAZ	Gene-Term
1764	YWHAB	Gene-Term
1765	ABI1	Gene-Term
1765	WASF2	Gene-Term
1766	RPS18	Gene-Term
1766	EIF1AX	Gene-Term
1767	RPL30	Gene-Term
1767	SEC61G	Gene-Term
1768	FGFR2	Gene-Term
1768	FGF1	Gene-Term
1769	PHB2	Gene-Term
1769	PHB	Gene-Term
1770	SNAP29	Gene-Term
1770	STX17	Gene-Term
1771	PSMA3	Gene-Term
1771	PSMB10	Gene-Term
1772	GABRB1	Gene-Term
1772	PDLIM4	Gene-Term
1772	DPYSL3	Gene-Term
1773	AGRN	Gene-Term
1773	PRSS12	Gene-Term
1773	CC2D1A	Gene-Term
1774	CANX	Gene-Term
1774	XBP1	Gene-Term
1774	MANF	Gene-Term
1775	DTNA	Gene-Term
1775	1708	Child-Parent
1776	GABRQ	Gene-Term
1776	SYTL4	Gene-Term
1776	BAIAP3	Gene-Term
1777	MAPK10	Gene-Term
1777	SARM1	Gene-Term
1777	NMNAT2	Gene-Term
1778	PTEN	Gene-Term
1778	1719	Child-Parent
1779	CDC42	Gene-Term
1779	CDC42SE1	Gene-Term
1779	CDC42SE2	Gene-Term
1780	GRIK2	Gene-Term
1780	NPHP4	Gene-Term
1780	KLHL17	Gene-Term
1781	SPARC	Gene-Term
1781	SPOCK1	Gene-Term
1781	SPARCL1	Gene-Term
1782	FCHSD1	Gene-Term
1782	1700	Child-Parent
1783	ARF6	Gene-Term
1783	PSD2	Gene-Term
1783	PSD3	Gene-Term
1784	HSPA8	Gene-Term
1784	DNAJC5	Gene-Term
1784	SGTA	Gene-Term
1785	OTOF	Gene-Term
1785	CHAT	Gene-Term
1785	CHRNA10	Gene-Term
1786	PDE2A	Gene-Term
1786	ADCY8	Gene-Term
1786	ADCY1	Gene-Term
1787	NDUFS7	Gene-Term
1787	1707	Child-Parent
1788	CDC20	Gene-Term
1788	TRIP13	Gene-Term
1788	MAD2L1	Gene-Term
1789	STRN4	Gene-Term
1789	CAMKV	Gene-Term
1789	VAT1L	Gene-Term
1790	ESYT3	Gene-Term
1790	ESYT1	Gene-Term
1790	ESYT2	Gene-Term
1791	SEC22B	Gene-Term
1791	GOSR2	Gene-Term
1791	SCFD1	Gene-Term
1792	ENAH	Gene-Term
1792	VASP	Gene-Term
1792	EVL	Gene-Term
1793	TMED9	Gene-Term
1793	TMED2	Gene-Term
1793	TMED10	Gene-Term
1794	DISC1	Gene-Term
1794	ATP1A2	Gene-Term
1794	ROGDI	Gene-Term
1795	LAMA2	Gene-Term
1795	DMD	Gene-Term
1795	ZC4H2	Gene-Term
1796	UNC5C	Gene-Term
1796	1758	Child-Parent
1797	NOS1	Gene-Term
1797	NOS1AP	Gene-Term
1797	ZDHHC23	Gene-Term
1798	ATP6V1B1	Gene-Term
1798	ATP6V0D1	Gene-Term
1798	ATP6V0C	Gene-Term
1799	SH3GL1	Gene-Term
1799	FZD3	Gene-Term
1799	CUBN	Gene-Term
1800	SLC1A7	Gene-Term
1800	SLC16A3	Gene-Term
1800	EMB	Gene-Term
1801	RAP1A	Gene-Term
1801	RGS14	Gene-Term
1801	GNAI1	Gene-Term
1802	PDLIM4	Gene-Term
1802	SDK1	Gene-Term
1802	MAGI2	Gene-Term
1803	ABHD6	Gene-Term
1803	KCTD8	Gene-Term
1803	ABHD17B	Gene-Term
1804	PICK1	Gene-Term
1804	ASIC1	Gene-Term
1804	ICA1	Gene-Term
1805	ACTR2	Gene-Term
1805	CORO1C	Gene-Term
1805	CORO1A	Gene-Term
1806	UBA52	Gene-Term
1806	PTCH1	Gene-Term
1806	SHH	Gene-Term
1807	GHRL	Gene-Term
1807	PTPRN	Gene-Term
1807	PTPRN2	Gene-Term
1808	MAP1LC3A	Gene-Term
1808	VPS4B	Gene-Term
1808	CHMP2B	Gene-Term
1809	RHEB	Gene-Term
1809	MTOR	Gene-Term
1809	MAF1	Gene-Term
1810	ADAM10	Gene-Term
1810	HMGCR	Gene-Term
1810	HMGCS1	Gene-Term
1811	PSTPIP1	Gene-Term
1811	CAP2	Gene-Term
1811	ABL1	Gene-Term
1812	SHANK1	Gene-Term
1812	SHARPIN	Gene-Term
1812	SHANK2	Gene-Term
1813	KIAA1109	Gene-Term
1813	1698	Child-Parent
1814	RELA	Gene-Term
1814	PIAS3	Gene-Term
1814	CREBBP	Gene-Term
1815	PPP1CA	Gene-Term
1815	RGMA	Gene-Term
1815	BMPR2	Gene-Term
1816	STAT3	Gene-Term
1816	YWHAE	Gene-Term
1816	PSEN2	Gene-Term
1816	SRI	Gene-Term
1817	RPL30	Gene-Term
1817	GABRB1	Gene-Term
1817	LLPH	Gene-Term
1817	ARHGAP33	Gene-Term
1818	DMXL2	Gene-Term
1818	RNF19A	Gene-Term
1818	ARC	Gene-Term
1818	RNF216	Gene-Term
1819	C16orf70	Gene-Term
1819	CASK	Gene-Term
1819	1750	Child-Parent
1820	PDE2A	Gene-Term
1820	MECP2	Gene-Term
1820	KCNMA1	Gene-Term
1820	PXK	Gene-Term
1821	GABRE	Gene-Term
1821	CHRND	Gene-Term
1821	ZACN	Gene-Term
1821	HTR3D	Gene-Term
1822	RPL6	Gene-Term
1822	FMR1	Gene-Term
1822	LRP6	Gene-Term
1822	CAPRIN2	Gene-Term
1823	SNAP47	Gene-Term
1823	GABRA5	Gene-Term
1823	SERPINI1	Gene-Term
1823	PREPL	Gene-Term
1824	PICK1	Gene-Term
1824	SGTA	Gene-Term
1824	TMUB1	Gene-Term
1824	NSG1	Gene-Term
1825	DMD	Gene-Term
1825	1775	Child-Parent
1826	CNTN2	Gene-Term
1826	SLC32A1	Gene-Term
1826	SLC6A1	Gene-Term
1826	C1QL2	Gene-Term
1827	APBA2	Gene-Term
1827	FCHSD1	Gene-Term
1827	1689	Child-Parent
1828	GRIA2	Gene-Term
1828	EIF4E	Gene-Term
1828	GRID1	Gene-Term
1828	ATAD1	Gene-Term
1829	CALM1	Gene-Term
1829	CALM3	Gene-Term
1829	CALM2	Gene-Term
1829	PPEF2	Gene-Term
1830	ADORA1	Gene-Term
1830	ADORA2A	Gene-Term
1830	ADORA2B	Gene-Term
1830	SLC29A2	Gene-Term
1831	TRAPPC4	Gene-Term
1831	TRAPPC6B	Gene-Term
1831	TRAPPC5	Gene-Term
1831	TRAPPC3	Gene-Term
1832	RHOA	Gene-Term
1832	FLNA	Gene-Term
1832	ARF1	Gene-Term
1832	ARFGEF2	Gene-Term
1833	GRID2	Gene-Term
1833	CBLN1	Gene-Term
1833	GOPC	Gene-Term
1833	GRID2IP	Gene-Term
1834	DMTN	Gene-Term
1834	ADD2	Gene-Term
1834	ADD3	Gene-Term
1834	ADD1	Gene-Term
1835	AKT1	Gene-Term
1835	GDI2	Gene-Term
1835	YWHAE	Gene-Term
1835	DENND1A	Gene-Term
1836	LRRC7	Gene-Term
1836	CYFIP1	Gene-Term
1836	RAB27A	Gene-Term
1836	CHI3L1	Gene-Term
1837	LPHN3	Gene-Term
1837	LPHN1	Gene-Term
1837	FLRT3	Gene-Term
1837	FLRT2	Gene-Term
1838	RTN4	Gene-Term
1838	RTN3	Gene-Term
1838	LRFN2	Gene-Term
1838	LRFN1	Gene-Term
1839	CRHR2	Gene-Term
1839	UCN	Gene-Term
1839	CRHBP	Gene-Term
1839	CRH	Gene-Term
1840	MAF1	Gene-Term
1840	GATAD2B	Gene-Term
1840	MTA3	Gene-Term
1840	MBD3	Gene-Term
1841	EIF2S1	Gene-Term
1841	EIF2S3	Gene-Term
1841	EIF2AK4	Gene-Term
1841	EIF2S2	Gene-Term
1842	SLC9A9	Gene-Term
1842	NPAS4	Gene-Term
1842	SLC9A6	Gene-Term
1842	SLC9B2	Gene-Term
1843	ILK	Gene-Term
1843	LIMS2	Gene-Term
1843	PARVA	Gene-Term
1843	PARVB	Gene-Term
1844	JAK2	Gene-Term
1844	DNAJA3	Gene-Term
1844	STAT5B	Gene-Term
1844	STAT5A	Gene-Term
1845	PPP2CA	Gene-Term
1845	PSMA3	Gene-Term
1845	PSMA7	Gene-Term
1845	PSMB9	Gene-Term
1846	ITGB3	Gene-Term
1846	FGB	Gene-Term
1846	FGA	Gene-Term
1846	FGG	Gene-Term
1847	RAB8A	Gene-Term
1847	NPHP4	Gene-Term
1847	NPHP1	Gene-Term
1847	RPGRIP1L	Gene-Term
1848	ACTB	Gene-Term
1848	ACTN1	Gene-Term
1848	VCL	Gene-Term
1848	ACTN4	Gene-Term
1849	RPS6KB1	Gene-Term
1849	EEF2	Gene-Term
1849	EEF2K	Gene-Term
1849	RPS6	Gene-Term
1850	C1QB	Gene-Term
1850	C1QC	Gene-Term
1850	C4A	Gene-Term
1850	C4B	Gene-Term
1851	EPHA7	Gene-Term
1851	EFNB2	Gene-Term
1851	EPHB4	Gene-Term
1851	EPHA5	Gene-Term
1852	NTNG1	Gene-Term
1852	NTNG2	Gene-Term
1852	LRRC4	Gene-Term
1852	LRRC4C	Gene-Term
1853	DYSF	Gene-Term
1853	ANXA1	Gene-Term
1853	CAV3	Gene-Term
1853	DMD	Gene-Term
1854	TH	Gene-Term
1854	DDC	Gene-Term
1854	SLC16A3	Gene-Term
1854	SLC17A5	Gene-Term
1855	RAB3A	Gene-Term
1855	RAB3GAP1	Gene-Term
1855	DMXL2	Gene-Term
1855	RAB3GAP2	Gene-Term
1856	ITPR1	Gene-Term
1856	SIGMAR1	Gene-Term
1856	KCNA4	Gene-Term
1856	FUS	Gene-Term
1857	CDH2	Gene-Term
1857	NEFH	Gene-Term
1857	NEFL	Gene-Term
1857	PRPH	Gene-Term
1858	CNR1	Gene-Term
1858	ABHD6	Gene-Term
1858	1713	Child-Parent
1859	STX12	Gene-Term
1859	RAB5A	Gene-Term
1859	VPS45	Gene-Term
1859	ZFYVE20	Gene-Term
1859	RABEP1	Gene-Term
1859	RABGEF1	Gene-Term
1860	USH1C	Gene-Term
1860	CIB2	Gene-Term
1860	CDH23	Gene-Term
1860	USH2A	Gene-Term
1860	MYO7A	Gene-Term
1860	PCDH15	Gene-Term
1860	SLC4A7	Gene-Term
1860	CLRN1	Gene-Term
1861	PRKAR1B	Gene-Term
1861	UTRN	Gene-Term
1861	KCNAB2	Gene-Term
1861	VPS35	Gene-Term
1861	KCNH1	Gene-Term
1861	1779	Child-Parent
1862	CPLX2	Gene-Term
1862	HORMAD1	Gene-Term
1862	KPNA2	Gene-Term
1862	SYCP1	Gene-Term
1862	KPNA1	Gene-Term
1862	NEUROD2	Gene-Term
1862	1788	Child-Parent
1863	CDH1	Gene-Term
1863	SLC6A3	Gene-Term
1863	LRFN3	Gene-Term
1863	FLOT1	Gene-Term
1863	FLOT2	Gene-Term
1863	1838	Child-Parent
1864	TNR	Gene-Term
1864	TNN	Gene-Term
1864	TNC	Gene-Term
1864	ITGA8	Gene-Term
1864	CAD	Gene-Term
1864	TH	Gene-Term
1864	SLC18A2	Gene-Term
1864	DDC	Gene-Term
1864	GAD1	Gene-Term
1864	GAD2	Gene-Term
1864	GLUL	Gene-Term
1864	GOT1	Gene-Term
1864	BCAN	Gene-Term
1864	ACAN	Gene-Term
1865	NTS	Gene-Term
1865	HORMAD1	Gene-Term
1865	DBN1	Gene-Term
1865	PRR7	Gene-Term
1865	MEI1	Gene-Term
1865	CCDC36	Gene-Term
1865	1720	Child-Parent
1865	1793	Child-Parent
1865	1830	Child-Parent
1865	1842	Child-Parent
1866	CDH1	Gene-Term
1866	GABRG2	Gene-Term
1866	GABRG1	Gene-Term
1866	GABRD	Gene-Term
1866	GABRB2	Gene-Term
1866	GABBR2	Gene-Term
1866	SLC6A3	Gene-Term
1866	FYN	Gene-Term
1866	PRKCB	Gene-Term
1866	MAPK14	Gene-Term
1866	NEFH	Gene-Term
1866	DBN1	Gene-Term
1866	GPHN	Gene-Term
1866	GABRB1	Gene-Term
1866	GABRB3	Gene-Term
1866	GABRE	Gene-Term
1866	SPTBN1	Gene-Term
1866	LRFN3	Gene-Term
1866	CDK5	Gene-Term
1866	GZMA	Gene-Term
1866	FLOT1	Gene-Term
1866	DPYSL3	Gene-Term
1866	FLOT2	Gene-Term
1866	HOMER3	Gene-Term
1866	HOMER2	Gene-Term
1866	DPYSL2	Gene-Term
1866	1849	Child-Parent
1867	BDNF	Gene-Term
1867	PICK1	Gene-Term
1867	DLG1	Gene-Term
1867	DLG4	Gene-Term
1867	SRC	Gene-Term
1867	SYT13	Gene-Term
1867	SYT1	Gene-Term
1867	NRXN1	Gene-Term
1867	CPLX1	Gene-Term
1867	UNC13A	Gene-Term
1867	SYP	Gene-Term
1867	SNAP25	Gene-Term
1867	STX3	Gene-Term
1867	UNC13B	Gene-Term
1867	SYT6	Gene-Term
1867	PICALM	Gene-Term
1867	SYT10	Gene-Term
1867	SYT3	Gene-Term
1867	NRXN2	Gene-Term
1867	DOC2A	Gene-Term
1867	PLCB1	Gene-Term
1867	BCL2L1	Gene-Term
1867	VDAC1	Gene-Term
1867	PLD1	Gene-Term
1867	C1QBP	Gene-Term
1867	PLD2	Gene-Term
1867	PLCG1	Gene-Term
1867	TUFM	Gene-Term
1867	FMR1	Gene-Term
1867	PLCB3	Gene-Term
1867	PLCB4	Gene-Term
1867	CBLN1	Gene-Term
1867	PHB2	Gene-Term
1867	CDK5	Gene-Term
1867	ZDHHC17	Gene-Term
1867	DNM1L	Gene-Term
1867	HTT	Gene-Term
1867	CRIPT	Gene-Term
1867	DGKB	Gene-Term
1867	DGKE	Gene-Term
1867	SRCIN1	Gene-Term
1867	1684	Child-Parent
1867	1835	Child-Parent
1868	EFNB1	Gene-Term
1868	EFNB3	Gene-Term
1868	PLXND1	Gene-Term
1868	EFNA2	Gene-Term
1868	NRP1	Gene-Term
1868	EFNA5	Gene-Term
1868	EFNB2	Gene-Term
1868	NRP2	Gene-Term
1868	STXBP3	Gene-Term
1868	UNC13A	Gene-Term
1868	SNAP25	Gene-Term
1868	CPLX2	Gene-Term
1868	STX4	Gene-Term
1868	UNC13B	Gene-Term
1868	CTNND2	Gene-Term
1868	LPHN3	Gene-Term
1868	CTNNB1	Gene-Term
1868	HORMAD1	Gene-Term
1868	SYCP3	Gene-Term
1868	SYCP2	Gene-Term
1868	SYCP1	Gene-Term
1868	SEMA4F	Gene-Term
1868	CADPS	Gene-Term
1868	DOC2B	Gene-Term
1868	SLC8A2	Gene-Term
1868	LRRTM1	Gene-Term
1868	GABRA3	Gene-Term
1868	LRRTM2	Gene-Term
1868	NCS1	Gene-Term
1868	CTNNA1	Gene-Term
1868	SLC8A1	Gene-Term
1868	ATP6V0D1	Gene-Term
1868	CTNNA2	Gene-Term
1868	PRKG2	Gene-Term
1868	SLC8A3	Gene-Term
1868	VDAC2	Gene-Term
1868	KPNA1	Gene-Term
1868	RAPSN	Gene-Term
1868	LRRTM3	Gene-Term
1868	LRRTM4	Gene-Term
1868	1788	Child-Parent
1868	1864	Child-Parent
1869	BDNF	Gene-Term
1869	STRN	Gene-Term
1869	PPP2CA	Gene-Term
1869	SLC32A1	Gene-Term
1869	CAMK2A	Gene-Term
1869	DLG2	Gene-Term
1869	STRN4	Gene-Term
1869	KPNA2	Gene-Term
1869	DRD4	Gene-Term
1869	CRTC1	Gene-Term
1869	SNCA	Gene-Term
1869	ADORA1	Gene-Term
1869	GRM5	Gene-Term
1869	GRM7	Gene-Term
1869	DRD2	Gene-Term
1869	GRM2	Gene-Term
1869	SLC1A2	Gene-Term
1869	BRAF	Gene-Term
1869	P2RY1	Gene-Term
1869	SLC1A1	Gene-Term
1869	SLC1A3	Gene-Term
1869	SLC6A17	Gene-Term
1869	SLC38A3	Gene-Term
1869	GRID1	Gene-Term
1869	MEIOB	Gene-Term
1869	SLC1A6	Gene-Term
1869	ADORA2A	Gene-Term
1869	ADORA2B	Gene-Term
1869	MINK1	Gene-Term
1869	SLC29A1	Gene-Term
1869	TEX15	Gene-Term
1869	CHRNE	Gene-Term
1869	RAD21L1	Gene-Term
1869	C11orf85	Gene-Term
1869	CCDC79	Gene-Term
1869	C15orf43	Gene-Term
1869	1702	Child-Parent
1869	1712	Child-Parent
1869	1728	Child-Parent
1869	1747	Child-Parent
1869	1774	Child-Parent
1869	1809	Child-Parent
1869	1840	Child-Parent
1869	1841	Child-Parent
1870	RPLP2	Gene-Term
1870	RPS3	Gene-Term
1870	UBA52	Gene-Term
1870	RPL18A	Gene-Term
1870	RPL7	Gene-Term
1870	RPL3	Gene-Term
1870	PABPC1	Gene-Term
1870	RPS13	Gene-Term
1870	RPL38	Gene-Term
1870	EIF2S1	Gene-Term
1870	RPS23	Gene-Term
1870	RPS25	Gene-Term
1870	RPL5	Gene-Term
1870	RPLP0	Gene-Term
1870	RPS19	Gene-Term
1870	RPS18	Gene-Term
1870	RPS3A	Gene-Term
1870	RPL10	Gene-Term
1870	RPL30	Gene-Term
1870	RPL8	Gene-Term
1870	RPL23	Gene-Term
1870	RPS9	Gene-Term
1870	RPS7	Gene-Term
1870	RPL10A	Gene-Term
1870	RPS14	Gene-Term
1870	RPL12	Gene-Term
1870	RPS27	Gene-Term
1870	EEF2	Gene-Term
1870	RPL6	Gene-Term
1870	EIF3A	Gene-Term
1870	EIF3B	Gene-Term
1870	RPL14	Gene-Term
1870	RPS20	Gene-Term
1870	RPS17	Gene-Term
1870	RPL24	Gene-Term
1870	RPS21	Gene-Term
1870	RPL28	Gene-Term
1870	RPS4X	Gene-Term
1870	RPL13	Gene-Term
1870	RPS28	Gene-Term
1870	RPL34	Gene-Term
1870	RPL39	Gene-Term
1870	GNB2L1	Gene-Term
1870	RPL11	Gene-Term
1870	RPL27	Gene-Term
1870	RPL7A	Gene-Term
1870	RPL21	Gene-Term
1870	RPL31	Gene-Term
1870	RPSA	Gene-Term
1870	RPS29	Gene-Term
1870	RPL27A	Gene-Term
1870	FAU	Gene-Term
1870	RPL23A	Gene-Term
1870	RPL4	Gene-Term
1870	RPS24	Gene-Term
1870	RPS27A	Gene-Term
1870	RPL35	Gene-Term
1870	RPS15A	Gene-Term
1870	RPS6	Gene-Term
1870	RPL10L	Gene-Term
1870	RPL36	Gene-Term
1870	RPL37A	Gene-Term
1870	RPL35A	Gene-Term
1870	RPL36A	Gene-Term
1870	RPL32	Gene-Term
1870	RPL15	Gene-Term
1870	RPS16	Gene-Term
1870	RPS12	Gene-Term
1870	RPL22	Gene-Term
1870	RPL17	Gene-Term
1870	RPLP1	Gene-Term
1870	RPL9	Gene-Term
1870	RPS8	Gene-Term
1870	RPL13A	Gene-Term
1870	RPS10	Gene-Term
1870	RPL18	Gene-Term
1870	RPL19	Gene-Term
1870	RPL26	Gene-Term
1870	RPS26	Gene-Term
1870	RPL37	Gene-Term
1870	RPS2	Gene-Term
1870	RPL29	Gene-Term
1870	RPS15	Gene-Term
1870	RPS5	Gene-Term
1870	RPS11	Gene-Term
1870	RPL26L1	Gene-Term
1870	EEF1A1	Gene-Term
1870	RPL3L	Gene-Term
1870	RPS27L	Gene-Term
1871	SLC4A7	Gene-Term
1871	GRIN2B	Gene-Term
1871	GRIA2	Gene-Term
1871	CAMK2A	Gene-Term
1871	CALY	Gene-Term
1871	VWC2	Gene-Term
1871	SRC	Gene-Term
1871	EGFR	Gene-Term
1871	PTK2	Gene-Term
1871	FLNA	Gene-Term
1871	DAB1	Gene-Term
1871	SYT13	Gene-Term
1871	IQSEC3	Gene-Term
1871	SNAP25	Gene-Term
1871	NSF	Gene-Term
1871	STX12	Gene-Term
1871	SLC2A4	Gene-Term
1871	LAMP1	Gene-Term
1871	HORMAD1	Gene-Term
1871	HFM1	Gene-Term
1871	TEX11	Gene-Term
1871	HORMAD2	Gene-Term
1871	RAD51B	Gene-Term
1871	CHRNA4	Gene-Term
1871	GRM6	Gene-Term
1871	GLRB	Gene-Term
1871	SYBU	Gene-Term
1871	SLC17A7	Gene-Term
1871	RIMS1	Gene-Term
1871	NTNG1	Gene-Term
1871	ABI2	Gene-Term
1871	WASF1	Gene-Term
1871	CALM1	Gene-Term
1871	CALM3	Gene-Term
1871	EIF3A	Gene-Term
1871	HTR2A	Gene-Term
1871	SLC6A12	Gene-Term
1871	SLC1A7	Gene-Term
1871	MAP2	Gene-Term
1871	LRFN2	Gene-Term
1871	SLC6A13	Gene-Term
1871	KCNAB2	Gene-Term
1871	LRRTM2	Gene-Term
1871	ERC1	Gene-Term
1871	KCNC3	Gene-Term
1871	PPP1R9A	Gene-Term
1871	KCNA6	Gene-Term
1871	NRGN	Gene-Term
1871	SLC8A1	Gene-Term
1871	ENAH	Gene-Term
1871	SDK2	Gene-Term
1871	ELFN1	Gene-Term
1871	PSMC3IP	Gene-Term
1871	GPC1	Gene-Term
1871	LRFN1	Gene-Term
1871	IL1RAPL1	Gene-Term
1871	IGSF9	Gene-Term
1871	CDK16	Gene-Term
1871	ABHD6	Gene-Term
1871	CAMK2N1	Gene-Term
1871	PCDH17	Gene-Term
1871	DPYSL3	Gene-Term
1871	ADD2	Gene-Term
1871	TRIM9	Gene-Term
1871	TEX15	Gene-Term
1871	SYCE1	Gene-Term
1871	CLCN3	Gene-Term
1871	ARFGEF2	Gene-Term
1871	ABLIM3	Gene-Term
1871	KIRREL3	Gene-Term
1871	DACT1	Gene-Term
1871	AKAP7	Gene-Term
1871	KCNK2	Gene-Term
1871	PVRL3	Gene-Term
1871	VSTM5	Gene-Term
1871	REC114	Gene-Term
1871	CEP112	Gene-Term
1871	SYCE2	Gene-Term
1871	CCDC36	Gene-Term
1871	DSCAML1	Gene-Term
1871	PHLDB2	Gene-Term
1871	1703	Child-Parent
1871	1748	Child-Parent
1871	1778	Child-Parent
1871	1781	Child-Parent
1871	1821	Child-Parent
1871	1854	Child-Parent
1872	CACNA1D	Gene-Term
1872	GRIK2	Gene-Term
1872	AKAP5	Gene-Term
1872	KCNC1	Gene-Term
1872	HTR3B	Gene-Term
1872	DLG4	Gene-Term
1872	GSG1L	Gene-Term
1872	GRIA1	Gene-Term
1872	KCNJ9	Gene-Term
1872	SLC32A1	Gene-Term
1872	CACNG2	Gene-Term
1872	GRIA2	Gene-Term
1872	SNCB	Gene-Term
1872	CAMK2A	Gene-Term
1872	CACNA1C	Gene-Term
1872	PDE4B	Gene-Term
1872	GRIK4	Gene-Term
1872	GRIN2A	Gene-Term
1872	SYNPR	Gene-Term
1872	GRIN1	Gene-Term
1872	SRC	Gene-Term
1872	EGFR	Gene-Term
1872	BSN	Gene-Term
1872	CPLX1	Gene-Term
1872	SYP	Gene-Term
1872	SNAP25	Gene-Term
