Parent	Child	EdgeType
1713	ALS2	Gene-Term
1714	RHOA	Gene-Term
1714	CDC42	Gene-Term
1714	RAC1	Gene-Term
1714	ARHGAP44	Gene-Term
1714	ABR	Gene-Term
1714	ARHGAP39	Gene-Term
1715	AGRN	Gene-Term
1715	LRP8	Gene-Term
1715	APOE	Gene-Term
1715	GPC6	Gene-Term
1715	GPC4	Gene-Term
1715	GPC1	Gene-Term
1716	PSEN1	Gene-Term
1716	NCSTN	Gene-Term
1716	PSENEN	Gene-Term
1716	APH1A	Gene-Term
1716	PSEN2	Gene-Term
1716	CNTN1	Gene-Term
1717	SEPT5	Gene-Term
1717	SEPT8	Gene-Term
1717	SEPT6	Gene-Term
1717	SEPT3	Gene-Term
1717	SEPT4	Gene-Term
1717	SEPT11	Gene-Term
1717	SEPT1	Gene-Term
1718	NTF4	Gene-Term
1718	NTF3	Gene-Term
1718	BDNF	Gene-Term
1718	CRKL	Gene-Term
1718	NTRK2	Gene-Term
1718	NTRK3	Gene-Term
1718	KIDINS220	Gene-Term
1719	AKAP5	Gene-Term
1719	PRKACA	Gene-Term
1719	PRKAR1A	Gene-Term
1719	PRKAR2B	Gene-Term
1719	PRKAR1B	Gene-Term
1719	KCNC2	Gene-Term
1719	KCNB1	Gene-Term
1720	GNG3	Gene-Term
1720	WNT5A	Gene-Term
1720	GNB5	Gene-Term
1720	PLCB1	Gene-Term
1720	PLCB3	Gene-Term
1720	FZD5	Gene-Term
1720	FZD3	Gene-Term
1721	GSK3B	Gene-Term
1721	DVL1	Gene-Term
1721	WNT3A	Gene-Term
1721	GSK3A	Gene-Term
1721	LRP6	Gene-Term
1721	FZD5	Gene-Term
1721	CSNK1G1	Gene-Term
1722	THY1	Gene-Term
1722	NTNG1	Gene-Term
1722	NTNG2	Gene-Term
1722	CNTN4	Gene-Term
1722	CNTN5	Gene-Term
1722	MDGA1	Gene-Term
1722	NRN1	Gene-Term
1723	ACTR2	Gene-Term
1723	VCP	Gene-Term
1723	UNC13D	Gene-Term
1723	VAT1	Gene-Term
1723	GDI2	Gene-Term
1723	MAPK1	Gene-Term
1723	FABP5	Gene-Term
1724	PPP2CA	Gene-Term
1724	PPP2R2A	Gene-Term
1724	PPP1CA	Gene-Term
1724	PPP1CC	Gene-Term
1724	PPP1CB	Gene-Term
1724	PPP1R9B	Gene-Term
1724	PPP3CB	Gene-Term
1724	PPP3CA	Gene-Term
1725	CACNG3	Gene-Term
1725	ADAM23	Gene-Term
1725	DLG4	Gene-Term
1725	LGI1	Gene-Term
1725	ADAM22	Gene-Term
1725	CACNG2	Gene-Term
1725	CACNG4	Gene-Term
1725	CACNG8	Gene-Term
1726	ARFGAP1	Gene-Term
1726	ARF1	Gene-Term
1726	ARF4	Gene-Term
1726	SEC22B	Gene-Term
1726	KIF21B	Gene-Term
1726	KIF5A	Gene-Term
1726	KIF1A	Gene-Term
1726	TMED9	Gene-Term
1727	CACNA1D	Gene-Term
1727	CACNG3	Gene-Term
1727	STAC3	Gene-Term
1727	CACNG7	Gene-Term
1727	CACNG2	Gene-Term
1727	CACNA1C	Gene-Term
1727	PDE4B	Gene-Term
1727	CACNG8	Gene-Term
1728	CHRNB4	Gene-Term
1728	SNAP25	Gene-Term
1728	SNAP23	Gene-Term
1728	ADAM10	Gene-Term
1728	PLD1	Gene-Term
1728	CD47	Gene-Term
1728	KCNAB2	Gene-Term
1728	SIRPA	Gene-Term
1729	ARPC2	Gene-Term
1729	ACTR2	Gene-Term
1729	ARPC3	Gene-Term
1729	ARPC5L	Gene-Term
1729	ARPC1A	Gene-Term
1729	ACTR3	Gene-Term
1729	ARPC4	Gene-Term
1729	ARPC1B	Gene-Term
1730	PPP2CA	Gene-Term
1730	PPP1CC	Gene-Term
1730	CDC42	Gene-Term
1730	CDC20	Gene-Term
1730	RPS27	Gene-Term
1730	NDE1	Gene-Term
1730	DYNLL2	Gene-Term
1730	NDEL1	Gene-Term
1731	HSPA8	Gene-Term
1731	HNRNPD	Gene-Term
1731	HNRNPA3	Gene-Term
1731	HNRNPR	Gene-Term
1731	ELAVL1	Gene-Term
1731	EIF4A3	Gene-Term
1731	FUS	Gene-Term
1731	HNRNPH2	Gene-Term
1732	GRIK2	Gene-Term
1732	DLG1	Gene-Term
1732	DLG4	Gene-Term
1732	GRIK4	Gene-Term
1732	GRIK5	Gene-Term
1732	DLG3	Gene-Term
1732	GRIK1	Gene-Term
1732	GRIK3	Gene-Term
1733	SNAP29	Gene-Term
1733	RAB5C	Gene-Term
1733	LAMP1	Gene-Term
1733	PSEN1	Gene-Term
1733	DNAJC5	Gene-Term
1733	ARL8A	Gene-Term
1733	SYNGR1	Gene-Term
1733	NCSTN	Gene-Term
1734	SYT1	Gene-Term
1734	SH3GL3	Gene-Term
1734	PICALM	Gene-Term
1734	HIP1R	Gene-Term
1734	GAK	Gene-Term
1734	PACSIN1	Gene-Term
1734	CLTB	Gene-Term
1734	ZDHHC17	Gene-Term
1735	AGRN	Gene-Term
1735	PTK2B	Gene-Term
1735	SRC	Gene-Term
1735	PTK2	Gene-Term
1735	MUSK	Gene-Term
1735	RAPSN	Gene-Term
1735	CHRNG	Gene-Term
1735	CHRNB1	Gene-Term
1736	CDC42	Gene-Term
1736	CDH2	Gene-Term
1736	CTNNB1	Gene-Term
1736	MAPK14	Gene-Term
1736	MEF2C	Gene-Term
1736	ABL1	Gene-Term
1736	CTNNA1	Gene-Term
1736	CDH15	Gene-Term
1736	CTNNA2	Gene-Term
1737	AGRN	Gene-Term
1737	ITGA3	Gene-Term
1737	ITGA8	Gene-Term
1737	SRC	Gene-Term
1737	LAMA2	Gene-Term
1737	ITGB1	Gene-Term
1737	PTK2	Gene-Term
1737	LAMA5	Gene-Term
1737	ITGA2	Gene-Term
1738	CDH1	Gene-Term
1738	CTNND1	Gene-Term
1738	CDH2	Gene-Term
1738	CTNNB1	Gene-Term
1738	CTNNA1	Gene-Term
1738	CDH15	Gene-Term
1738	CDH9	Gene-Term
1738	CDH8	Gene-Term
1738	CDH13	Gene-Term
1738	CDH11	Gene-Term
1739	TNC	Gene-Term
1739	APP	Gene-Term
1739	CDH2	Gene-Term
1739	PENK	Gene-Term
1739	ADAM10	Gene-Term
1739	FGA	Gene-Term
1739	WFS1	Gene-Term
1739	APOE	Gene-Term
1739	C4A	Gene-Term
1739	SPARCL1	Gene-Term
1740	ACTN1	Gene-Term
1740	VTI1B	Gene-Term
1740	APP	Gene-Term
1740	ACTN2	Gene-Term
1740	IGF1	Gene-Term
1740	FGB	Gene-Term
1740	FGA	Gene-Term
1740	SPARC	Gene-Term
1740	SRGN	Gene-Term
1740	CLU	Gene-Term
1741	UBA52	Gene-Term
1741	CDC20	Gene-Term
1741	RNF19A	Gene-Term
1741	PJA2	Gene-Term
1741	NEDD4	Gene-Term
1741	TRIM9	Gene-Term
1741	FBXO2	Gene-Term
1741	FBXL20	Gene-Term
1741	ZNRF1	Gene-Term
1741	ZNRF2	Gene-Term
1742	NAPG	Gene-Term
1742	YKT6	Gene-Term
1742	NSF	Gene-Term
1742	NAPA	Gene-Term
1742	ANK2	Gene-Term
1742	SPTBN2	Gene-Term
1742	SPTBN1	Gene-Term
1742	TMED9	Gene-Term
1742	ANK1	Gene-Term
1742	ANK3	Gene-Term
1743	RPS23	Gene-Term
1743	RPL30	Gene-Term
1743	RPL8	Gene-Term
1743	RPL23	Gene-Term
1743	RPS9	Gene-Term
1743	RPL6	Gene-Term
1743	RPL14	Gene-Term
1743	RPS20	Gene-Term
1743	RPL24	Gene-Term
1743	RPL3L	Gene-Term
1744	PPP2CA	Gene-Term
1744	PSMC5	Gene-Term
1744	PSMC2	Gene-Term
1744	PSMC4	Gene-Term
1744	PSMA3	Gene-Term
1744	PSMA7	Gene-Term
1744	UBA52	Gene-Term
1744	GSK3B	Gene-Term
1744	DVL1	Gene-Term
1744	CTNNB1	Gene-Term
1744	PAK2	Gene-Term
1745	PRKACA	Gene-Term
1745	RAB11A	Gene-Term
1745	RAB8A	Gene-Term
1745	TUBA1A	Gene-Term
1745	AKAP9	Gene-Term
1745	YWHAG	Gene-Term
1745	PRKAR2B	Gene-Term
1745	NDE1	Gene-Term
1745	YWHAE	Gene-Term
1745	DCTN2	Gene-Term
1745	NPHP4	Gene-Term
1746	HORMAD1	Gene-Term
1746	SYCP3	Gene-Term
1746	SYCP2	Gene-Term
1746	SYCP1	Gene-Term
1746	SYNE1	Gene-Term
1746	SYCE1	Gene-Term
1746	RAD21L1	Gene-Term
1746	SMC1B	Gene-Term
1746	SYCE2	Gene-Term
1746	MEI1	Gene-Term
1746	SYCE3	Gene-Term
1747	SYNJ2	Gene-Term
1747	SYNJ1	Gene-Term
1747	PIP5K1C	Gene-Term
1747	PTEN	Gene-Term
1747	PLCB1	Gene-Term
1747	PPP3CB	Gene-Term
1747	PLCG1	Gene-Term
1747	PLCB3	Gene-Term
1747	PLCB4	Gene-Term
1747	PI4K2A	Gene-Term
1747	ITPKA	Gene-Term
1748	ADORA1	Gene-Term
1748	P2RY4	Gene-Term
1748	P2RY1	Gene-Term
1748	P2RX1	Gene-Term
1748	P2RX5	Gene-Term
1748	ADORA2A	Gene-Term
1748	P2RX6	Gene-Term
1748	ADORA2B	Gene-Term
1748	P2RX4	Gene-Term
1748	P2RX2	Gene-Term
1748	P2RX7	Gene-Term
1748	P2RX3	Gene-Term
1749	AGRN	Gene-Term
1749	MUSK	Gene-Term
1749	UTRN	Gene-Term
1749	CHRNA2	Gene-Term
1749	CHRND	Gene-Term
1749	CHRNA1	Gene-Term
1749	RAPSN	Gene-Term
1749	COLQ	Gene-Term
1749	CHRNE	Gene-Term
1749	DOK7	Gene-Term
1749	CHRNG	Gene-Term
1749	CHRNB1	Gene-Term
1750	CHRNB4	Gene-Term
1750	SCAMP1	Gene-Term
1750	SNAP25	Gene-Term
1750	SNAP23	Gene-Term
1750	ADAM10	Gene-Term
1750	DNAJC5	Gene-Term
1750	PLD1	Gene-Term
1750	RAP1A	Gene-Term
1750	PGRMC1	Gene-Term
1750	CD47	Gene-Term
1750	P2RX1	Gene-Term
1750	KCNAB2	Gene-Term
1751	DRD5	Gene-Term
1751	GNG3	Gene-Term
1751	ADRB1	Gene-Term
1751	ADCY8	Gene-Term
1751	GNB5	Gene-Term
1751	ADCYAP1	Gene-Term
1751	ADCY1	Gene-Term
1751	GHRH	Gene-Term
1751	DRD1	Gene-Term
1751	CRHR2	Gene-Term
1751	CALCA	Gene-Term
1751	ADORA2B	Gene-Term
1752	ARFGAP1	Gene-Term
1752	ARF1	Gene-Term
1752	ARF4	Gene-Term
1752	YKT6	Gene-Term
1752	ANK2	Gene-Term
1752	DCTN2	Gene-Term
1752	SPTBN2	Gene-Term
1752	SPTBN1	Gene-Term
1752	TMED9	Gene-Term
1752	ANK1	Gene-Term
1752	ANK3	Gene-Term
1752	DYNLL2	Gene-Term
1753	SLC32A1	Gene-Term
1753	VAMP2	Gene-Term
1753	SYT1	Gene-Term
1753	CPLX1	Gene-Term
1753	STX1A	Gene-Term
1753	SNAP25	Gene-Term
1753	RAB3A	Gene-Term
1753	HSPA8	Gene-Term
1753	GAD1	Gene-Term
1753	RIMS1	Gene-Term
1753	DNAJC5	Gene-Term
1753	GAD2	Gene-Term
1754	RPLP2	Gene-Term
1754	RPL18A	Gene-Term
1754	PABPC1	Gene-Term
1754	RPL38	Gene-Term
1754	RPLP0	Gene-Term
1754	RPL10	Gene-Term
1754	RPL30	Gene-Term
1754	RPL8	Gene-Term
1754	RPL10A	Gene-Term
1754	EIF4E	Gene-Term
1754	RPL6	Gene-Term
1754	RPL24	Gene-Term
1754	FXR2	Gene-Term
1755	BIN1	Gene-Term
1755	EGFR	Gene-Term
1755	PPP3CC	Gene-Term
1755	CLTA	Gene-Term
1755	SH3KBP1	Gene-Term
1755	PICALM	Gene-Term
1755	SYNJ2	Gene-Term
1755	SYNJ1	Gene-Term
1755	EPS15	Gene-Term
1755	DNM1	Gene-Term
1755	PPP3CB	Gene-Term
1755	PPP3CA	Gene-Term
1755	PLCG1	Gene-Term
1756	CACNG3	Gene-Term
1756	AKAP5	Gene-Term
1756	DLG1	Gene-Term
1756	DLG4	Gene-Term
1756	CAMK2G	Gene-Term
1756	GRIA1	Gene-Term
1756	CAMK2B	Gene-Term
1756	CACNG2	Gene-Term
1756	CACNG4	Gene-Term
1756	CAMK2A	Gene-Term
1756	MDM2	Gene-Term
1756	CACNG8	Gene-Term
1756	GRIA4	Gene-Term
1756	GRIA3	Gene-Term
1757	RPS3	Gene-Term
1757	RPL3	Gene-Term
1757	RPS13	Gene-Term
1757	RPS23	Gene-Term
1757	RPS25	Gene-Term
1757	RPS19	Gene-Term
1757	RPS18	Gene-Term
1757	RPS3A	Gene-Term
1757	RPL8	Gene-Term
1757	RPL23	Gene-Term
1757	RPS9	Gene-Term
1757	RPS7	Gene-Term
1757	RPL12	Gene-Term
1757	EEF1A1	Gene-Term
1758	VAMP2	Gene-Term
1758	VAMP7	Gene-Term
1758	RAB5C	Gene-Term
1758	PICALM	Gene-Term
1758	NAPA	Gene-Term
1758	HIP1R	Gene-Term
1758	GAK	Gene-Term
1758	HSPA8	Gene-Term
1758	ARRB1	Gene-Term
1758	DNAJC6	Gene-Term
1758	DTNBP1	Gene-Term
1758	AP3B1	Gene-Term
1758	SNAPIN	Gene-Term
1758	AP1S1	Gene-Term
1758	BLOC1S6	Gene-Term
1759	CHRNB4	Gene-Term
1759	CHRNB2	Gene-Term
1759	STXBP5	Gene-Term
1759	CHRNA4	Gene-Term
1759	CHRNA7	Gene-Term
1759	CHRNB3	Gene-Term
1759	CHRNA5	Gene-Term
1759	CHRNA2	Gene-Term
1759	CHRNA3	Gene-Term
1759	CHRND	Gene-Term
1759	CHRNA1	Gene-Term
1759	CHRNE	Gene-Term
1759	CHRNG	Gene-Term
1759	CHRNA9	Gene-Term
1759	CHRNB1	Gene-Term
1760	SRC	Gene-Term
1760	ITGB3	Gene-Term
1760	CNKSR2	Gene-Term
1760	ARRB2	Gene-Term
1760	ARRB1	Gene-Term
1760	HRAS	Gene-Term
1760	AP3B1	Gene-Term
1760	MAPK1	Gene-Term
1760	AKAP9	Gene-Term
1760	FXR1	Gene-Term
1760	FGB	Gene-Term
1760	PEBP1	Gene-Term
1760	BRAF	Gene-Term
1760	FGA	Gene-Term
1760	RAP1A	Gene-Term
1761	PPP2CA	Gene-Term
1761	PSMC5	Gene-Term
1761	PSMC2	Gene-Term
1761	PSMC4	Gene-Term
1761	USP14	Gene-Term
1761	PSMA3	Gene-Term
1761	PSMA7	Gene-Term
1761	UBA52	Gene-Term
1761	COPS5	Gene-Term
1761	CDC20	Gene-Term
1761	NUMB	Gene-Term
1761	CTNNB1	Gene-Term
1761	EGLN1	Gene-Term
1761	PTEN	Gene-Term
1761	NF1	Gene-Term
1762	PSMC5	Gene-Term
1762	PSMC2	Gene-Term
1762	PSMC4	Gene-Term
1762	PSMA3	Gene-Term
1762	PSMA7	Gene-Term
1762	PSMB4	Gene-Term
1762	PSMA6	Gene-Term
1762	PSMB1	Gene-Term
1762	PSMA1	Gene-Term
1762	PSMB7	Gene-Term
1762	PSMA2	Gene-Term
1762	PSMB2	Gene-Term
1762	PSMB3	Gene-Term
1762	PSMB6	Gene-Term
1762	PSMA5	Gene-Term
1762	PSMB5	Gene-Term
1763	AGRN	Gene-Term
1763	SRC	Gene-Term
1763	LAMA2	Gene-Term
1763	ITGB1	Gene-Term
1763	PTK2	Gene-Term
1763	LAMA5	Gene-Term
1763	CHRM1	Gene-Term
1763	CDC42	Gene-Term
1763	CTTN	Gene-Term
1763	PAK2	Gene-Term
1763	RAC1	Gene-Term
1763	ARHGEF7	Gene-Term
1763	PAK3	Gene-Term
1763	DMD	Gene-Term
1763	UTRN	Gene-Term
1763	CHRNA1	Gene-Term
1763	RAPSN	Gene-Term
1764	RPLP2	Gene-Term
1764	RPS3	Gene-Term
1764	RPL7	Gene-Term
1764	RPS13	Gene-Term
1764	RPS23	Gene-Term
1764	RPS25	Gene-Term
1764	RPL5	Gene-Term
1764	RPS3A	Gene-Term
1764	RPL23	Gene-Term
1764	RPL10A	Gene-Term
1764	RPL12	Gene-Term
1764	RPL6	Gene-Term
1764	RPL14	Gene-Term
1764	RPS20	Gene-Term
1764	RPL24	Gene-Term
1764	RPS21	Gene-Term
1764	RPS27L	Gene-Term
1765	RPLP2	Gene-Term
1765	RPL3	Gene-Term
1765	RPS13	Gene-Term
1765	RPL5	Gene-Term
1765	RPS18	Gene-Term
1765	RPL10	Gene-Term
1765	RPL30	Gene-Term
1765	RPL8	Gene-Term
1765	RPL23	Gene-Term
1765	RPS9	Gene-Term
1765	RPS7	Gene-Term
1765	RPL10A	Gene-Term
1765	RPS14	Gene-Term
1765	RPL12	Gene-Term
1765	RPL6	Gene-Term
1765	RPL14	Gene-Term
1765	RPL26L1	Gene-Term
1766	RPL18A	Gene-Term
1766	RPS13	Gene-Term
1766	RPL38	Gene-Term
1766	RPS25	Gene-Term
1766	RPLP0	Gene-Term
1766	RPS3A	Gene-Term
1766	RPL8	Gene-Term
1766	RPS9	Gene-Term
1766	RPS14	Gene-Term
1766	RPL12	Gene-Term
1766	RPS27	Gene-Term
1766	RPL14	Gene-Term
1766	RPS20	Gene-Term
1766	RPS17	Gene-Term
1766	RPL24	Gene-Term
1766	RPS21	Gene-Term
1766	KCNC2	Gene-Term
1766	FRRS1L	Gene-Term
1767	SYT13	Gene-Term
1767	SYT1	Gene-Term
1767	SYT4	Gene-Term
1767	DYSF	Gene-Term
1767	ACTN2	Gene-Term
1767	SYT7	Gene-Term
1767	SYT8	Gene-Term
1767	SYT14	Gene-Term
1767	SYT11	Gene-Term
1767	ENSG00000204176	Gene-Term
1767	ENSG00000277758	Gene-Term
1767	SYT2	Gene-Term
1767	SYT12	Gene-Term
1767	SYT16	Gene-Term
1767	DNM2	Gene-Term
1767	SYT17	Gene-Term
1767	SYT5	Gene-Term
1767	ANXA1	Gene-Term
1768	GABRG1	Gene-Term
1768	SYT13	Gene-Term
1768	VAMP3	Gene-Term
1768	CHRM1	Gene-Term
1768	SYT1	Gene-Term
1768	SV2A	Gene-Term
1768	SCAMP5	Gene-Term
1768	SNAP25	Gene-Term
1768	STXBP1	Gene-Term
1768	CPLX2	Gene-Term
1768	SNAP23	Gene-Term
1768	RAB3A	Gene-Term
1768	STX4	Gene-Term
1768	RAB3C	Gene-Term
1768	SYT4	Gene-Term
1768	STX6	Gene-Term
1768	SYT11	Gene-Term
1768	SYT2	Gene-Term
1768	SYT3	Gene-Term
1768	KCND2	Gene-Term
1769	GRIN2B	Gene-Term
1769	DLG1	Gene-Term
1769	DLG4	Gene-Term
1769	CAMK2G	Gene-Term
1769	GRIN2A	Gene-Term
1769	GRIN2D	Gene-Term
1769	GRIN2C	Gene-Term
1769	GRIN1	Gene-Term
1769	PTK2B	Gene-Term
1769	DLG3	Gene-Term
1769	PTK2	Gene-Term
1769	ACTB	Gene-Term
1769	ACTN1	Gene-Term
1769	ACTN2	Gene-Term
1769	DLG2	Gene-Term
1769	PRKCB	Gene-Term
1769	RAP1A	Gene-Term
1769	LRFN2	Gene-Term
1769	BEGAIN	Gene-Term
1769	PDLIM5	Gene-Term
1769	SIPA1L1	Gene-Term
1770	DLG4	Gene-Term
1770	SHANK1	Gene-Term
1770	DLG3	Gene-Term
1770	NLGN1	Gene-Term
1770	NRXN1	Gene-Term
1770	DLGAP1	Gene-Term
1770	SHANK2	Gene-Term
1770	DLG2	Gene-Term
1770	NRXN2	Gene-Term
1770	GRM5	Gene-Term
1770	GRM1	Gene-Term
1770	NLGN2	Gene-Term
1770	NLGN4X	Gene-Term
1770	NLGN3	Gene-Term
1770	DLGAP3	Gene-Term
1770	HOMER1	Gene-Term
1770	DLGAP4	Gene-Term
1770	DBNL	Gene-Term
1770	DLGAP2	Gene-Term
1770	HOMER3	Gene-Term
1770	HOMER2	Gene-Term
1771	RAB11A	Gene-Term
1771	RAB3A	Gene-Term
1771	RAB8A	Gene-Term
1771	RAB3C	Gene-Term
1771	RAB27A	Gene-Term
1771	RAB10	Gene-Term
1771	RAB5C	Gene-Term
1771	RAB5A	Gene-Term
1771	RAB5B	Gene-Term
1771	RAB4A	Gene-Term
1771	RAB15	Gene-Term
1771	RAB27B	Gene-Term
1771	RAB26	Gene-Term
1771	RAB8B	Gene-Term
1771	RAB11B	Gene-Term
1771	RAB21	Gene-Term
1771	RAB6B	Gene-Term
1771	RAB18	Gene-Term
1771	RAB33B	Gene-Term
1771	RAB3B	Gene-Term
1771	RAB2B	Gene-Term
1772	LIN7A	Gene-Term
1772	VAMP2	Gene-Term
1772	SYT1	Gene-Term
1772	SYN1	Gene-Term
1772	CPLX1	Gene-Term
1772	STX1A	Gene-Term
1772	SYN3	Gene-Term
1772	SNAP25	Gene-Term
1772	RAB3A	Gene-Term
1772	SYN2	Gene-Term
1772	UNC13B	Gene-Term
1772	SLC18A2	Gene-Term
1772	SLC17A7	Gene-Term
1772	RIMS1	Gene-Term
1772	CASK	Gene-Term
1772	LIN7B	Gene-Term
1772	PPFIA4	Gene-Term
1772	LIN7C	Gene-Term
1772	APBA1	Gene-Term
1772	PPFIA1	Gene-Term
1772	PPFIA3	Gene-Term
1772	PPFIA2	Gene-Term
1773	RPLP2	Gene-Term
1773	RPS3	Gene-Term
1773	PSMA3	Gene-Term
1773	PSMA7	Gene-Term
1773	HSPA8	Gene-Term
1773	RPL18A	Gene-Term
1773	RPL7	Gene-Term
1773	RPL3	Gene-Term
1773	PABPC1	Gene-Term
1773	EIF2S1	Gene-Term
1773	RPS23	Gene-Term
1773	RPLP0	Gene-Term
1773	RPS3A	Gene-Term
1773	RPL30	Gene-Term
1773	RPL8	Gene-Term
1773	RPL12	Gene-Term
1773	EEF2	Gene-Term
1773	RPL6	Gene-Term
1773	HNRNPR	Gene-Term
1773	EIF3B	Gene-Term
1773	RPL14	Gene-Term
1773	RPS20	Gene-Term
1773	EIF4A3	Gene-Term
1774	PSMA4	Gene-Term
1774	PSMC5	Gene-Term
1774	PSMC2	Gene-Term
1774	PSMC4	Gene-Term
1774	USP14	Gene-Term
1774	PSMA3	Gene-Term
1774	PSMA7	Gene-Term
1774	UBA52	Gene-Term
1774	PSMD11	Gene-Term
1774	PSMD4	Gene-Term
1774	COPS5	Gene-Term
1774	PSMD6	Gene-Term
1774	PSMC6	Gene-Term
1774	PSMD1	Gene-Term
1774	EGLN1	Gene-Term
