Parent	Child	EdgeType
1680	COPS4	Gene-Term
1680	COPS7B	Gene-Term
1681	SEPT6	Gene-Term
1681	SEPT2	Gene-Term
1682	DARS	Gene-Term
1682	EPRS	Gene-Term
1683	VPS4B	Gene-Term
1683	CHMP2B	Gene-Term
1684	VPS45	Gene-Term
1684	ZFYVE20	Gene-Term
1685	ITGB1	Gene-Term
1685	ITGA5	Gene-Term
1686	BRAF	Gene-Term
1686	MAP2K1	Gene-Term
1687	PSMA3	Gene-Term
1687	PSMB10	Gene-Term
1688	STX6	Gene-Term
1688	VPS51	Gene-Term
1689	SNAP29	Gene-Term
1689	STX17	Gene-Term
1690	ACTB	Gene-Term
1690	CFL1	Gene-Term
1691	EIF3A	Gene-Term
1691	EIF3CL	Gene-Term
1692	ANK1	Gene-Term
1692	ITGAM	Gene-Term
1693	HMGCR	Gene-Term
1693	HMGCS1	Gene-Term
1694	CRHR2	Gene-Term
1694	CRH	Gene-Term
1695	PRKCI	Gene-Term
1695	PARD3	Gene-Term
1696	ABI1	Gene-Term
1696	WASF2	Gene-Term
1697	RPS18	Gene-Term
1697	EIF1AX	Gene-Term
1698	DROSHA	Gene-Term
1698	DGCR8	Gene-Term
1699	PTCH1	Gene-Term
1699	SHH	Gene-Term
1700	RELA	Gene-Term
1700	CREBBP	Gene-Term
1701	AGER	Gene-Term
1701	S100B	Gene-Term
1702	EGFR	Gene-Term
1702	EGF	Gene-Term
1703	TSC1	Gene-Term
1703	TBC1D7	Gene-Term
1704	NRP1	Gene-Term
1704	SEMA3A	Gene-Term
1705	MAPK1	Gene-Term
1705	RPS6KA1	Gene-Term
1706	YWHAZ	Gene-Term
1706	YWHAB	Gene-Term
1707	PSMA3	Gene-Term
1707	PSMA7	Gene-Term
1707	PSMB9	Gene-Term
1708	PPP3CC	Gene-Term
1708	PPP3CA	Gene-Term
1708	PPP3R1	Gene-Term
1709	ITGA2	Gene-Term
1709	SHARPIN	Gene-Term
1709	RNF31	Gene-Term
1710	ITGB3	Gene-Term
1710	ITGAV	Gene-Term
1710	ITGA2B	Gene-Term
1711	COL4A5	Gene-Term
1711	ITGB1	Gene-Term
1711	COL13A1	Gene-Term
1712	RAB5A	Gene-Term
1712	RABEP1	Gene-Term
1712	RABGEF1	Gene-Term
1713	RPS3	Gene-Term
1713	WASF3	Gene-Term
1713	LTV1	Gene-Term
1714	FGB	Gene-Term
1714	FGA	Gene-Term
1714	FGG	Gene-Term
1715	ACTN1	Gene-Term
1715	VCL	Gene-Term
1715	ACTN4	Gene-Term
1716	MAP1LC3A	Gene-Term
1716	MAP1B	Gene-Term
1716	MAP1A	Gene-Term
1717	VAMP4	Gene-Term
1717	STX6	Gene-Term
1717	VTI1A	Gene-Term
1718	GNB5	Gene-Term
1718	RGS7	Gene-Term
1718	CCT5	Gene-Term
1719	LAMP5	Gene-Term
1719	PLEKHA5	Gene-Term
1719	CBLN2	Gene-Term
1720	APLP1	Gene-Term
1720	LRFN3	Gene-Term
1720	PRODH2	Gene-Term
1721	NCK2	Gene-Term
1721	ILK	Gene-Term
1721	LIMS1	Gene-Term
1722	EFNA5	Gene-Term
1722	EPHA3	Gene-Term
1722	EPHA2	Gene-Term
1723	EFNB2	Gene-Term
1723	EPHB4	Gene-Term
1723	EPHA5	Gene-Term
1724	MAPK8IP2	Gene-Term
1724	MAPK8IP1	Gene-Term
1724	PTPRN	Gene-Term
1725	ARPC2	Gene-Term
1725	ACTR2	Gene-Term
1725	ARPC5	Gene-Term
1726	PPP2CA	Gene-Term
1726	GSK3B	Gene-Term
1726	AKT3	Gene-Term
1727	RPL23	Gene-Term
1727	RPS14	Gene-Term
1727	SEC61A1	Gene-Term
1728	LRFN3	Gene-Term
1728	FLOT1	Gene-Term
1728	FLOT2	Gene-Term
1729	C11orf85	Gene-Term
1729	CCDC79	Gene-Term
1729	C15orf43	Gene-Term
1730	EGFR	Gene-Term
1730	SOS1	Gene-Term
1730	GRB2	Gene-Term
1731	GSK3B	Gene-Term
1731	CTNNB1	Gene-Term
1731	AXIN1	Gene-Term
1732	PPP2CA	Gene-Term
1732	PPP2R2A	Gene-Term
1732	PPP2R1A	Gene-Term
1733	AKT1	Gene-Term
1733	NOS3	Gene-Term
1733	FOXO3	Gene-Term
1734	PPP1CA	Gene-Term
1734	RGMA	Gene-Term
1734	BMPR2	Gene-Term
1735	GSG1L	Gene-Term
1735	VWC2	Gene-Term
1735	NRN1	Gene-Term
1736	PPP2CA	Gene-Term
1736	STRN4	Gene-Term
1736	DYNLL2	Gene-Term
1737	CRHR2	Gene-Term
1737	UCN	Gene-Term
1737	CRHBP	Gene-Term
1738	PABPC1	Gene-Term
1738	EIF4E	Gene-Term
1738	EIF4G1	Gene-Term
1739	PABPC1	Gene-Term
1739	GSPT1	Gene-Term
1739	GSPT2	Gene-Term
1740	GABRE	Gene-Term
1740	CHRND	Gene-Term
1740	ZACN	Gene-Term
1741	SYNDIG1	Gene-Term
1741	SYNGR1	Gene-Term
1741	PRRT2	Gene-Term
1742	UBA52	Gene-Term
1742	USP46	Gene-Term
1742	WDR48	Gene-Term
1743	HRAS	Gene-Term
1743	RAF1	Gene-Term
1743	PIK3CA	Gene-Term
1744	CYFIP1	Gene-Term
1744	CYFIP2	Gene-Term
1744	NCKAP1L	Gene-Term
1745	CDC20	Gene-Term
1745	TRIP13	Gene-Term
1745	MAD2L1	Gene-Term
1746	CYFIP1	Gene-Term
1746	ABI2	Gene-Term
1746	WASF1	Gene-Term
1746	BRK1	Gene-Term
1747	LRRC7	Gene-Term
1747	CYFIP1	Gene-Term
1747	RAB27A	Gene-Term
1747	CHI3L1	Gene-Term
1748	RPS3	Gene-Term
1748	EIF3A	Gene-Term
1748	EIF3B	Gene-Term
1748	EIF3G	Gene-Term
1749	SEC22B	Gene-Term
1749	GOSR2	Gene-Term
1749	SEPT11	Gene-Term
1749	SCFD1	Gene-Term
1750	ALCAM	Gene-Term
1750	GRASP	Gene-Term
1750	CNTN6	Gene-Term
1750	CD6	Gene-Term
1751	DOC2A	Gene-Term
1751	PRRT2	Gene-Term
1751	CORO1A	Gene-Term
1751	KCTD13	Gene-Term
1752	UBA52	Gene-Term
1752	RAD51B	Gene-Term
1752	PDZD11	Gene-Term
1752	USP46	Gene-Term
1753	RAB3A	Gene-Term
1753	RAB3GAP1	Gene-Term
1753	DMXL2	Gene-Term
1753	RAB3GAP2	Gene-Term
1754	C1QB	Gene-Term
1754	C1QC	Gene-Term
1754	C4A	Gene-Term
1754	C4B	Gene-Term
1755	PICK1	Gene-Term
1755	SGTA	Gene-Term
1755	TMUB1	Gene-Term
1755	NSG1	Gene-Term
1756	CDH1	Gene-Term
1756	CTNND1	Gene-Term
1756	CTNNB1	Gene-Term
1756	FER	Gene-Term
1757	CYFIP1	Gene-Term
1757	CYFIP2	Gene-Term
1757	WASF1	Gene-Term
1757	NCKAP1	Gene-Term
1758	USP14	Gene-Term
1758	UBA52	Gene-Term
1758	VCP	Gene-Term
1758	PLAA	Gene-Term
1759	PLK2	Gene-Term
1759	SYNPO	Gene-Term
1759	NEDD4	Gene-Term
1759	RAPGEF2	Gene-Term
1760	RPS27	Gene-Term
1760	RAB8B	Gene-Term
1760	RAB6B	Gene-Term
1760	ATCAY	Gene-Term
1761	LPHN3	Gene-Term
1761	ADRA1A	Gene-Term
1761	RAPSN	Gene-Term
1761	LRRTM4	Gene-Term
1762	RAB11A	Gene-Term
1762	MYO5B	Gene-Term
1762	RAB11FIP3	Gene-Term
1762	RAB11FIP2	Gene-Term
1763	STX2	Gene-Term
1763	SNAP23	Gene-Term
1763	SNAP29	Gene-Term
1763	VAMP8	Gene-Term
1764	ENAH	Gene-Term
1764	VASP	Gene-Term
1764	CAMK2N1	Gene-Term
1764	EVL	Gene-Term
1765	HRAS	Gene-Term
1765	MAPK1	Gene-Term
1765	ELK1	Gene-Term
1765	PRRT2	Gene-Term
1766	CRTC1	Gene-Term
1766	XBP1	Gene-Term
1766	MANF	Gene-Term
1766	STAU1	Gene-Term
1767	NCSTN	Gene-Term
1767	PSENEN	Gene-Term
1767	APH1A	Gene-Term
1767	CNTN6	Gene-Term
1768	CAD	Gene-Term
1768	PDLIM4	Gene-Term
1768	DPYSL3	Gene-Term
1768	DPYSL2	Gene-Term
1769	PRKCZ	Gene-Term
1769	PRKCI	Gene-Term
1769	RELA	Gene-Term
1769	ERC1	Gene-Term
1770	NPHP4	Gene-Term
1770	KLHL17	Gene-Term
1770	NPHP1	Gene-Term
1770	RPGRIP1L	Gene-Term
1771	ILK	Gene-Term
1771	LIMS2	Gene-Term
1771	PARVA	Gene-Term
1771	PARVB	Gene-Term
1772	RAB2B	Gene-Term
1772	FGA	Gene-Term
1772	KMO	Gene-Term
1772	F2	Gene-Term
1773	SMC1B	Gene-Term
1773	RAD21	Gene-Term
1773	SMC3	Gene-Term
1773	STAG1	Gene-Term
1774	HDAC4	Gene-Term
1774	SUMO1	Gene-Term
1774	HTT	Gene-Term
1774	CTBP1	Gene-Term
1775	PABPC1	Gene-Term
1775	EIF4A3	Gene-Term
1775	SMG1	Gene-Term
1775	RBM8A	Gene-Term
1776	RHEB	Gene-Term
1776	EIF4EBP1	Gene-Term
1776	MTOR	Gene-Term
1776	RPTOR	Gene-Term
1777	APP	Gene-Term
1777	APOE	Gene-Term
1777	CYP46A1	Gene-Term
