Parent	Child	EdgeType
1283	C1QL1	Gene-Term
1283	BAI3	Gene-Term
1284	PRPH	Gene-Term
1284	C1QL4	Gene-Term
1285	MINK1	Gene-Term
1285	CHRNE	Gene-Term
1286	NRG3	Gene-Term
1286	CADPS2	Gene-Term
1287	GPM6A	Gene-Term
1287	CLCN3	Gene-Term
1288	DROSHA	Gene-Term
1288	XRN1	Gene-Term
1289	PRKACA	Gene-Term
1289	KCNK2	Gene-Term
1290	ARHGAP44	Gene-Term
1290	SNX14	Gene-Term
1291	SEPT8	Gene-Term
1291	ZMYND19	Gene-Term
1292	CNGB1	Gene-Term
1292	PRPH2	Gene-Term
1293	DBN1	Gene-Term
1293	ZMYND8	Gene-Term
1294	ASCC1	Gene-Term
1294	KIAA1109	Gene-Term
1295	GABRE	Gene-Term
1295	NR1D1	Gene-Term
1296	SLC9A6	Gene-Term
1296	SLC9B2	Gene-Term
1297	GABRE	Gene-Term
1297	PLCL1	Gene-Term
1298	FLNA	Gene-Term
1298	TMLHE	Gene-Term
1299	TMUB1	Gene-Term
1299	NSG1	Gene-Term
1300	RAB27A	Gene-Term
1300	SYTL3	Gene-Term
1301	TBR1	Gene-Term
1301	TSPYL2	Gene-Term
1302	SYNJ2	Gene-Term
1302	SYNJ2BP	Gene-Term
1303	USH1C	Gene-Term
1303	SLC4A7	Gene-Term
1304	PPP1CA	Gene-Term
1304	PPP1R9A	Gene-Term
1305	DTNA	Gene-Term
1305	DRP2	Gene-Term
1306	RUSC1	Gene-Term
1306	FCHSD1	Gene-Term
1307	ADAM10	Gene-Term
1307	HMGCR	Gene-Term
1308	GRM2	Gene-Term
1308	PCDH17	Gene-Term
1309	CBLN3	Gene-Term
1309	SYCE1L	Gene-Term
1310	SLC29A2	Gene-Term
1310	SLC9B2	Gene-Term
1311	KCNJ4	Gene-Term
1311	BAALC	Gene-Term
1312	CTNNB1	Gene-Term
1312	DACT1	Gene-Term
1313	INA	Gene-Term
1313	TANC1	Gene-Term
1314	STX1A	Gene-Term
1314	SNPH	Gene-Term
1315	PIN1	Gene-Term
1315	SYAP1	Gene-Term
1316	TNR	Gene-Term
1316	MCTP1	Gene-Term
1317	SNTA1	Gene-Term
1317	MAGEE1	Gene-Term
1318	PRNP	Gene-Term
1318	CRYAB	Gene-Term
1319	COPS5	Gene-Term
1319	USP50	Gene-Term
1320	CYP46A1	Gene-Term
1320	CEL	Gene-Term
1321	KCNAB2	Gene-Term
1321	KCNA6	Gene-Term
1322	CPEB3	Gene-Term
1322	NEURL1	Gene-Term
1323	SYPL1	Gene-Term
1323	SCAMP1	Gene-Term
1324	TOR1A	Gene-Term
1324	ATCAY	Gene-Term
1325	SYNPR	Gene-Term
1325	SVOP	Gene-Term
1326	TENM2	Gene-Term
1326	LPHN1	Gene-Term
1327	UTRN	Gene-Term
1327	CNN3	Gene-Term
1328	PPP1R9B	Gene-Term
1328	SAMD14	Gene-Term
1329	GAK	Gene-Term
1329	DCLK1	Gene-Term
1330	GNRH1	Gene-Term
1330	NSMF	Gene-Term
1331	XBP1	Gene-Term
1331	MANF	Gene-Term
1332	LRFN3	Gene-Term
1332	PRODH2	Gene-Term
1333	DNAJA3	Gene-Term
1333	POLG	Gene-Term
1334	FAIM2	Gene-Term
1334	CADM2	Gene-Term
1335	RAB6B	Gene-Term
1335	IGSF21	Gene-Term
1336	SNAP25	Gene-Term
1336	ZDHHC3	Gene-Term
1337	SHISA6	Gene-Term
1337	PRRT1	Gene-Term
1338	DLG4	Gene-Term
1338	ANKS1B	Gene-Term
1339	BCR	Gene-Term
1339	SH2D5	Gene-Term
1340	CNIH2	Gene-Term
1340	SYNGR3	Gene-Term
1341	FOXP2	Gene-Term
1341	SRPX2	Gene-Term
1342	UBA52	Gene-Term
1342	USP48	Gene-Term
1343	CDC42	Gene-Term
1343	CDC42SE2	Gene-Term
1344	SORCS3	Gene-Term
1344	VPS35	Gene-Term
1345	EIF2S1	Gene-Term
1345	DARS	Gene-Term
1346	GRID2	Gene-Term
1346	CBLN3	Gene-Term
1347	LRRTM1	Gene-Term
1347	CLSTN3	Gene-Term
1348	SLC18A1	Gene-Term
1348	SLC16A1	Gene-Term
1349	SH3GL2	Gene-Term
1349	TMEM108	Gene-Term
1350	STX12	Gene-Term
1350	NSG1	Gene-Term
1351	SPG11	Gene-Term
1351	ALS2	Gene-Term
1352	SLC6A17	Gene-Term
1352	TEX15	Gene-Term
1353	DISC1	Gene-Term
1353	ZNF365	Gene-Term
1354	GNG3	Gene-Term
1354	RGS10	Gene-Term
1355	GABRG2	Gene-Term
1355	TTYH1	Gene-Term
1356	FUS	Gene-Term
1356	CHRFAM7A	Gene-Term
1357	NLGN2	Gene-Term
1357	LHFPL4	Gene-Term
1358	RAP1A	Gene-Term
1358	RGS14	Gene-Term
1359	PPT1	Gene-Term
1359	CLN3	Gene-Term
1360	EIF2B3	Gene-Term
1360	PALMD	Gene-Term
1361	PORCN	Gene-Term
1361	RUSC1	Gene-Term
1362	MAP1LC3A	Gene-Term
1362	CHMP2B	Gene-Term
1363	ITSN1	Gene-Term
1363	FCHSD2	Gene-Term
1364	DNM2	Gene-Term
1364	LYPD6	Gene-Term
1365	SLC6A2	Gene-Term
1365	SLC22A2	Gene-Term
1366	GAK	Gene-Term
1366	VPS35	Gene-Term
1367	SLC18A3	Gene-Term
1367	SLC5A7	Gene-Term
1368	TRIP4	Gene-Term
1368	ASCC1	Gene-Term
1369	PSTPIP1	Gene-Term
1369	ABL1	Gene-Term
1370	MYCBP2	Gene-Term
1370	FBXO45	Gene-Term
1371	ARF6	Gene-Term
1371	CPE	Gene-Term
1372	SIPA1L1	Gene-Term
1372	LZTS3	Gene-Term
1373	SYNPR	Gene-Term
1373	SYNGR1	Gene-Term
1374	ERC1	Gene-Term
1374	PHLDB2	Gene-Term
1375	DLG5	Gene-Term
1375	TANC2	Gene-Term
1376	DNM1L	Gene-Term
1376	MFF	Gene-Term
1377	RPS3	Gene-Term
1377	MKLN1	Gene-Term
1378	NEFL	Gene-Term
1378	MTMR2	Gene-Term
1379	SLC8A2	Gene-Term
1379	SLC8A3	Gene-Term
1380	BRSK1	Gene-Term
1380	SYCP2L	Gene-Term
1381	COMT	Gene-Term
1381	APOL2	Gene-Term
1382	SEMA4C	Gene-Term
1382	CHST10	Gene-Term
1383	MICAL1	Gene-Term
1383	RAB10	Gene-Term
1384	PLEKHG5	Gene-Term
1384	MPDZ	Gene-Term
1385	JAK2	Gene-Term
1385	IL31RA	Gene-Term
1386	TEX11	Gene-Term
1386	SYCP2	Gene-Term
1387	ATP6V0D1	Gene-Term
1387	ATP6V1B1	Gene-Term
1388	RELA	Gene-Term
1388	IL1RAP	Gene-Term
1389	RAD21L1	Gene-Term
1389	SMC1B	Gene-Term
1390	REC114	Gene-Term
1390	MEI4	Gene-Term
1391	MAF1	Gene-Term
1391	GATAD2B	Gene-Term
1392	ABHD6	Gene-Term
1392	ABHD17B	Gene-Term
1393	NDFIP1	Gene-Term
1393	NEDD4	Gene-Term
1394	FCGR2B	Gene-Term
1394	BCR	Gene-Term
1395	TMED9	Gene-Term
1395	PRR7	Gene-Term
1396	LAMA2	Gene-Term
1396	DMD	Gene-Term
1396	ZC4H2	Gene-Term
1397	HPCA	Gene-Term
1397	CABP1	Gene-Term
1397	SYNDIG1L	Gene-Term
1398	OTOF	Gene-Term
1398	CHAT	Gene-Term
1398	CHRNA10	Gene-Term
1399	PTPRA	Gene-Term
1399	1372	Child-Parent
1400	AGRN	Gene-Term
1400	PRSS12	Gene-Term
1400	CC2D1A	Gene-Term
1401	DDC	Gene-Term
1401	SLC16A3	Gene-Term
1401	SLC17A5	Gene-Term
1402	RAB27A	Gene-Term
1402	SYTL5	Gene-Term
1402	RAB27B	Gene-Term
1403	ABCC8	Gene-Term
1403	1348	Child-Parent
1404	CASK	Gene-Term
1404	CDH15	Gene-Term
1404	KIRREL3	Gene-Term
1405	PPP1CA	Gene-Term
1405	RGMA	Gene-Term
1405	BMPR2	Gene-Term
1406	GNB5	Gene-Term
1406	MYO5A	Gene-Term
1406	BLVRB	Gene-Term
1407	ESYT3	Gene-Term
1407	ESYT1	Gene-Term
1407	ESYT2	Gene-Term
1408	DNM1	Gene-Term
1408	1376	Child-Parent
1409	PICK1	Gene-Term
1409	SGTA	Gene-Term
1409	TMUB1	Gene-Term
1410	MT3	Gene-Term
1410	SLC30A1	Gene-Term
1410	SLC30A3	Gene-Term
1411	SCAMP5	Gene-Term
1411	APBA2	Gene-Term
1411	CNTNAP1	Gene-Term
1412	VAMP7	Gene-Term
1412	ACTR2	Gene-Term
1412	CORO1A	Gene-Term
1413	STAT3	Gene-Term
1413	PSEN2	Gene-Term
1413	SRI	Gene-Term
1414	EIF2B5	Gene-Term
1414	1293	Child-Parent
1415	GABRE	Gene-Term
1415	CHRND	Gene-Term
1415	ZACN	Gene-Term
1416	CTNNB1	Gene-Term
1416	CHD8	Gene-Term
1416	TNIK	Gene-Term
1417	MAPK10	Gene-Term
1417	SARM1	Gene-Term
1417	NMNAT2	Gene-Term
1418	GABRQ	Gene-Term
1418	SYTL4	Gene-Term
1418	BAIAP3	Gene-Term
1419	CRHBP	Gene-Term
1419	1368	Child-Parent
1420	ACTB	Gene-Term
1420	TUBA1A	Gene-Term
1420	TUBB2B	Gene-Term
1421	ARF6	Gene-Term
1421	PSD2	Gene-Term
1421	PSD3	Gene-Term
1422	STX2	Gene-Term
1422	PCDH8	Gene-Term
1422	RNF112	Gene-Term
1423	MYH9	Gene-Term
1423	MYL7	Gene-Term
1423	MYH10	Gene-Term
1424	FCHSD1	Gene-Term
1424	1363	Child-Parent
1425	PDE2A	Gene-Term
1425	ADCY8	Gene-Term
1425	ADCY1	Gene-Term
1426	COL4A5	Gene-Term
1426	ITGB1	Gene-Term
1426	COL13A1	Gene-Term
1427	ATP1A2	Gene-Term
1427	1387	Child-Parent
1428	IL1RAPL2	Gene-Term
1428	PTPRD	Gene-Term
1428	SLITRK4	Gene-Term
1429	DGKB	Gene-Term
1429	DGKE	Gene-Term
1429	CEL	Gene-Term
1430	CRHR2	Gene-Term
1430	UCN	Gene-Term
1430	CRHBP	Gene-Term
1431	UNC5C	Gene-Term
1431	1382	Child-Parent
1432	SLC1A2	Gene-Term
