Parent	Child	EdgeType
1319	GNB5	Gene-Term
1319	HTR2A	Gene-Term
1319	HTR2B	Gene-Term
1320	CHRNB4	Gene-Term
1320	CHRNB2	Gene-Term
1320	CHRNA4	Gene-Term
1320	CHRNA7	Gene-Term
1320	JAK2	Gene-Term
1320	CHRNA3	Gene-Term
1321	RHOA	Gene-Term
1321	DLG4	Gene-Term
1321	CDC42	Gene-Term
1321	RAC1	Gene-Term
1321	FYN	Gene-Term
1321	ARHGAP33	Gene-Term
1322	VCP	Gene-Term
1322	SIGMAR1	Gene-Term
1322	SPG11	Gene-Term
1322	FUS	Gene-Term
1322	CHMP2B	Gene-Term
1322	ALS2	Gene-Term
1323	PSEN1	Gene-Term
1323	NCSTN	Gene-Term
1323	PSENEN	Gene-Term
1323	APH1A	Gene-Term
1323	PSEN2	Gene-Term
1323	CNTN1	Gene-Term
1324	GSK3B	Gene-Term
1324	DVL1	Gene-Term
1324	WNT3A	Gene-Term
1324	LRP6	Gene-Term
1324	CSNK1G1	Gene-Term
1324	CSNK1G2	Gene-Term
1325	YKT6	Gene-Term
1325	NSF	Gene-Term
1325	STX12	Gene-Term
1325	VPS45	Gene-Term
1325	EXOC3	Gene-Term
1325	DNM1L	Gene-Term
1326	CAMK2B	Gene-Term
1326	CALB2	Gene-Term
1326	PPP3CC	Gene-Term
1326	HPCA	Gene-Term
1326	PPP3CB	Gene-Term
1326	PPP3CA	Gene-Term
1327	DCC	Gene-Term
1327	SRC	Gene-Term
1327	PTK2	Gene-Term
1327	FYN	Gene-Term
1327	YES1	Gene-Term
1327	UNC5C	Gene-Term
1328	DNM2	Gene-Term
1328	CHRM2	Gene-Term
1328	ARRB2	Gene-Term
1328	ARRB1	Gene-Term
1328	DNM1	Gene-Term
1328	F2R	Gene-Term
1329	AGRN	Gene-Term
1329	LRP8	Gene-Term
1329	APOE	Gene-Term
1329	GPC6	Gene-Term
1329	GPC4	Gene-Term
1329	GPC1	Gene-Term
1330	RAB11A	Gene-Term
1330	ASAP1	Gene-Term
1330	RAB8A	Gene-Term
1330	EXOC4	Gene-Term
1330	EXOC3	Gene-Term
1330	CNGB1	Gene-Term
1331	UNC13A	Gene-Term
1331	UNC13B	Gene-Term
1331	UNC13C	Gene-Term
1331	CALM1	Gene-Term
1331	CALM3	Gene-Term
1331	CALM2	Gene-Term
1332	RAB6B	Gene-Term
1332	RAB18	Gene-Term
1332	RAB3GAP1	Gene-Term
1332	RAB3GAP2	Gene-Term
1332	DCTN2	Gene-Term
1332	DYNLL2	Gene-Term
1333	NRP1	Gene-Term
1333	GSK3B	Gene-Term
1333	FYN	Gene-Term
1333	CDK5	Gene-Term
1333	DPYSL3	Gene-Term
1333	CDK5R1	Gene-Term
1334	RHOA	Gene-Term
1334	CDC42	Gene-Term
1334	RAC1	Gene-Term
1334	ARHGAP44	Gene-Term
1334	ABR	Gene-Term
1334	ARHGAP39	Gene-Term
1335	GRID2	Gene-Term
1335	NRXN1	Gene-Term
1335	CTNND2	Gene-Term
1335	CNTNAP2	Gene-Term
1335	CTNNA2	Gene-Term
1335	PTPRD	Gene-Term
1336	USH1C	Gene-Term
1336	CIB2	Gene-Term
1336	USH2A	Gene-Term
1336	MYO7A	Gene-Term
1336	PCDH15	Gene-Term
1336	CLRN1	Gene-Term
1337	AP2B1	Gene-Term
1337	CLTA	Gene-Term
1337	WNT5A	Gene-Term
1337	CLTB	Gene-Term
1337	FZD5	Gene-Term
1337	ROR1	Gene-Term
1338	AGRN	Gene-Term
1338	BCAN	Gene-Term
1338	GPC6	Gene-Term
1338	GPC4	Gene-Term
1338	GPC1	Gene-Term
1338	CSPG5	Gene-Term
1339	EIF2S1	Gene-Term
1339	EIF2B1	Gene-Term
1339	EIF2B2	Gene-Term
1339	EIF2B5	Gene-Term
1339	EIF2B3	Gene-Term
1339	EIF2B4	Gene-Term
1340	PTPN5	Gene-Term
1340	SNCB	Gene-Term
1340	SNAP25	Gene-Term
1340	MAPT	Gene-Term
1340	MAP2	Gene-Term
1340	NMNAT2	Gene-Term
1341	APP	Gene-Term
1341	OPRM1	Gene-Term
1341	PDYN	Gene-Term
1341	OPRK1	Gene-Term
1341	OPRD1	Gene-Term
1341	PSENEN	Gene-Term
1341	MME	Gene-Term
1342	EFNB1	Gene-Term
1342	EFNB3	Gene-Term
1342	EPHB1	Gene-Term
1342	EPHB2	Gene-Term
1342	EFNA5	Gene-Term
1342	EFNB2	Gene-Term
1342	GRIP1	Gene-Term
1343	EGFR	Gene-Term
1343	PTEN	Gene-Term
1343	FGFR2	Gene-Term
1343	PLCB1	Gene-Term
1343	PLCG1	Gene-Term
1343	PLCB3	Gene-Term
1343	PLCB4	Gene-Term
1344	CAMK2G	Gene-Term
1344	CAMK2B	Gene-Term
1344	CAMK2A	Gene-Term
1344	CALM1	Gene-Term
1344	CALM3	Gene-Term
1344	CALM2	Gene-Term
1344	KCNH1	Gene-Term
1345	SEPT5	Gene-Term
1345	SEPT8	Gene-Term
1345	SEPT6	Gene-Term
1345	SEPT3	Gene-Term
1345	SEPT4	Gene-Term
1345	SEPT11	Gene-Term
1345	SEPT1	Gene-Term
1346	CALM1	Gene-Term
1346	CALM3	Gene-Term
1346	KCNQ2	Gene-Term
1346	KCNN3	Gene-Term
1346	KCNN2	Gene-Term
1346	CALM2	Gene-Term
1346	KCNN1	Gene-Term
1347	SH3GL2	Gene-Term
1347	ITSN1	Gene-Term
1347	PICALM	Gene-Term
1347	GAK	Gene-Term
1347	RAB5B	Gene-Term
1347	CLTB	Gene-Term
1347	DENND1A	Gene-Term
1348	MYO7A	Gene-Term
1348	RAB27A	Gene-Term
1348	EXOC4	Gene-Term
1348	MYO5A	Gene-Term
1348	MYRIP	Gene-Term
1348	RAB27B	Gene-Term
1348	EXOC3	Gene-Term
1349	SNTB2	Gene-Term
1349	CAV3	Gene-Term
1349	DMD	Gene-Term
1349	SNTA1	Gene-Term
1349	SNTB1	Gene-Term
1349	UTRN	Gene-Term
1349	SSPN	Gene-Term
1350	RHOA	Gene-Term
1350	CDC42	Gene-Term
1350	RAC1	Gene-Term
1350	PLEKHG5	Gene-Term
1350	ARHGEF15	Gene-Term
1350	DNMBP	Gene-Term
1350	ARHGAP39	Gene-Term
1351	ARF6	Gene-Term
1351	PSD	Gene-Term
1351	ARFGAP1	Gene-Term
1351	ARF1	Gene-Term
1351	ARF4	Gene-Term
1351	RAB11A	Gene-Term
1351	ASAP1	Gene-Term
1352	GRIN2B	Gene-Term
1352	DLG1	Gene-Term
1352	DLG4	Gene-Term
1352	DLG3	Gene-Term
1352	DLGAP1	Gene-Term
1352	DLG2	Gene-Term
1352	CRIPT	Gene-Term
1353	AKAP5	Gene-Term
1353	PRKACA	Gene-Term
1353	PRKAR1A	Gene-Term
1353	PRKAR2B	Gene-Term
1353	PRKAR1B	Gene-Term
1353	KCNC2	Gene-Term
1353	KCNB1	Gene-Term
1354	DCC	Gene-Term
1354	SRC	Gene-Term
1354	PTK2	Gene-Term
1354	CDC42	Gene-Term
1354	RAC1	Gene-Term
1354	TRIO	Gene-Term
1354	ABLIM3	Gene-Term
1355	THY1	Gene-Term
1355	NTNG1	Gene-Term
1355	NTNG2	Gene-Term
1355	CNTN4	Gene-Term
1355	CNTN5	Gene-Term
1355	MDGA1	Gene-Term
1355	NRN1	Gene-Term
1356	ACTR2	Gene-Term
1356	VCP	Gene-Term
1356	UNC13D	Gene-Term
1356	VAT1	Gene-Term
1356	GDI2	Gene-Term
1356	MAPK1	Gene-Term
1356	FABP5	Gene-Term
1357	CDH1	Gene-Term
1357	STX4	Gene-Term
1357	CTNND1	Gene-Term
1357	EXOC4	Gene-Term
1357	CTNNB1	Gene-Term
1357	EXOC3	Gene-Term
1357	CTNNA1	Gene-Term
1358	GSK3B	Gene-Term
1358	DVL1	Gene-Term
1358	WNT3A	Gene-Term
1358	GSK3A	Gene-Term
1358	LRP6	Gene-Term
1358	FZD5	Gene-Term
1358	CSNK1G1	Gene-Term
1359	RHOA	Gene-Term
1359	ACTB	Gene-Term
1359	CDC42	Gene-Term
1359	RAC1	Gene-Term
1359	PFN1	Gene-Term
1359	PFN2	Gene-Term
1359	SRGAP2	Gene-Term
1360	PTK2	Gene-Term
1360	HRAS	Gene-Term
1360	FYN	Gene-Term
1360	SOS1	Gene-Term
1360	PTPRA	Gene-Term
1360	SPTBN2	Gene-Term
1360	SPTBN1	Gene-Term
1361	GNG3	Gene-Term
1361	WNT5A	Gene-Term
1361	GNB5	Gene-Term
1361	PLCB1	Gene-Term
1361	PLCB3	Gene-Term
1361	FZD5	Gene-Term
1361	FZD3	Gene-Term
1362	EPHB1	Gene-Term
1362	EPHB2	Gene-Term
1362	PSEN1	Gene-Term
1362	NCSTN	Gene-Term
1362	PSENEN	Gene-Term
1362	APH1A	Gene-Term
1362	PSEN2	Gene-Term
1363	SYT1	Gene-Term
1363	CPLX1	Gene-Term
1363	RAB3C	Gene-Term
1363	SYT10	Gene-Term
1363	SYNGR1	Gene-Term
1363	BCAN	Gene-Term
1363	SVOP	Gene-Term
1364	L1CAM	Gene-Term
1364	ITPR1	Gene-Term
1364	ANK2	Gene-Term
1364	SPTBN2	Gene-Term
1364	SPTBN1	Gene-Term
1364	ANK1	Gene-Term
1364	ANK3	Gene-Term
1365	RPL3	Gene-Term
1365	RPS13	Gene-Term
1365	RPS18	Gene-Term
1365	RPL8	Gene-Term
1365	RPS14	Gene-Term
1365	PEBP1	Gene-Term
1365	RPS20	Gene-Term
1366	APP	Gene-Term
1366	VCP	Gene-Term
1366	PSEN1	Gene-Term
1366	MAPT	Gene-Term
1366	PSEN2	Gene-Term
1366	FUS	Gene-Term
1366	CHMP2B	Gene-Term
1367	BDNF	Gene-Term
1367	STAC3	Gene-Term
1367	GRM4	Gene-Term
1367	GRM5	Gene-Term
1367	GRM7	Gene-Term
1367	GRM1	Gene-Term
1367	GRM2	Gene-Term
1368	CAMK2G	Gene-Term
1368	CAMK2B	Gene-Term
1368	CAMK2A	Gene-Term
1368	HRAS	Gene-Term
1368	AKAP9	Gene-Term
1368	JAK2	Gene-Term
1368	BRAF	Gene-Term
1369	NAPG	Gene-Term
1369	NSF	Gene-Term
1369	VAMP4	Gene-Term
1369	STX16	Gene-Term
1369	STX6	Gene-Term
1369	NAPA	Gene-Term
1369	RAB6B	Gene-Term
1370	SYNJ2	Gene-Term
1370	SYNJ1	Gene-Term
1370	PTEN	Gene-Term
1370	PLCB1	Gene-Term
1370	PLCG1	Gene-Term
1370	PLCB3	Gene-Term
1370	PLCB4	Gene-Term
1370	ITPKA	Gene-Term
1371	RHOA	Gene-Term
1371	AKT1	Gene-Term
1371	SRC	Gene-Term
1371	PTK2	Gene-Term
1371	CDC42	Gene-Term
1371	RAC1	Gene-Term
1371	ARHGEF7	Gene-Term
1371	ARHGEF28	Gene-Term
1372	PICALM	Gene-Term
1372	DNM3	Gene-Term
1372	AMPH	Gene-Term
1372	EPS15	Gene-Term
1372	DNM2	Gene-Term
1372	DNM1	Gene-Term
1372	CTTN	Gene-Term
1372	DNMBP	Gene-Term
1373	CACNA1D	Gene-Term
1373	CACNA1C	Gene-Term
1373	VAMP2	Gene-Term
1373	STX1A	Gene-Term
1373	SNAP25	Gene-Term
1373	STXBP1	Gene-Term
1373	SYT5	Gene-Term
1373	ITPR1	Gene-Term
1374	HORMAD1	Gene-Term
1374	SYCP3	Gene-Term
1374	SYCP2	Gene-Term
1374	SYCP1	Gene-Term
1374	SYCE1	Gene-Term
1374	SMC1B	Gene-Term
1374	SYCE2	Gene-Term
1374	MEI1	Gene-Term
1375	STX1B	Gene-Term
1375	SYT11	Gene-Term
1375	HIP1R	Gene-Term
1375	GAK	Gene-Term
1375	SYT12	Gene-Term
1375	SNCA	Gene-Term
1375	MAPT	Gene-Term
1375	DGKQ	Gene-Term
1376	PPP2CA	Gene-Term
1376	PPP1CC	Gene-Term
1376	CDC42	Gene-Term
1376	CDC20	Gene-Term
1376	RPS27	Gene-Term
1376	NDE1	Gene-Term
1376	DYNLL2	Gene-Term
1376	NDEL1	Gene-Term
1377	SNAP29	Gene-Term
1377	RAB5C	Gene-Term
1377	LAMP1	Gene-Term
1377	PSEN1	Gene-Term
1377	DNAJC5	Gene-Term
1377	ARL8A	Gene-Term
1377	SYNGR1	Gene-Term
1377	NCSTN	Gene-Term
1378	CHRNB4	Gene-Term
1378	SNAP25	Gene-Term
1378	SNAP23	Gene-Term
1378	ADAM10	Gene-Term
1378	PLD1	Gene-Term
1378	CD47	Gene-Term
1378	KCNAB2	Gene-Term
1378	SIRPA	Gene-Term
1379	GRIK2	Gene-Term
1379	DLG1	Gene-Term
1379	DLG4	Gene-Term
1379	GRIK4	Gene-Term
1379	GRIK5	Gene-Term
1379	DLG3	Gene-Term
1379	GRIK1	Gene-Term
1379	GRIK3	Gene-Term
1380	HSPA8	Gene-Term
1380	HNRNPD	Gene-Term
1380	HNRNPA3	Gene-Term
1380	HNRNPR	Gene-Term
1380	ELAVL1	Gene-Term
1380	EIF4A3	Gene-Term
1380	FUS	Gene-Term
1380	HNRNPH2	Gene-Term
1381	UBA52	Gene-Term
1381	PSMC4	Gene-Term
1381	PSMC5	Gene-Term
1381	PSMC2	Gene-Term
1381	PSMA3	Gene-Term
1381	EGLN1	Gene-Term
1381	PSMA7	Gene-Term
1381	RELA	Gene-Term
1382	CACNA1D	Gene-Term
1382	CACNG3	Gene-Term
1382	STAC3	Gene-Term
1382	CACNG7	Gene-Term
1382	CACNG2	Gene-Term
1382	CACNA1C	Gene-Term
1382	PDE4B	Gene-Term
1382	CACNG8	Gene-Term
1383	SYT1	Gene-Term
1383	SH3GL3	Gene-Term
1383	PICALM	Gene-Term
1383	HIP1R	Gene-Term
1383	GAK	Gene-Term
1383	PACSIN1	Gene-Term
1383	CLTB	Gene-Term
1383	ZDHHC17	Gene-Term
1384	SYCP3	Gene-Term
1384	SYCP2	Gene-Term
1384	SYCP1	Gene-Term
1384	SYNE1	Gene-Term
1384	SYCE1	Gene-Term
1384	SMC1B	Gene-Term
1384	SYCE2	Gene-Term
1384	SYCE3	Gene-Term
1385	CACNG3	Gene-Term
1385	ADAM23	Gene-Term
1385	DLG4	Gene-Term
1385	LGI1	Gene-Term
1385	ADAM22	Gene-Term
1385	CACNG2	Gene-Term
1385	CACNG4	Gene-Term
1385	CACNG8	Gene-Term
1386	DLG3	Gene-Term
1386	GRM5	Gene-Term
1386	GRM1	Gene-Term
1386	NLGN4X	Gene-Term
1386	OPHN1	Gene-Term
1386	NLGN3	Gene-Term
1386	FMR1	Gene-Term
1386	HOMER1	Gene-Term
1387	ARFGAP1	Gene-Term
1387	ARF1	Gene-Term
1387	ARF4	Gene-Term
1387	SEC22B	Gene-Term
1387	KIF21B	Gene-Term
1387	KIF5A	Gene-Term
1387	KIF1A	Gene-Term
1387	TMED9	Gene-Term
1388	UBA52	Gene-Term
1388	PSMC4	Gene-Term
1388	PSMC5	Gene-Term
1388	PSMC2	Gene-Term
1388	PSMA3	Gene-Term
1388	PTEN	Gene-Term
1388	NF1	Gene-Term
1388	PSMA7	Gene-Term
1389	AGRN	Gene-Term
1389	PTK2B	Gene-Term
1389	SRC	Gene-Term
1389	PTK2	Gene-Term
1389	MUSK	Gene-Term
1389	RAPSN	Gene-Term
1389	CHRNG	Gene-Term
1389	CHRNB1	Gene-Term
1390	DRD4	Gene-Term
1390	OPRM1	Gene-Term
1390	OPRK1	Gene-Term
1390	GRM6	Gene-Term
1390	ARR3	Gene-Term
1390	DRD2	Gene-Term
1390	DRD3	Gene-Term
1390	OPRD1	Gene-Term
1391	SRC	Gene-Term
1391	ITGB1	Gene-Term
1391	PTK2	Gene-Term
1391	ITGB3	Gene-Term
1391	SOS1	Gene-Term
1391	FGB	Gene-Term
1391	FGA	Gene-Term
1391	RAP1A	Gene-Term
1392	SH3GL2	Gene-Term
1392	EGFR	Gene-Term
1392	AP2B1	Gene-Term
1392	CLTA	Gene-Term
1392	DNM3	Gene-Term
1392	DNM2	Gene-Term
1392	DNM1	Gene-Term
1392	L1CAM	Gene-Term
1393	EFNA2	Gene-Term
1393	NTF4	Gene-Term
1393	NTF3	Gene-Term
1393	BDNF	Gene-Term
1393	EPHA4	Gene-Term
1393	EFNA5	Gene-Term
1393	SRC	Gene-Term
1393	FGFR2	Gene-Term
1394	PRKCG	Gene-Term
1394	PTK2B	Gene-Term
1394	SRC	Gene-Term
1394	ITGB1	Gene-Term
1394	PTK2	Gene-Term
1394	ITGB3	Gene-Term
1394	LYN	Gene-Term
1394	PRKCB	Gene-Term
1395	AGRN	Gene-Term
1395	ITGA3	Gene-Term
1395	ITGA8	Gene-Term
1395	SRC	Gene-Term
1395	LAMA2	Gene-Term
1395	ITGB1	Gene-Term
1395	PTK2	Gene-Term
1395	LAMA5	Gene-Term
1395	ITGA2	Gene-Term
1396	EFNB1	Gene-Term
1396	EPHA7	Gene-Term
1396	EFNA2	Gene-Term
1396	EPHB2	Gene-Term
1396	EPHA4	Gene-Term
1396	EFNA5	Gene-Term
1396	EFNB2	Gene-Term
1396	SRC	Gene-Term
1396	ADAM10	Gene-Term
1397	GABRG2	Gene-Term
1397	SLC32A1	Gene-Term
1397	SNCB	Gene-Term
1397	GABRD	Gene-Term
1397	SYN1	Gene-Term
1397	SLC17A7	Gene-Term
1397	SLC17A6	Gene-Term
1397	SLC6A17	Gene-Term
1397	GAD2	Gene-Term
1398	EFNB1	Gene-Term
1398	EFNB3	Gene-Term
1398	EFNA2	Gene-Term
1398	EPHB1	Gene-Term
1398	EPHB2	Gene-Term
1398	EPHA4	Gene-Term
1398	EFNA5	Gene-Term
1398	NLGN1	Gene-Term
1398	NRXN2	Gene-Term
1399	AKT1	Gene-Term
1399	GSK3B	Gene-Term
1399	PTEN	Gene-Term
1399	HRAS	Gene-Term
1399	BCL2L1	Gene-Term
1399	MTOR	Gene-Term
1399	TSC2	Gene-Term
1399	PDPK1	Gene-Term
1399	GSK3A	Gene-Term
1400	NRXN1	Gene-Term
1400	SHANK2	Gene-Term
1400	GRM5	Gene-Term
1400	NLGN4X	Gene-Term
1400	NLGN3	Gene-Term
1400	TSC2	Gene-Term
1400	FMR1	Gene-Term
1400	MECP2	Gene-Term
1400	CNTNAP2	Gene-Term
1401	BDNF	Gene-Term
1401	SYP	Gene-Term
1401	APP	Gene-Term
1401	CHAT	Gene-Term
1401	PSEN1	Gene-Term
1401	MAPT	Gene-Term
1401	MAP2	Gene-Term
1401	APOE	Gene-Term
1401	BACE1	Gene-Term
1402	NLGN1	Gene-Term
1402	NRXN1	Gene-Term
1402	NRXN2	Gene-Term
1402	NLGN2	Gene-Term
1402	NLGN4X	Gene-Term
1402	NLGN3	Gene-Term
1402	CADM2	Gene-Term
1402	CADM3	Gene-Term
1402	EPB41	Gene-Term
1403	GABRR3	Gene-Term
1403	GAD1	Gene-Term
1403	SLC1A2	Gene-Term
1403	SLC6A11	Gene-Term
1403	SLC1A1	Gene-Term
1403	SLC1A3	Gene-Term
1403	GAD2	Gene-Term
1403	SLC6A13	Gene-Term
1403	GLUL	Gene-Term
1404	WNT5A	Gene-Term
1404	DVL1	Gene-Term
1404	CTNNB1	Gene-Term
1404	WNT3A	Gene-Term
1404	LRP6	Gene-Term
1404	FZD5	Gene-Term
1404	FZD3	Gene-Term
1404	PORCN	Gene-Term
1404	WNT7A	Gene-Term
1405	SRC	Gene-Term
1405	EGFR	Gene-Term
1405	PTK2	Gene-Term
1405	CDC42	Gene-Term
1405	SH3GL1	Gene-Term
1405	CTTN	Gene-Term
1405	ARHGEF7	Gene-Term
1405	FYN	Gene-Term
1405	YES1	Gene-Term
1406	EFNB1	Gene-Term
1406	EFNB3	Gene-Term
1406	EFNA2	Gene-Term
1406	EFNA5	Gene-Term
1406	EFNB2	Gene-Term
1406	NLGN1	Gene-Term
1406	NLGN2	Gene-Term
1406	NLGN4X	Gene-Term
1406	NLGN3	Gene-Term
1407	SRC	Gene-Term
1407	HRAS	Gene-Term
1407	AP3B1	Gene-Term
1407	MAPK1	Gene-Term
1407	AKAP9	Gene-Term
1407	FXR1	Gene-Term
1407	JAK2	Gene-Term
1407	BRAF	Gene-Term
1407	RAP1A	Gene-Term
1408	SH3GL2	Gene-Term
1408	EGFR	Gene-Term
1408	CDC42	Gene-Term
1408	SH3GL3	Gene-Term
1408	SH3KBP1	Gene-Term
1408	UBA52	Gene-Term
1408	SH3GL1	Gene-Term
1408	CTTN	Gene-Term
1408	ARHGEF7	Gene-Term
1409	SH3GL2	Gene-Term
1409	EGFR	Gene-Term
1409	SYT1	Gene-Term
1409	SH3GL3	Gene-Term
1409	SH3KBP1	Gene-Term
1409	WNT5A	Gene-Term
1409	EPS15	Gene-Term
1409	SH3GL1	Gene-Term
1409	FGFR2	Gene-Term
1410	ATP2B4	Gene-Term
1410	DLG1	Gene-Term
1410	DLG4	Gene-Term
1410	DLG3	Gene-Term
1410	DLG2	Gene-Term
1410	CALM1	Gene-Term
1410	CALM3	Gene-Term
1410	CASK	Gene-Term
1410	CALM2	Gene-Term
1411	BIN1	Gene-Term
1411	PPP3CC	Gene-Term
1411	PICALM	Gene-Term
1411	SYNJ2	Gene-Term
1411	SYNJ1	Gene-Term
1411	EPS15	Gene-Term
1411	DNM1	Gene-Term
1411	PPP3CB	Gene-Term
1411	PPP3CA	Gene-Term
1412	PPP2CA	Gene-Term
1412	PPP1CA	Gene-Term
1412	PPP1CC	Gene-Term
1412	PPP1CB	Gene-Term
1412	ARF1	Gene-Term
1412	ARF4	Gene-Term
1412	CALM1	Gene-Term
1412	CALM3	Gene-Term
1412	CALM2	Gene-Term
1413	PRKCG	Gene-Term
1413	GNG3	Gene-Term
1413	GNB5	Gene-Term
1413	GRM5	Gene-Term
1413	PRKCB	Gene-Term
1413	PLCB1	Gene-Term
1413	ITPR1	Gene-Term
1413	PLCB3	Gene-Term
1413	PLCB4	Gene-Term
1414	CDC42	Gene-Term
1414	CDH2	Gene-Term
1414	CTNNB1	Gene-Term
1414	MAPK14	Gene-Term
1414	MEF2C	Gene-Term
1414	ABL1	Gene-Term
1414	CTNNA1	Gene-Term
1414	CDH15	Gene-Term
1414	CTNNA2	Gene-Term
1415	YWHAQ	Gene-Term
1415	YWHAZ	Gene-Term
1415	VAMP2	Gene-Term
1415	RAB8A	Gene-Term
1415	RAB10	Gene-Term
1415	SLC2A4	Gene-Term
1415	YWHAG	Gene-Term
1415	YWHAE	Gene-Term
1415	YWHAH	Gene-Term
1416	PPP2CA	Gene-Term
1416	YWHAQ	Gene-Term
1416	YWHAZ	Gene-Term
1416	MAPK1	Gene-Term
1416	YWHAG	Gene-Term
1416	PIN1	Gene-Term
1416	YWHAE	Gene-Term
