Parent	Child	EdgeType
1283	ACTN1	Gene-Term
1283	VTI1B	Gene-Term
1283	APP	Gene-Term
1283	ACTN2	Gene-Term
1283	IGF1	Gene-Term
1283	FGB	Gene-Term
1283	FGA	Gene-Term
1283	SPARC	Gene-Term
1283	SRGN	Gene-Term
1283	CLU	Gene-Term
1284	TNC	Gene-Term
1284	APP	Gene-Term
1284	CDH2	Gene-Term
1284	PENK	Gene-Term
1284	ADAM10	Gene-Term
1284	FGA	Gene-Term
1284	WFS1	Gene-Term
1284	APOE	Gene-Term
1284	C4A	Gene-Term
1284	SPARCL1	Gene-Term
1285	UBA52	Gene-Term
1285	CDC20	Gene-Term
1285	RNF19A	Gene-Term
1285	PJA2	Gene-Term
1285	NEDD4	Gene-Term
1285	TRIM9	Gene-Term
1285	FBXO2	Gene-Term
1285	FBXL20	Gene-Term
1285	ZNRF1	Gene-Term
1285	ZNRF2	Gene-Term
1286	PRKACA	Gene-Term
1286	RAB11A	Gene-Term
1286	RAB8A	Gene-Term
1286	TUBA1A	Gene-Term
1286	AKAP9	Gene-Term
1286	YWHAG	Gene-Term
1286	PRKAR2B	Gene-Term
1286	NDE1	Gene-Term
1286	YWHAE	Gene-Term
1286	DCTN2	Gene-Term
1286	NPHP4	Gene-Term
1287	CHRNB4	Gene-Term
1287	SCAMP1	Gene-Term
1287	SNAP25	Gene-Term
1287	SNAP23	Gene-Term
1287	ADAM10	Gene-Term
1287	DNAJC5	Gene-Term
1287	PLD1	Gene-Term
1287	RAP1A	Gene-Term
1287	PGRMC1	Gene-Term
1287	CD47	Gene-Term
1287	P2RX1	Gene-Term
1287	KCNAB2	Gene-Term
1288	AGRN	Gene-Term
1288	SRC	Gene-Term
1288	LAMA2	Gene-Term
1288	ITGB1	Gene-Term
1288	PTK2	Gene-Term
1288	LAMA5	Gene-Term
1288	CHRM1	Gene-Term
1288	CTTN	Gene-Term
1288	PAK2	Gene-Term
1288	ARHGEF7	Gene-Term
1288	PAK3	Gene-Term
1288	DMD	Gene-Term
1288	UTRN	Gene-Term
1288	CHRNA1	Gene-Term
1288	RAPSN	Gene-Term
1289	SRC	Gene-Term
1289	ITGB3	Gene-Term
1289	CNKSR2	Gene-Term
1289	ARRB2	Gene-Term
1289	ARRB1	Gene-Term
1289	HRAS	Gene-Term
1289	AP3B1	Gene-Term
1289	MAPK1	Gene-Term
1289	AKAP9	Gene-Term
1289	FXR1	Gene-Term
1289	FGB	Gene-Term
1289	PEBP1	Gene-Term
1289	BRAF	Gene-Term
1289	FGA	Gene-Term
1289	RAP1A	Gene-Term
1290	GNG3	Gene-Term
1290	CHRM1	Gene-Term
1290	APP	Gene-Term
1290	NTS	Gene-Term
1290	CCK	Gene-Term
1290	CASR	Gene-Term
1290	GNRH1	Gene-Term
1290	GNB5	Gene-Term
1290	LPAR1	Gene-Term
1290	GRM5	Gene-Term
1290	NMU	Gene-Term
1290	OXT	Gene-Term
1290	HCRT	Gene-Term
1290	GRM1	Gene-Term
1290	ANXA1	Gene-Term
1290	PLCB1	Gene-Term
1290	F2R	Gene-Term
1290	P2RY1	Gene-Term
1290	CHRM3	Gene-Term
1290	CHRM5	Gene-Term
1290	TRIO	Gene-Term
1290	ADRA1A	Gene-Term
1290	NTSR1	Gene-Term
1290	HTR2A	Gene-Term
1290	HTR2B	Gene-Term
1290	GHSR	Gene-Term
1290	PLCB3	Gene-Term
1290	NPFF	Gene-Term
1290	PLCB4	Gene-Term
1291	GNG3	Gene-Term
1291	APP	Gene-Term
1291	CHRM2	Gene-Term
1291	HRH3	Gene-Term
1291	CASR	Gene-Term
1291	DRD4	Gene-Term
1291	OPRM1	Gene-Term
1291	PDYN	Gene-Term
1291	OPRK1	Gene-Term
1291	CHRM4	Gene-Term
1291	ADRA2C	Gene-Term
1291	GRM6	Gene-Term
1291	ADCY8	Gene-Term
1291	GNB5	Gene-Term
1291	LPAR1	Gene-Term
1291	ADORA1	Gene-Term
1291	GRM4	Gene-Term
1291	GPER1	Gene-Term
1291	ADCY1	Gene-Term
1291	PNOC	Gene-Term
1291	GRM8	Gene-Term
1291	HTR1B	Gene-Term
1291	GRM7	Gene-Term
1291	DRD2	Gene-Term
1291	GABBR2	Gene-Term
1291	P2RY4	Gene-Term
1291	NMU	Gene-Term
1291	DRD3	Gene-Term
1291	PENK	Gene-Term
1291	OPRD1	Gene-Term
1291	CNR1	Gene-Term
1291	ANXA1	Gene-Term
1291	GRM2	Gene-Term
1292	KCNC1	Gene-Term
1292	KCNA1	Gene-Term
1292	RPLP2	Gene-Term
1292	RPS3	Gene-Term
1292	UBA52	Gene-Term
1292	KCNQ3	Gene-Term
1292	RPL18A	Gene-Term
1292	RPS13	Gene-Term
1292	RPL38	Gene-Term
1292	RPS23	Gene-Term
1292	RPS25	Gene-Term
1292	RPL5	Gene-Term
1292	RPLP0	Gene-Term
1292	RPS19	Gene-Term
1292	RPS18	Gene-Term
1292	RPS3A	Gene-Term
1292	EEF1A2	Gene-Term
1292	RPL30	Gene-Term
1292	RPL8	Gene-Term
1292	RPL23	Gene-Term
1292	RPS9	Gene-Term
1292	RPS7	Gene-Term
1292	RPL10A	Gene-Term
1292	RPS14	Gene-Term
1292	RPL12	Gene-Term
1292	RPS27	Gene-Term
1292	KCND2	Gene-Term
1292	RPL14	Gene-Term
1292	RPS20	Gene-Term
1292	RPS17	Gene-Term
1292	RPL24	Gene-Term
1292	KCNQ2	Gene-Term
1292	RPS21	Gene-Term
1292	KCND3	Gene-Term
1292	KCNA2	Gene-Term
1292	KCNC2	Gene-Term
1292	KCNA4	Gene-Term
1292	KCNC3	Gene-Term
1292	KCNB1	Gene-Term
1292	KCNA6	Gene-Term
1292	KCNA3	Gene-Term
1293	SH3GL2	Gene-Term
1293	BIN1	Gene-Term
1293	EGFR	Gene-Term
1293	VAMP3	Gene-Term
1293	VAMP2	Gene-Term
1293	SYT1	Gene-Term
1293	VAMP7	Gene-Term
1293	VAMP4	Gene-Term
1293	AP2B1	Gene-Term
1293	ITSN1	Gene-Term
1293	CLTA	Gene-Term
1293	SH3GL3	Gene-Term
1293	SLC2A8	Gene-Term
1293	SYT8	Gene-Term
1293	RAB5C	Gene-Term
1293	SYT9	Gene-Term
1293	SLC18A3	Gene-Term
1293	SH3KBP1	Gene-Term
1293	SYT11	Gene-Term
1293	PICALM	Gene-Term
1293	WNT5A	Gene-Term
1293	RAB5A	Gene-Term
1293	DNM3	Gene-Term
1293	UBA52	Gene-Term
1293	PACSIN2	Gene-Term
1293	SYNJ2	Gene-Term
1293	HIP1R	Gene-Term
1293	SYT2	Gene-Term
1293	SYNJ1	Gene-Term
1293	AMPH	Gene-Term
1293	GAK	Gene-Term
1293	EPS15	Gene-Term
1293	DNM2	Gene-Term
1293	AAK1	Gene-Term
1293	CHRM2	Gene-Term
1293	ARPC2	Gene-Term
1293	HSPA8	Gene-Term
1293	RAB5B	Gene-Term
1293	PACSIN1	Gene-Term
1293	STON2	Gene-Term
1293	HIP1	Gene-Term
1293	SH3GL1	Gene-Term
1293	ACTR2	Gene-Term
1293	ARRB2	Gene-Term
1293	ARRB1	Gene-Term
1293	DNM1	Gene-Term
1293	CLTB	Gene-Term
1293	CTTN	Gene-Term
1293	DNAJC6	Gene-Term
1294	SEMA3F	Gene-Term
1294	EFNB1	Gene-Term
1294	DCC	Gene-Term
1294	RTN4	Gene-Term
1294	MICAL1	Gene-Term
1294	RHOA	Gene-Term
1294	EFNB3	Gene-Term
1294	GIPC1	Gene-Term
1294	CDH1	Gene-Term
1294	EPHA7	Gene-Term
1294	PLXND1	Gene-Term
1294	RTN4R	Gene-Term
1294	EFNA2	Gene-Term
1294	NTF4	Gene-Term
1294	AKT1	Gene-Term
1294	NTF3	Gene-Term
1294	EPHB1	Gene-Term
1294	BDNF	Gene-Term
1294	EPHB2	Gene-Term
1294	EPHA4	Gene-Term
1294	NRP1	Gene-Term
1294	NRCAM	Gene-Term
1294	EFNA5	Gene-Term
1294	EFNB2	Gene-Term
1294	NRP2	Gene-Term
1294	USH1C	Gene-Term
1294	ATP2B4	Gene-Term
1294	ATP2B2	Gene-Term
1294	PRKCZ	Gene-Term
1294	CIB2	Gene-Term
1294	LIN7A	Gene-Term
1294	CBLN4	Gene-Term
1294	STRN	Gene-Term
1294	CACNA1D	Gene-Term
1294	USH2A	Gene-Term
1294	FRMPD4	Gene-Term
1294	PPP2CA	Gene-Term
1294	DRD5	Gene-Term
1294	MYO7A	Gene-Term
1294	PCDH15	Gene-Term
1294	MSN	Gene-Term
1294	ABCC8	Gene-Term
1294	CNTN2	Gene-Term
1294	SLC4A7	Gene-Term
1294	OTOF	Gene-Term
1294	PICK1	Gene-Term
1294	EPS8	Gene-Term
1294	CLRN1	Gene-Term
1294	CACNG3	Gene-Term
1294	RASGRP2	Gene-Term
1294	GRIK2	Gene-Term
1294	GRIN2B	Gene-Term
1294	SHISA7	Gene-Term
1294	PPP2R2A	Gene-Term
1294	SHISA6	Gene-Term
1294	STAC3	Gene-Term
1294	PPP1CA	Gene-Term
1294	AKAP5	Gene-Term
1294	PTPN5	Gene-Term
1294	GRIN3B	Gene-Term
1294	DLG1	Gene-Term
