Parent	Child	EdgeType
1731	SLC32A1	Gene-Term
1731	VAMP3	Gene-Term
1731	UNC13B	Gene-Term
1731	SLC17A9	Gene-Term
1731	SLC18A3	Gene-Term
1731	SLC18A2	Gene-Term
1731	MYO5A	Gene-Term
1731	SLC18A1	Gene-Term
1732	PPP1CA	Gene-Term
1732	GRASP	Gene-Term
1732	SLC6A4	Gene-Term
1732	SLC18A3	Gene-Term
1732	STAT3	Gene-Term
1732	IGF1	Gene-Term
1732	CABP1	Gene-Term
1732	BMPR2	Gene-Term
1733	CNTN2	Gene-Term
1733	NLGN1	Gene-Term
1733	NRXN1	Gene-Term
1733	HPCA	Gene-Term
1733	SLITRK1	Gene-Term
1733	APLP1	Gene-Term
1733	SEZ6	Gene-Term
1733	BACE1	Gene-Term
1734	CDC20	Gene-Term
1734	PTEN	Gene-Term
1734	RELA	Gene-Term
1734	KPNA2	Gene-Term
1734	STAT3	Gene-Term
1734	CANX	Gene-Term
1734	PHB2	Gene-Term
1734	CHD8	Gene-Term
1734	KPNA1	Gene-Term
1735	DLG1	Gene-Term
1735	DLG4	Gene-Term
1735	DLG3	Gene-Term
1735	DLG2	Gene-Term
1735	CASR	Gene-Term
1735	FMR1	Gene-Term
1735	MAP1LC3A	Gene-Term
1735	MPP2	Gene-Term
1735	MAP1S	Gene-Term
1736	EFNA5	Gene-Term
1736	DLG4	Gene-Term
1736	CNTNAP4	Gene-Term
1736	ARHGEF7	Gene-Term
1736	CASK	Gene-Term
1736	CDH15	Gene-Term
1736	MAP1B	Gene-Term
1736	TANC1	Gene-Term
1736	KIRREL3	Gene-Term
1737	GABRG2	Gene-Term
1737	GABRG1	Gene-Term
1737	SNCB	Gene-Term
1737	DLGAP1	Gene-Term
1737	GABRB2	Gene-Term
1737	GABRA4	Gene-Term
1737	GABRB1	Gene-Term
1737	CHRNA3	Gene-Term
1737	KCTD8	Gene-Term
1738	CACNA1C	Gene-Term
1738	GRIN1	Gene-Term
1738	DNM1	Gene-Term
1738	PSEN1	Gene-Term
1738	STAT3	Gene-Term
1738	MAPT	Gene-Term
1738	YWHAE	Gene-Term
1738	PSEN2	Gene-Term
1738	SRI	Gene-Term
1739	AKAP5	Gene-Term
1739	HTR3B	Gene-Term
1739	SRC	Gene-Term
1739	EGFR	Gene-Term
1739	PTK2	Gene-Term
1739	RAB27B	Gene-Term
1739	AKAP9	Gene-Term
1739	MARCKS	Gene-Term
1739	AKAP12	Gene-Term
1740	YWHAZ	Gene-Term
1740	ACTB	Gene-Term
1740	CTNND1	Gene-Term
1740	GSK3B	Gene-Term
1740	DVL1	Gene-Term
1740	CTNNB1	Gene-Term
1740	FXR1	Gene-Term
1740	YWHAE	Gene-Term
1740	DACT1	Gene-Term
1741	CBLN4	Gene-Term
1741	GABRG1	Gene-Term
1741	OLFM3	Gene-Term
1741	GRIA2	Gene-Term
1741	KCNK1	Gene-Term
1741	APP	Gene-Term
1741	SORCS3	Gene-Term
1741	CNTNAP4	Gene-Term
1741	VPS35	Gene-Term
1742	CTNND1	Gene-Term
1742	UBA52	Gene-Term
1742	HSPA8	Gene-Term
1742	RPLP0	Gene-Term
1742	EXOC3	Gene-Term
1742	YWHAH	Gene-Term
1742	MIB1	Gene-Term
1742	MAP1LC3A	Gene-Term
1742	APOE	Gene-Term
1743	CDH1	Gene-Term
1743	GRIN2B	Gene-Term
1743	GRIN2A	Gene-Term
1743	THY1	Gene-Term
1743	TBR1	Gene-Term
1743	CASK	Gene-Term
1743	IQSEC2	Gene-Term
1743	FOXP2	Gene-Term
1743	TSPYL2	Gene-Term
1744	P2RY4	Gene-Term
1744	P2RY1	Gene-Term
1744	P2RX1	Gene-Term
1744	P2RX5	Gene-Term
1744	P2RX6	Gene-Term
1744	P2RX4	Gene-Term
1744	P2RX2	Gene-Term
1744	P2RX7	Gene-Term
1744	P2RX3	Gene-Term
1745	LGI1	Gene-Term
1745	GRIN2C	Gene-Term
1745	SLC6A4	Gene-Term
1745	TPH2	Gene-Term
1745	GABRA2	Gene-Term
1745	FKBP5	Gene-Term
1745	CRHR2	Gene-Term
1745	SV2C	Gene-Term
1745	CRHBP	Gene-Term
1746	ATP6V1D	Gene-Term
1746	ATP6V1B1	Gene-Term
1746	ATP6V0D1	Gene-Term
1746	ATP6V1C2	Gene-Term
1746	ATP6V1E1	Gene-Term
1746	ATP6V1E2	Gene-Term
1746	TCIRG1	Gene-Term
1746	ATP6V1C1	Gene-Term
1746	ATP6V1A	Gene-Term
1747	EPHB1	Gene-Term
1747	NRCAM	Gene-Term
1747	ITGA3	Gene-Term
1747	TENM2	Gene-Term
1747	LPHN1	Gene-Term
1747	NTNG1	Gene-Term
1747	ERC1	Gene-Term
1747	ERC2	Gene-Term
1747	KPNA1	Gene-Term
1748	VCP	Gene-Term
1748	DERL2	Gene-Term
1748	CANX	Gene-Term
1748	DERL1	Gene-Term
1748	FAF2	Gene-Term
1748	UFD1L	Gene-Term
1748	NPLOC4	Gene-Term
1748	NSFL1C	Gene-Term
1748	SYVN1	Gene-Term
1749	ACTN1	Gene-Term
1749	VTI1B	Gene-Term
1749	APP	Gene-Term
1749	ACTN2	Gene-Term
1749	IGF1	Gene-Term
1749	FGB	Gene-Term
1749	FGA	Gene-Term
1749	SPARC	Gene-Term
1749	SRGN	Gene-Term
1749	CLU	Gene-Term
1750	HTR3A	Gene-Term
1750	SLC6A4	Gene-Term
1750	SNCA	Gene-Term
1750	HTR1B	Gene-Term
1750	OPRD1	Gene-Term
1750	HTR2A	Gene-Term
1750	HTR2B	Gene-Term
1750	HTR3E	Gene-Term
1750	HTR3D	Gene-Term
1750	HTR3C	Gene-Term
1751	CAMK2G	Gene-Term
1751	NRXN1	Gene-Term
1751	UNC13A	Gene-Term
1751	STX3	Gene-Term
1751	UNC13B	Gene-Term
1751	GRIP1	Gene-Term
1751	UNC13C	Gene-Term
1751	APC2	Gene-Term
1751	CTNNA2	Gene-Term
1751	CLSTN2	Gene-Term
1752	MT3	Gene-Term
1752	DLG4	Gene-Term
1752	SYP	Gene-Term
1752	APP	Gene-Term
1752	NTRK2	Gene-Term
1752	SLC30A3	Gene-Term
1752	AP3B1	Gene-Term
1752	SLC17A7	Gene-Term
1752	GLRA1	Gene-Term
1752	LRFN3	Gene-Term
1753	UBA52	Gene-Term
1753	CDC20	Gene-Term
1753	RNF19A	Gene-Term
1753	PJA2	Gene-Term
1753	NEDD4	Gene-Term
1753	TRIM9	Gene-Term
1753	FBXO2	Gene-Term
1753	FBXL20	Gene-Term
1753	ZNRF1	Gene-Term
1753	ZNRF2	Gene-Term
1754	GRIN1	Gene-Term
1754	TNN	Gene-Term
1754	SYN1	Gene-Term
1754	CALB2	Gene-Term
1754	ADCY8	Gene-Term
1754	HPCA	Gene-Term
1754	CALM1	Gene-Term
1754	CALM3	Gene-Term
1754	PNCK	Gene-Term
1754	CALM2	Gene-Term
1755	TNC	Gene-Term
1755	APP	Gene-Term
1755	CDH2	Gene-Term
1755	PENK	Gene-Term
1755	ADAM10	Gene-Term
1755	FGA	Gene-Term
1755	WFS1	Gene-Term
1755	APOE	Gene-Term
1755	C4A	Gene-Term
1755	SPARCL1	Gene-Term
1756	AGRN	Gene-Term
1756	GABRG2	Gene-Term
1756	PTPRZ1	Gene-Term
1756	CCK	Gene-Term
1756	BCAN	Gene-Term
1756	SRGN	Gene-Term
1756	GPC6	Gene-Term
1756	GPC4	Gene-Term
1756	GPC1	Gene-Term
1756	CSPG5	Gene-Term
1757	AKT1	Gene-Term
1757	SH3GL2	Gene-Term
1757	ITSN1	Gene-Term
1757	PICALM	Gene-Term
1757	GAK	Gene-Term
1757	RAB5B	Gene-Term
1757	CLTB	Gene-Term
1757	GDI2	Gene-Term
1757	YWHAE	Gene-Term
1757	DENND1A	Gene-Term
1758	BNIP3	Gene-Term
1758	BCL2L1	Gene-Term
1758	VDAC1	Gene-Term
1758	DNM1L	Gene-Term
1758	TP53	Gene-Term
1758	CASP8	Gene-Term
1758	BCL2L11	Gene-Term
1758	BECN1	Gene-Term
1758	BAD	Gene-Term
1758	BID	Gene-Term
1759	PPP2R2A	Gene-Term
1759	PRKACA	Gene-Term
1759	YWHAQ	Gene-Term
1759	NSF	Gene-Term
1759	CDC20	Gene-Term
1759	YWHAE	Gene-Term
1759	YWHAH	Gene-Term
1759	CDK5	Gene-Term
1759	CDK16	Gene-Term
1759	CDK5R1	Gene-Term
1760	ASAP1	Gene-Term
1760	NTRK2	Gene-Term
1760	NRXN2	Gene-Term
1760	RPL30	Gene-Term
1760	RAB6B	Gene-Term
1760	KIF1A	Gene-Term
1760	BCAN	Gene-Term
1760	CTNNA2	Gene-Term
1760	IGSF21	Gene-Term
1760	PARK7	Gene-Term
1761	SLITRK2	Gene-Term
1761	SLITRK1	Gene-Term
1761	STAT3	Gene-Term
1761	LRRC4B	Gene-Term
1761	SLITRK3	Gene-Term
1761	IL1RAPL2	Gene-Term
1761	IL1RAPL1	Gene-Term
1761	PPFIBP2	Gene-Term
1761	PTPRD	Gene-Term
1761	SLITRK4	Gene-Term
1762	COL4A5	Gene-Term
1762	ITGB1	Gene-Term
1762	THY1	Gene-Term
1762	LYN	Gene-Term
1762	ITGA2	Gene-Term
1762	LAMP1	Gene-Term
1762	MAPK1	Gene-Term
1762	FCGR2B	Gene-Term
1762	GSK3A	Gene-Term
1762	BCR	Gene-Term
1763	RPS23	Gene-Term
1763	RPL30	Gene-Term
1763	RPL8	Gene-Term
1763	RPL23	Gene-Term
1763	RPS9	Gene-Term
1763	RPL6	Gene-Term
1763	RPL14	Gene-Term
1763	RPS20	Gene-Term
1763	RPL24	Gene-Term
1763	RPL3L	Gene-Term
1764	RPS3	Gene-Term
1764	RPS18	Gene-Term
1764	RPS9	Gene-Term
1764	EIF3A	Gene-Term
1764	EIF3B	Gene-Term
1764	RPS20	Gene-Term
1764	EIF3E	Gene-Term
1764	EIF3G	Gene-Term
1764	EIF3I	Gene-Term
1764	EIF3M	Gene-Term
1765	PRKCZ	Gene-Term
1765	PICK1	Gene-Term
1765	PRKACA	Gene-Term
1765	ARF1	Gene-Term
1765	ASIC1	Gene-Term
1765	RAB2B	Gene-Term
1765	GAD2	Gene-Term
1765	GOPC	Gene-Term
1765	PTPRN	Gene-Term
1765	PTPRN2	Gene-Term
1765	ICA1	Gene-Term
1766	RHOA	Gene-Term
1766	PPP2CA	Gene-Term
1766	PPP2R2A	Gene-Term
1766	APP	Gene-Term
1766	SYNGAP1	Gene-Term
1766	CDC20	Gene-Term
1766	PTEN	Gene-Term
1766	PLK2	Gene-Term
1766	SNCA	Gene-Term
1766	TSC1	Gene-Term
1766	SIPA1L1	Gene-Term
1767	SRC	Gene-Term
1767	CDC42	Gene-Term
1767	AMPH	Gene-Term
1767	EPS15	Gene-Term
1767	DNM2	Gene-Term
1767	RAC1	Gene-Term
1767	MYH9	Gene-Term
1767	PSTPIP1	Gene-Term
1767	MYH10	Gene-Term
1767	MUSK	Gene-Term
1767	ABL1	Gene-Term
1768	GABRG2	Gene-Term
1768	SLC32A1	Gene-Term
1768	SNCB	Gene-Term
1768	GABRD	Gene-Term
1768	LRP8	Gene-Term
1768	SYN1	Gene-Term
1768	SLC17A7	Gene-Term
1768	SLC17A6	Gene-Term
1768	SLC6A17	Gene-Term
1768	GAD2	Gene-Term
1768	RIMS3	Gene-Term
1769	PTK2B	Gene-Term
1769	PTK2	Gene-Term
1769	FLNA	Gene-Term
1769	ACTN2	Gene-Term
1769	STX7	Gene-Term
1769	VPS18	Gene-Term
1769	HSPA8	Gene-Term
1769	STXBP5L	Gene-Term
1769	ILK	Gene-Term
1769	GABRB1	Gene-Term
1769	SYNPO2	Gene-Term
1770	UNC13A	Gene-Term
1770	RPS23	Gene-Term
1770	VCP	Gene-Term
1770	GLRB	Gene-Term
1770	NEFH	Gene-Term
1770	KIF5A	Gene-Term
1770	BLOC1S6	Gene-Term
1770	SPG11	Gene-Term
1770	KIF1A	Gene-Term
1770	CHMP2B	Gene-Term
1770	ALS2	Gene-Term
1771	SLC32A1	Gene-Term
1771	GRIN1	Gene-Term
1771	STX1A	Gene-Term
1771	GLRB	Gene-Term
1771	SLC17A8	Gene-Term
1771	GLRA1	Gene-Term
1771	SLC6A9	Gene-Term
1771	GLRA3	Gene-Term
1771	GLRA2	Gene-Term
1771	GLRA4	Gene-Term
1771	GABRR1	Gene-Term
1772	CYFIP1	Gene-Term
1772	RPL7	Gene-Term
1772	PABPC1	Gene-Term
1772	EIF4E	Gene-Term
1772	FXR1	Gene-Term
1772	CYFIP2	Gene-Term
1772	EIF3B	Gene-Term
1772	FMR1	Gene-Term
1772	FXR2	Gene-Term
1772	CAPRIN1	Gene-Term
1772	NUFIP1	Gene-Term
1773	EPHA7	Gene-Term
1773	GRIA2	Gene-Term
1773	SNAP25	Gene-Term
1773	CPLX2	Gene-Term
1773	DBN1	Gene-Term
1773	KCNQ2	Gene-Term
1773	NEFL	Gene-Term
1773	KIF5A	Gene-Term
1773	KIF1A	Gene-Term
1773	SEPT3	Gene-Term
1773	PHACTR1	Gene-Term
1774	RASGRF2	Gene-Term
1774	TNR	Gene-Term
1774	TNN	Gene-Term
1774	TNC	Gene-Term
1774	PTPRZ1	Gene-Term
1774	HCRT	Gene-Term
1774	IGF1	Gene-Term
1774	MEF2C	Gene-Term
1774	BCAN	Gene-Term
1774	ACAN	Gene-Term
1774	HAPLN1	Gene-Term
1775	PRKACA	Gene-Term
1775	RAB11A	Gene-Term
1775	RAB8A	Gene-Term
1775	TUBA1A	Gene-Term
1775	AKAP9	Gene-Term
1775	YWHAG	Gene-Term
1775	PRKAR2B	Gene-Term
1775	NDE1	Gene-Term
1775	YWHAE	Gene-Term
1775	DCTN2	Gene-Term
1775	NPHP4	Gene-Term
1776	CDH1	Gene-Term
1776	AKT1	Gene-Term
1776	EGFR	Gene-Term
1776	CHRM1	Gene-Term
1776	RELA	Gene-Term
1776	HRAS	Gene-Term
1776	STAT3	Gene-Term
1776	MAPK1	Gene-Term
1776	MAPK14	Gene-Term
1776	FOSL1	Gene-Term
1776	MAPK10	Gene-Term
1777	CACNG3	Gene-Term
1777	DDN	Gene-Term
1777	KCNJ9	Gene-Term
1777	CAMK2A	Gene-Term
1777	ACTN1	Gene-Term
1777	BSN	Gene-Term
1777	SH3KBP1	Gene-Term
1777	VCP	Gene-Term
1777	FYN	Gene-Term
1777	KCNJ4	Gene-Term
1777	NRGN	Gene-Term
1777	MAGI2	Gene-Term
1778	TOR1A	Gene-Term
1778	RPL18A	Gene-Term
1778	RPS27	Gene-Term
1778	RAB6B	Gene-Term
1778	CADPS	Gene-Term
1778	PIN1	Gene-Term
1778	ATCAY	Gene-Term
1778	APC2	Gene-Term
1778	CTNNA2	Gene-Term
1778	KIF5C	Gene-Term
1778	KIDINS220	Gene-Term
1778	LRFN5	Gene-Term
1779	GRIN1	Gene-Term
1779	SYNGR3	Gene-Term
1779	UNC13A	Gene-Term
1779	RAB3C	Gene-Term
1779	CHRNA4	Gene-Term
1779	GRM6	Gene-Term
1779	RPH3A	Gene-Term
1779	CADPS	Gene-Term
1779	DOC2A	Gene-Term
1779	SVOP	Gene-Term
1779	RIMS4	Gene-Term
1779	TRIM9	Gene-Term
1780	GRIA2	Gene-Term
1780	CALY	Gene-Term
1780	NRXN1	Gene-Term
1780	GRM2	Gene-Term
1780	CADPS	Gene-Term
1780	ABI2	Gene-Term
1780	CYFIP2	Gene-Term
1780	CBLN1	Gene-Term
1780	LRRTM1	Gene-Term
1780	CNTNAP2	Gene-Term
1780	CADM1	Gene-Term
1780	PCDH17	Gene-Term
1781	DRD5	Gene-Term
1781	GNG3	Gene-Term
1781	ADRB1	Gene-Term
1781	ADCY8	Gene-Term
1781	GNB5	Gene-Term
1781	ADCYAP1	Gene-Term
1781	ADCY1	Gene-Term
1781	GHRH	Gene-Term
1781	DRD1	Gene-Term
1781	CRHR2	Gene-Term
1781	CALCA	Gene-Term
1781	ADORA2B	Gene-Term
1782	CHRNB4	Gene-Term
1782	SCAMP1	Gene-Term
1782	SNAP25	Gene-Term
1782	SNAP23	Gene-Term
1782	ADAM10	Gene-Term
1782	DNAJC5	Gene-Term
1782	PLD1	Gene-Term
1782	RAP1A	Gene-Term
1782	PGRMC1	Gene-Term
1782	CD47	Gene-Term
1782	P2RX1	Gene-Term
1782	KCNAB2	Gene-Term
1783	PICK1	Gene-Term
1783	GRIA1	Gene-Term
1783	GRASP	Gene-Term
1783	CNKSR2	Gene-Term
1783	EEA1	Gene-Term
1783	RAB4A	Gene-Term
1783	GRIP1	Gene-Term
1783	ARHGEF9	Gene-Term
1783	PPFIA1	Gene-Term
1783	PPFIA3	Gene-Term
1783	KIF1A	Gene-Term
1783	GRIPAP1	Gene-Term
1784	PRKACA	Gene-Term
1784	SYN1	Gene-Term
1784	BSN	Gene-Term
1784	RAB3A	Gene-Term
1784	STX1B	Gene-Term
1784	CDC20	Gene-Term
1784	CAD	Gene-Term
1784	BRSK1	Gene-Term
1784	MAPT	Gene-Term
1784	MAP2	Gene-Term
1784	PPFIA3	Gene-Term
1784	PHACTR1	Gene-Term
1785	DLG4	Gene-Term
1785	DLGAP1	Gene-Term
1785	SYNGAP1	Gene-Term
1785	DLG2	Gene-Term
1785	PSMC4	Gene-Term
1785	PACSIN1	Gene-Term
1785	ANKS1B	Gene-Term
1785	HTR2A	Gene-Term
1785	MPP2	Gene-Term
1785	CNTN4	Gene-Term
1785	ANK3	Gene-Term
1785	PHACTR1	Gene-Term
1786	CACNG8	Gene-Term
1786	ARF1	Gene-Term
1786	RAB11A	Gene-Term
