Parent	Child	EdgeType
1402	SLC17A7	Gene-Term
1402	SLC17A6	Gene-Term
1402	SLC6A17	Gene-Term
1402	GAD2	Gene-Term
1403	CDH1	Gene-Term
1403	SRC	Gene-Term
1403	EGFR	Gene-Term
1403	STX4	Gene-Term
1403	CTNND1	Gene-Term
1403	EXOC4	Gene-Term
1403	CTNNB1	Gene-Term
1403	EXOC3	Gene-Term
1403	IGF1	Gene-Term
1403	CTNNA1	Gene-Term
1404	ACTN1	Gene-Term
1404	VTI1B	Gene-Term
1404	APP	Gene-Term
1404	ACTN2	Gene-Term
1404	IGF1	Gene-Term
1404	FGB	Gene-Term
1404	FGA	Gene-Term
1404	SPARC	Gene-Term
1404	SRGN	Gene-Term
1404	CLU	Gene-Term
1405	UBA52	Gene-Term
1405	CDC20	Gene-Term
1405	RNF19A	Gene-Term
1405	PJA2	Gene-Term
1405	NEDD4	Gene-Term
1405	TRIM9	Gene-Term
1405	FBXO2	Gene-Term
1405	FBXL20	Gene-Term
1405	ZNRF1	Gene-Term
1405	ZNRF2	Gene-Term
1406	RTN4R	Gene-Term
1406	LPHN3	Gene-Term
1406	LPHN1	Gene-Term
1406	LRIT3	Gene-Term
1406	SCRIB	Gene-Term
1406	LRFN3	Gene-Term
1406	LRRC4	Gene-Term
1406	LRRTM4	Gene-Term
1406	FLRT3	Gene-Term
1406	FLRT2	Gene-Term
1407	TNC	Gene-Term
1407	APP	Gene-Term
1407	CDH2	Gene-Term
1407	PENK	Gene-Term
1407	ADAM10	Gene-Term
1407	FGA	Gene-Term
1407	WFS1	Gene-Term
1407	APOE	Gene-Term
1407	C4A	Gene-Term
1407	SPARCL1	Gene-Term
1408	NAPG	Gene-Term
1408	YKT6	Gene-Term
1408	NSF	Gene-Term
1408	NAPA	Gene-Term
1408	SEC22B	Gene-Term
1408	ANK2	Gene-Term
1408	SPTBN2	Gene-Term
1408	SPTBN1	Gene-Term
1408	TMED9	Gene-Term
1408	ANK1	Gene-Term
1408	ANK3	Gene-Term
1409	NRCAM	Gene-Term
1409	CNIH3	Gene-Term
1409	GABRA6	Gene-Term
1409	GABRD	Gene-Term
1409	GRIA4	Gene-Term
1409	PTPRZ1	Gene-Term
1409	WNT5A	Gene-Term
1409	GNB5	Gene-Term
1409	GABRA4	Gene-Term
1409	CNTN1	Gene-Term
1409	NPTX1	Gene-Term
1410	NRXN1	Gene-Term
1410	STX1A	Gene-Term
1410	STXBP1	Gene-Term
1410	APP	Gene-Term
1410	NRXN2	Gene-Term
1410	APBB1	Gene-Term
1410	CASK	Gene-Term
1410	APLP1	Gene-Term
1410	PSEN2	Gene-Term
1410	APBA3	Gene-Term
1410	CDK5	Gene-Term
1411	CNTN2	Gene-Term
1411	VAMP2	Gene-Term
1411	SYT4	Gene-Term
1411	ADCY8	Gene-Term
1411	GHRL	Gene-Term
1411	CADPS	Gene-Term
1411	PLCB1	Gene-Term
1411	GHSR	Gene-Term
1411	GAD2	Gene-Term
1411	ANK3	Gene-Term
1411	PTPRN2	Gene-Term
1412	CACNG3	Gene-Term
1412	DDN	Gene-Term
1412	KCNJ9	Gene-Term
1412	CAMK2A	Gene-Term
1412	ACTN1	Gene-Term
1412	BSN	Gene-Term
1412	SH3KBP1	Gene-Term
1412	VCP	Gene-Term
1412	FYN	Gene-Term
1412	KCNJ4	Gene-Term
1412	MAGI2	Gene-Term
1413	PPP2CA	Gene-Term
1413	GRIA1	Gene-Term
1413	VAMP2	Gene-Term
1413	PTPRS	Gene-Term
